UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-04-24 00:00:00,986.0,287.0,1917.0,166.0,0.0,92.0,26.0
2023-04-24 01:00:00,1016.0,291.0,1917.0,168.0,0.0,92.0,26.0
2023-04-24 02:00:00,1085.0,294.0,1917.0,169.0,0.0,106.0,26.0
2023-04-24 03:00:00,1209.0,294.0,1919.0,219.0,15.0,89.0,24.0
2023-04-24 04:00:00,1297.0,299.0,1918.0,358.0,179.0,79.0,24.0
2023-04-24 05:00:00,1170.0,292.0,1915.0,504.0,494.0,54.0,26.0
2023-04-24 06:00:00,1137.0,290.0,1916.0,426.0,854.0,62.0,27.0
2023-04-24 07:00:00,1123.0,282.0,1917.0,265.0,1126.0,91.0,26.0
2023-04-24 08:00:00,1113.0,275.0,1917.0,217.0,1350.0,110.0,26.0
2023-04-24 09:00:00,1111.0,265.0,1916.0,182.0,1427.0,142.0,24.0
2023-04-24 10:00:00,1112.0,267.0,1914.0,178.0,1396.0,175.0,25.0
2023-04-24 11:00:00,1111.0,265.0,1917.0,177.0,1281.0,192.0,24.0
2023-04-24 12:00:00,1111.0,267.0,1918.0,164.0,1119.0,214.0,25.0
2023-04-24 13:00:00,1115.0,267.0,1916.0,176.0,791.0,216.0,24.0
2023-04-24 14:00:00,1181.0,270.0,1914.0,491.0,470.0,186.0,25.0
2023-04-24 15:00:00,1162.0,278.0,1914.0,669.0,226.0,165.0,25.0
2023-04-24 16:00:00,1160.0,277.0,1914.0,1054.0,44.0,145.0,26.0
2023-04-24 17:00:00,1166.0,283.0,1912.0,1122.0,0.0,159.0,26.0
2023-04-24 18:00:00,1155.0,282.0,1913.0,1028.0,0.0,154.0,27.0
2023-04-24 19:00:00,1219.0,281.0,1913.0,999.0,0.0,163.0,26.0
2023-04-24 20:00:00,1186.0,281.0,1914.0,463.0,0.0,152.0,26.0
2023-04-24 21:00:00,1298.0,278.0,1915.0,279.0,0.0,164.0,25.0
2023-04-24 22:00:00,1214.0,276.0,1914.0,176.0,0.0,191.0,22.0
2023-04-24 23:00:00,1145.0,276.0,1915.0,179.0,0.0,202.0,24.0
