Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
41088,2023-09-09 00:00:00,2024-07-17 00:00:00,3.1,314.16,1217.0,171.0,1975.0,69.0,0.0,90.0,19.0
41089,2023-09-09 01:00:00,2024-07-17 00:00:00,3.1,309.27,1205.0,172.0,1976.0,67.0,0.0,129.0,19.0
41090,2023-09-09 02:00:00,2024-07-17 00:00:00,3.1,303.21,1193.0,175.0,1977.0,68.0,0.0,182.0,18.0
41091,2023-09-09 03:00:00,2024-07-17 00:00:00,3.1,308.54,1276.0,174.0,1976.0,94.0,13.0,224.0,18.0
41092,2023-09-09 04:00:00,2024-07-17 00:00:00,3.1,285.76,1222.0,175.0,1975.0,182.0,184.0,200.0,18.0
41093,2023-09-09 05:00:00,2024-07-17 00:00:00,3.1,258.0,1236.0,175.0,1975.0,232.0,772.0,122.0,18.0
41094,2023-09-09 06:00:00,2024-07-17 00:00:00,3.1,232.04,1215.0,172.0,1976.0,224.0,1375.0,91.0,19.0
41095,2023-09-09 07:00:00,2024-07-17 00:00:00,3.1,218.22,1196.0,170.0,1975.0,177.0,1793.0,67.0,18.0
41096,2023-09-09 08:00:00,2024-07-17 00:00:00,3.1,213.14,1189.0,164.0,1974.0,98.0,2029.0,52.0,18.0
41097,2023-09-09 09:00:00,2024-07-17 00:00:00,3.1,210.77,1188.0,165.0,1976.0,72.0,2133.0,52.0,19.0
41098,2023-09-09 10:00:00,2024-07-17 00:00:00,3.1,209.39,1174.0,162.0,1975.0,59.0,2134.0,56.0,19.0
41099,2023-09-09 11:00:00,2024-07-17 00:00:00,3.1,209.92,1161.0,166.0,1975.0,70.0,2049.0,67.0,19.0
41100,2023-09-09 12:00:00,2024-07-17 00:00:00,3.1,216.24,1161.0,166.0,1975.0,69.0,1847.0,67.0,19.0
41101,2023-09-09 13:00:00,2024-07-17 00:00:00,3.1,230.83,1208.0,168.0,1976.0,151.0,1497.0,61.0,18.0
41102,2023-09-09 14:00:00,2024-07-17 00:00:00,3.1,253.78,1243.0,169.0,1976.0,215.0,984.0,44.0,18.0
41103,2023-09-09 15:00:00,2024-07-17 00:00:00,3.1,284.98,1259.0,179.0,1975.0,284.0,366.0,30.0,18.0
41104,2023-09-09 16:00:00,2024-07-17 00:00:00,3.1,288.29,1297.0,178.0,1977.0,606.0,30.0,39.0,18.0
41105,2023-09-09 17:00:00,2024-07-17 00:00:00,3.1,298.51,1515.0,181.0,1976.0,882.0,0.0,53.0,18.0
41106,2023-09-09 18:00:00,2024-07-17 00:00:00,3.1,294.53,1480.0,179.0,1976.0,867.0,0.0,66.0,18.0
41107,2023-09-09 19:00:00,2024-07-17 00:00:00,3.1,291.15,1282.0,180.0,1977.0,518.0,0.0,80.0,18.0
41108,2023-09-09 20:00:00,2024-07-17 00:00:00,3.1,305.28,1254.0,178.0,1977.0,267.0,0.0,75.0,18.0
41109,2023-09-09 21:00:00,2024-07-17 00:00:00,3.1,311.8,1259.0,172.0,1977.0,216.0,0.0,47.0,18.0
41110,2023-09-09 22:00:00,2024-07-17 00:00:00,3.1,316.09,1223.0,175.0,1977.0,91.0,0.0,57.0,18.0
41111,2023-09-09 23:00:00,2024-07-17 00:00:00,3.1,317.75,1223.0,177.0,1977.0,68.0,0.0,61.0,18.0
