Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35496,2023-01-19 00:00:00,2024-07-17 00:00:00,3.1,320.9,2003.0,309.0,2170.0,72.0,0.0,519.0,27.0
35497,2023-01-19 01:00:00,2024-07-17 00:00:00,3.1,318.47,1975.0,308.0,2170.0,71.0,0.0,521.0,26.0
35498,2023-01-19 02:00:00,2024-07-17 00:00:00,3.1,319.72,1982.0,309.0,2169.0,72.0,0.0,510.0,27.0
35499,2023-01-19 03:00:00,2024-07-17 00:00:00,3.1,318.54,1978.0,308.0,2168.0,81.0,0.0,515.0,27.0
35500,2023-01-19 04:00:00,2024-07-17 00:00:00,3.1,328.78,2110.0,308.0,2169.0,105.0,0.0,506.0,26.0
35501,2023-01-19 05:00:00,2024-07-17 00:00:00,3.1,326.82,2167.0,309.0,2168.0,174.0,1.0,545.0,25.0
35502,2023-01-19 06:00:00,2024-07-17 00:00:00,3.1,324.63,2325.0,307.0,2168.0,332.0,58.0,577.0,26.0
35503,2023-01-19 07:00:00,2024-07-17 00:00:00,3.1,304.98,2064.0,303.0,2168.0,159.0,221.0,572.0,24.0
35504,2023-01-19 08:00:00,2024-07-17 00:00:00,3.1,296.67,1974.0,304.0,2169.0,87.0,327.0,551.0,24.0
35505,2023-01-19 09:00:00,2024-07-17 00:00:00,3.1,293.19,1978.0,304.0,2168.0,76.0,403.0,558.0,24.0
35506,2023-01-19 10:00:00,2024-07-17 00:00:00,3.1,293.15,1982.0,300.0,2169.0,75.0,421.0,546.0,24.0
35507,2023-01-19 11:00:00,2024-07-17 00:00:00,3.1,294.42,1977.0,299.0,2169.0,76.0,385.0,548.0,25.0
35508,2023-01-19 12:00:00,2024-07-17 00:00:00,3.1,299.03,1976.0,299.0,2169.0,76.0,321.0,526.0,25.0
35509,2023-01-19 13:00:00,2024-07-17 00:00:00,3.1,308.42,1975.0,302.0,2168.0,81.0,201.0,477.0,25.0
35510,2023-01-19 14:00:00,2024-07-17 00:00:00,3.1,324.4,2037.0,304.0,2168.0,148.0,46.0,391.0,25.0
35511,2023-01-19 15:00:00,2024-07-17 00:00:00,3.1,320.3,2389.0,306.0,2169.0,625.0,1.0,506.0,26.0
35512,2023-01-19 16:00:00,2024-07-17 00:00:00,3.1,305.19,2421.0,307.0,2169.0,958.0,0.0,522.0,24.0
35513,2023-01-19 17:00:00,2024-07-17 00:00:00,3.1,305.65,2390.0,310.0,2170.0,967.0,0.0,457.0,24.0
35514,2023-01-19 18:00:00,2024-07-17 00:00:00,3.1,295.78,2165.0,311.0,2170.0,791.0,0.0,491.0,24.0
35515,2023-01-19 19:00:00,2024-07-17 00:00:00,3.1,319.2,2083.0,311.0,2168.0,196.0,0.0,538.0,24.0
35516,2023-01-19 20:00:00,2024-07-17 00:00:00,3.1,323.78,2042.0,307.0,2169.0,96.0,0.0,507.0,23.0
35517,2023-01-19 21:00:00,2024-07-17 00:00:00,3.1,333.49,2091.0,308.0,2170.0,101.0,0.0,413.0,24.0
35518,2023-01-19 22:00:00,2024-07-17 00:00:00,3.1,345.18,2061.0,308.0,2169.0,89.0,0.0,217.0,24.0
35519,2023-01-19 23:00:00,2024-07-17 00:00:00,3.1,338.74,2006.0,307.0,2168.0,77.0,0.0,255.0,23.0
