Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40008,2023-07-26 00:00:00,2024-07-17 00:00:00,3.1,325.37,2662.0,129.0,3444.0,13.0,82.0,0.0,112.0,195.0,334.0
40009,2023-07-26 01:00:00,2024-07-17 00:00:00,3.1,316.83,2519.0,129.0,3447.0,14.0,84.0,0.0,96.0,195.0,335.0
40010,2023-07-26 02:00:00,2024-07-17 00:00:00,3.1,318.2,2538.0,128.0,3450.0,14.0,84.0,10.0,79.0,195.0,334.0
40011,2023-07-26 03:00:00,2024-07-17 00:00:00,3.1,327.47,2687.0,129.0,3452.0,13.0,84.0,19.0,73.0,195.0,336.0
40012,2023-07-26 04:00:00,2024-07-17 00:00:00,3.1,329.9,2817.0,139.0,3454.0,13.0,175.0,49.0,80.0,199.0,356.0
40013,2023-07-26 05:00:00,2024-07-17 00:00:00,3.1,325.71,2858.0,147.0,3454.0,14.0,236.0,145.0,75.0,199.0,359.0
40014,2023-07-26 06:00:00,2024-07-17 00:00:00,3.1,320.99,2855.0,144.0,3455.0,14.0,157.0,321.0,77.0,199.0,352.0
40015,2023-07-26 07:00:00,2024-07-17 00:00:00,3.1,313.28,2872.0,140.0,3455.0,13.0,174.0,512.0,76.0,200.0,350.0
40016,2023-07-26 08:00:00,2024-07-17 00:00:00,3.1,296.64,2758.0,129.0,3454.0,8.0,171.0,751.0,86.0,200.0,340.0
40017,2023-07-26 09:00:00,2024-07-17 00:00:00,3.1,284.64,2685.0,128.0,3453.0,11.0,79.0,1062.0,79.0,201.0,340.0
40018,2023-07-26 10:00:00,2024-07-17 00:00:00,3.1,274.2,2641.0,128.0,3452.0,9.0,81.0,1303.0,63.0,200.0,338.0
40019,2023-07-26 11:00:00,2024-07-17 00:00:00,3.1,275.13,2654.0,128.0,3451.0,9.0,82.0,1298.0,62.0,201.0,338.0
40020,2023-07-26 12:00:00,2024-07-17 00:00:00,3.1,272.2,2582.0,128.0,3450.0,4.0,81.0,1240.0,80.0,200.0,338.0
40021,2023-07-26 13:00:00,2024-07-17 00:00:00,3.1,275.94,2580.0,129.0,3448.0,6.0,80.0,1144.0,68.0,200.0,339.0
40022,2023-07-26 14:00:00,2024-07-17 00:00:00,3.1,283.79,2595.0,129.0,3447.0,8.0,76.0,958.0,64.0,200.0,339.0
40023,2023-07-26 15:00:00,2024-07-17 00:00:00,3.1,291.37,2552.0,131.0,3453.0,8.0,82.0,664.0,79.0,200.0,344.0
40024,2023-07-26 16:00:00,2024-07-17 00:00:00,3.1,309.51,2715.0,136.0,3455.0,5.0,184.0,363.0,84.0,200.0,357.0
40025,2023-07-26 17:00:00,2024-07-17 00:00:00,3.1,322.78,2784.0,142.0,3454.0,5.0,236.0,132.0,53.0,201.0,362.0
40026,2023-07-26 18:00:00,2024-07-17 00:00:00,3.1,326.16,2770.0,143.0,3454.0,7.0,242.0,39.0,48.0,201.0,365.0
40027,2023-07-26 19:00:00,2024-07-17 00:00:00,3.1,323.36,2723.0,142.0,3458.0,10.0,245.0,15.0,64.0,199.0,361.0
40028,2023-07-26 20:00:00,2024-07-17 00:00:00,3.1,312.57,2686.0,132.0,3457.0,8.0,422.0,0.0,80.0,198.0,340.0
40029,2023-07-26 21:00:00,2024-07-17 00:00:00,3.1,316.12,2520.0,128.0,3458.0,7.0,90.0,0.0,92.0,199.0,338.0
40030,2023-07-26 22:00:00,2024-07-17 00:00:00,3.1,329.36,2728.0,128.0,3460.0,11.0,75.0,0.0,104.0,199.0,339.0
40031,2023-07-26 23:00:00,2024-07-17 00:00:00,3.1,322.39,2613.0,128.0,3460.0,11.0,73.0,0.0,104.0,198.0,340.0
