Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
42696,2023-11-15 00:00:00,2024-07-17 00:00:00,3.1,333.28,2952.0,242.0,3463.0,8.0,153.0,0.0,189.0,243.0,331.0
42697,2023-11-15 01:00:00,2024-07-17 00:00:00,3.1,335.47,3004.0,243.0,3462.0,9.0,145.0,0.0,214.0,243.0,330.0
42698,2023-11-15 02:00:00,2024-07-17 00:00:00,3.1,329.69,2910.0,244.0,3460.0,10.0,145.0,0.0,227.0,243.0,329.0
42699,2023-11-15 03:00:00,2024-07-17 00:00:00,3.1,333.62,2983.0,245.0,3458.0,10.0,153.0,0.0,226.0,243.0,330.0
42700,2023-11-15 04:00:00,2024-07-17 00:00:00,3.1,344.57,3203.0,252.0,3456.0,8.0,174.0,0.0,230.0,243.0,331.0
42701,2023-11-15 05:00:00,2024-07-17 00:00:00,3.1,364.13,3686.0,288.0,3455.0,10.0,278.0,8.0,236.0,247.0,364.0
42702,2023-11-15 06:00:00,2024-07-17 00:00:00,3.1,366.81,3914.0,293.0,3456.0,10.0,440.0,19.0,248.0,246.0,370.0
42703,2023-11-15 07:00:00,2024-07-17 00:00:00,3.1,366.18,3978.0,293.0,3458.0,10.0,458.0,84.0,244.0,250.0,371.0
42704,2023-11-15 08:00:00,2024-07-17 00:00:00,3.1,366.68,3945.0,288.0,3460.0,4.0,307.0,205.0,226.0,248.0,372.0
42705,2023-11-15 09:00:00,2024-07-17 00:00:00,3.1,368.39,3981.0,284.0,3457.0,10.0,239.0,266.0,229.0,248.0,365.0
42706,2023-11-15 10:00:00,2024-07-17 00:00:00,3.1,366.17,3949.0,283.0,3456.0,10.0,231.0,312.0,210.0,250.0,364.0
42707,2023-11-15 11:00:00,2024-07-17 00:00:00,3.1,353.89,3754.0,281.0,3456.0,10.0,221.0,420.0,207.0,245.0,363.0
42708,2023-11-15 12:00:00,2024-07-17 00:00:00,3.1,351.63,3762.0,281.0,3459.0,5.0,236.0,460.0,203.0,257.0,363.0
42709,2023-11-15 13:00:00,2024-07-17 00:00:00,3.1,361.54,3840.0,282.0,3456.0,10.0,241.0,300.0,197.0,259.0,361.0
42710,2023-11-15 14:00:00,2024-07-17 00:00:00,3.1,371.52,3944.0,282.0,3456.0,11.0,325.0,100.0,184.0,261.0,369.0
42711,2023-11-15 15:00:00,2024-07-17 00:00:00,3.1,375.99,3941.0,284.0,3460.0,12.0,336.0,15.0,163.0,247.0,377.0
42712,2023-11-15 16:00:00,2024-07-17 00:00:00,3.1,378.8,4017.0,289.0,3462.0,11.0,386.0,0.0,132.0,258.0,389.0
42713,2023-11-15 17:00:00,2024-07-17 00:00:00,3.1,375.85,4034.0,295.0,3458.0,9.0,478.0,0.0,132.0,259.0,392.0
42714,2023-11-15 18:00:00,2024-07-17 00:00:00,3.1,380.59,4103.0,295.0,3459.0,10.0,441.0,0.0,125.0,259.0,394.0
42715,2023-11-15 19:00:00,2024-07-17 00:00:00,3.1,384.87,4168.0,294.0,3463.0,11.0,408.0,0.0,115.0,259.0,391.0
42716,2023-11-15 20:00:00,2024-07-17 00:00:00,3.1,384.25,4072.0,286.0,3462.0,10.0,333.0,0.0,117.0,247.0,377.0
42717,2023-11-15 21:00:00,2024-07-17 00:00:00,3.1,384.08,4082.0,254.0,3463.0,10.0,327.0,0.0,113.0,255.0,345.0
42718,2023-11-15 22:00:00,2024-07-17 00:00:00,3.1,373.06,3735.0,243.0,3466.0,10.0,238.0,0.0,107.0,247.0,342.0
42719,2023-11-15 23:00:00,2024-07-17 00:00:00,3.1,375.67,3743.0,246.0,3467.0,7.0,168.0,0.0,115.0,256.0,339.0
