,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-15 00:00:00,2023-08-18 21:41:24,3.0,377.78,28355.0,36554.0,11709.0,1693.0,825.0,14210.0,959.0
1,2023-08-15 01:00:00,2023-08-18 21:41:24,3.0,388.86,28338.0,36487.0,11718.0,1780.0,176.0,12067.0,970.0
2,2023-08-15 02:00:00,2023-08-18 21:41:24,3.0,399.87,28591.0,35840.0,11727.0,1323.0,2.0,10448.0,976.0
3,2023-08-15 03:00:00,2023-08-18 21:41:24,3.0,402.34,27336.0,34328.0,11736.0,749.0,1.0,9475.0,980.0
4,2023-08-15 04:00:00,2023-08-18 21:41:24,3.0,404.3,26021.0,31849.0,11734.0,637.0,1.0,8223.0,958.0
5,2023-08-15 05:00:00,2023-08-18 21:41:24,3.0,399.93,24165.0,29678.0,11737.0,611.0,1.0,7559.0,852.0
6,2023-08-15 06:00:00,2023-08-18 21:41:24,3.0,391.41,21994.0,28122.0,11738.0,642.0,1.0,7173.0,813.0
7,2023-08-15 07:00:00,2023-08-18 21:41:24,3.0,380.75,19879.0,27045.0,11739.0,608.0,0.0,7105.0,813.0
8,2023-08-15 08:00:00,2023-08-18 21:41:24,3.0,369.17,18159.0,26229.0,11742.0,607.0,0.0,7387.0,812.0
9,2023-08-15 09:00:00,2023-08-18 21:41:24,3.0,363.47,17461.0,25429.0,11740.0,598.0,1.0,7638.0,808.0
10,2023-08-15 10:00:00,2023-08-18 21:41:24,3.0,363.72,17702.0,25963.0,11742.0,592.0,1.0,7866.0,802.0
11,2023-08-15 11:00:00,2023-08-18 21:41:24,3.0,373.1,19160.0,27801.0,11744.0,577.0,1.0,7752.0,806.0
12,2023-08-15 12:00:00,2023-08-18 21:41:24,3.0,377.96,20720.0,28619.0,11751.0,588.0,57.0,8364.0,805.0
13,2023-08-15 13:00:00,2023-08-18 21:41:24,3.0,375.8,21239.0,29291.0,11762.0,620.0,671.0,8635.0,806.0
14,2023-08-15 14:00:00,2023-08-18 21:41:24,3.0,388.56,22646.0,30982.0,11759.0,623.0,1507.0,6669.0,813.0
15,2023-08-15 15:00:00,2023-08-18 21:41:24,3.0,407.53,24836.0,32307.0,11761.0,627.0,1914.0,4537.0,814.0
16,2023-08-15 16:00:00,2023-08-18 21:41:24,3.0,416.1,26801.0,33687.0,11757.0,654.0,2147.0,4172.0,814.0
17,2023-08-15 17:00:00,2023-08-18 21:41:24,3.0,417.09,27557.0,34955.0,11751.0,812.0,2360.0,4089.0,797.0
18,2023-08-15 18:00:00,2023-08-18 21:41:24,3.0,415.81,28092.0,36668.0,11744.0,1614.0,2377.0,3782.0,790.0
19,2023-08-15 19:00:00,2023-08-18 21:41:24,3.0,416.08,28810.0,37976.0,11742.0,1968.0,2465.0,3760.0,858.0
20,2023-08-15 20:00:00,2023-08-18 21:41:24,3.0,417.05,29263.0,38931.0,11735.0,2351.0,2372.0,3565.0,930.0
21,2023-08-15 21:00:00,2023-08-18 21:41:24,3.0,417.96,29497.0,39746.0,11726.0,2674.0,2220.0,3308.0,930.0
22,2023-08-15 22:00:00,2023-08-18 21:41:24,3.0,420.24,29875.0,40044.0,11716.0,3020.0,2108.0,2831.0,837.0
23,2023-08-15 23:00:00,2023-08-18 21:41:24,3.0,424.15,30199.0,40099.0,11717.0,3026.0,1928.0,2414.0,820.0
