Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38040,2023-05-05 00:00:00,462.22,112.0,64.0,1.0,0.0,64.0,55.0,1.0
38041,2023-05-05 01:00:00,435.3,111.0,64.0,1.0,0.0,80.0,59.0,1.0
38042,2023-05-05 02:00:00,417.02,114.0,64.0,1.0,4.0,94.0,58.0,1.0
38043,2023-05-05 03:00:00,456.23,164.0,65.0,1.0,26.0,84.0,60.0,1.0
38044,2023-05-05 04:00:00,447.35,219.0,65.0,1.0,82.0,87.0,61.0,1.0
38045,2023-05-05 05:00:00,386.16,245.0,63.0,1.0,185.0,107.0,61.0,1.0
38046,2023-05-05 06:00:00,353.13,243.0,66.0,1.0,247.0,114.0,60.0,1.0
38047,2023-05-05 07:00:00,355.34,244.0,59.0,1.0,234.0,120.0,59.0,1.0
38048,2023-05-05 08:00:00,323.3,193.0,61.0,1.0,232.0,116.0,57.0,1.0
38049,2023-05-05 09:00:00,264.57,127.0,64.0,1.0,252.0,110.0,56.0,1.0
38050,2023-05-05 10:00:00,248.94,115.0,64.0,1.0,270.0,106.0,55.0,1.0
38051,2023-05-05 11:00:00,248.97,112.0,64.0,1.0,265.0,103.0,55.0,1.0
38052,2023-05-05 12:00:00,263.7,122.0,67.0,1.0,261.0,96.0,56.0,1.0
38053,2023-05-05 13:00:00,277.4,129.0,67.0,1.0,236.0,101.0,56.0,1.0
38054,2023-05-05 14:00:00,325.17,146.0,65.0,1.0,179.0,88.0,55.0,1.0
38055,2023-05-05 15:00:00,399.68,154.0,67.0,1.0,104.0,63.0,55.0,1.0
38056,2023-05-05 16:00:00,516.61,205.0,63.0,1.0,46.0,45.0,55.0,1.0
38057,2023-05-05 17:00:00,609.9,269.0,64.0,1.0,14.0,32.0,56.0,1.0
38058,2023-05-05 18:00:00,620.89,238.0,61.0,1.0,1.0,25.0,59.0,1.0
38059,2023-05-05 19:00:00,597.16,211.0,62.0,1.0,0.0,33.0,56.0,1.0
38060,2023-05-05 20:00:00,542.36,147.0,63.0,1.0,0.0,37.0,56.0,1.0
38061,2023-05-05 21:00:00,507.81,114.0,64.0,1.0,0.0,38.0,55.0,1.0
38062,2023-05-05 22:00:00,511.17,108.0,63.0,1.0,0.0,37.0,47.0,1.0
38063,2023-05-05 23:00:00,521.05,111.0,64.0,1.0,0.0,36.0,43.0,1.0
