Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37608,2023-04-17 00:00:00,428.2,107.0,46.0,1.0,0.0,12.0,64.0,1.0
37609,2023-04-17 01:00:00,421.78,109.0,47.0,1.0,0.0,11.0,70.0,1.0
37610,2023-04-17 02:00:00,497.55,187.0,46.0,1.0,0.0,14.0,72.0,1.0
37611,2023-04-17 03:00:00,507.9,250.0,45.0,1.0,5.0,27.0,79.0,1.0
37612,2023-04-17 04:00:00,497.77,276.0,45.0,1.0,25.0,30.0,78.0,1.0
37613,2023-04-17 05:00:00,455.21,270.0,43.0,1.0,65.0,28.0,79.0,1.0
37614,2023-04-17 06:00:00,398.82,270.0,41.0,1.0,138.0,24.0,79.0,1.0
37615,2023-04-17 07:00:00,332.36,263.0,43.0,1.0,232.0,32.0,79.0,1.0
37616,2023-04-17 08:00:00,283.85,243.0,44.0,1.0,307.0,40.0,74.0,1.0
37617,2023-04-17 09:00:00,261.39,234.0,42.0,1.0,346.0,44.0,74.0,1.0
37618,2023-04-17 10:00:00,274.27,249.0,37.0,1.0,336.0,51.0,67.0,1.0
37619,2023-04-17 11:00:00,289.87,266.0,42.0,1.0,327.0,49.0,67.0,1.0
37620,2023-04-17 12:00:00,254.26,202.0,46.0,1.0,297.0,61.0,65.0,1.0
37621,2023-04-17 13:00:00,242.95,158.75,50.25,1.0,233.0,66.0,65.5,1.0
37622,2023-04-17 14:00:00,294.76,173.0,47.0,1.0,165.0,55.0,65.0,1.0
37623,2023-04-17 15:00:00,403.35,222.0,45.0,1.0,83.0,42.0,67.0,1.0
37624,2023-04-17 16:00:00,498.96,269.0,46.0,1.0,23.0,34.0,71.0,1.0
37625,2023-04-17 17:00:00,517.83,271.0,45.0,1.0,3.0,37.0,73.0,1.0
37626,2023-04-17 18:00:00,518.99,266.0,44.0,1.0,0.0,37.0,73.0,1.0
37627,2023-04-17 19:00:00,480.01,200.0,43.0,1.0,0.0,35.0,71.0,1.0
37628,2023-04-17 20:00:00,384.74,114.0,44.0,1.0,0.0,39.0,70.0,1.0
37629,2023-04-17 21:00:00,380.51,111.0,44.0,1.0,0.0,40.0,69.0,1.0
37630,2023-04-17 22:00:00,393.85,110.0,45.0,1.0,0.0,33.0,66.0,1.0
37631,2023-04-17 23:00:00,406.41,110.0,46.0,1.0,0.0,26.0,65.0,1.0
