Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40320,2023-08-08 00:00:00,300.03,1138.0,3842.0,3911.0,186.0,532.0,46.0,13.0
40321,2023-08-08 01:00:00,303.2,1232.0,3716.0,3913.0,185.0,532.0,27.0,14.0
40322,2023-08-08 02:00:00,298.39,1243.0,3141.0,3900.0,186.0,320.0,25.0,15.0
40323,2023-08-08 03:00:00,297.26,1237.0,2947.0,3890.0,187.0,201.0,21.0,7.0
40324,2023-08-08 04:00:00,299.85,1238.0,2880.0,3862.0,187.0,68.0,38.0,0.0
40325,2023-08-08 05:00:00,308.45,1235.0,3076.0,3877.0,81.0,0.0,60.0,0.0
40326,2023-08-08 06:00:00,311.54,1186.0,3299.0,3881.0,40.0,0.0,59.0,0.0
40327,2023-08-08 07:00:00,310.35,1193.0,3251.0,3893.0,41.0,0.0,63.0,0.0
40328,2023-08-08 08:00:00,308.54,1171.0,3166.0,3888.0,7.0,0.0,62.0,0.0
40329,2023-08-08 09:00:00,300.64,1139.0,2912.0,3890.0,6.0,0.0,64.0,0.0
40330,2023-08-08 10:00:00,297.15,1171.0,2679.0,3907.0,7.0,0.0,45.0,0.0
40331,2023-08-08 11:00:00,293.01,1104.0,2651.0,3908.0,7.0,0.0,14.0,0.0
40332,2023-08-08 12:00:00,292.08,1117.0,2586.0,3909.0,6.0,0.0,18.0,0.0
40333,2023-08-08 13:00:00,296.66,1121.0,2781.0,3918.0,6.0,0.0,26.0,0.0
40334,2023-08-08 14:00:00,291.33,1099.0,2639.0,3929.0,4.0,0.0,24.0,0.0
40335,2023-08-08 15:00:00,269.97,867.0,2587.0,3925.0,5.0,63.0,70.0,0.0
40336,2023-08-08 16:00:00,259.09,756.0,2629.0,3933.0,4.0,166.0,92.0,0.0
40337,2023-08-08 17:00:00,252.23,677.0,2644.0,3915.0,4.0,256.0,77.0,0.0
40338,2023-08-08 18:00:00,250.76,706.0,2656.0,3910.0,4.0,410.0,77.0,0.0
40339,2023-08-08 19:00:00,257.05,798.0,2650.0,3914.0,4.0,414.0,76.0,0.0
40340,2023-08-08 20:00:00,263.01,870.0,2672.0,3907.0,3.0,414.0,77.0,0.0
40341,2023-08-08 21:00:00,304.0,1198.0,3518.0,3896.0,7.0,435.0,69.0,0.0
40342,2023-08-08 22:00:00,310.96,1268.0,3665.0,3893.0,40.0,415.0,53.0,0.0
40343,2023-08-08 23:00:00,311.19,1276.0,3719.0,3891.0,41.0,440.0,72.0,1.0
