UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-09-05 00:00:00,484.0,1802.0,3970.0,187.0,663.0,35.0,20.0
2023-09-05 01:00:00,521.0,2126.0,3971.0,189.0,502.0,33.0,19.0
2023-09-05 02:00:00,660.0,2887.0,3971.0,59.0,241.0,39.0,19.0
2023-09-05 03:00:00,569.0,3351.0,3971.0,43.0,201.0,53.0,1.0
2023-09-05 04:00:00,513.0,3191.0,3965.0,42.0,59.0,46.0,0.0
2023-09-05 05:00:00,500.0,3188.0,3981.0,41.0,0.0,37.0,0.0
2023-09-05 06:00:00,496.0,3191.0,3982.0,43.0,0.0,13.0,0.0
2023-09-05 07:00:00,485.0,2801.0,3983.0,42.0,0.0,4.0,0.0
2023-09-05 08:00:00,485.0,2523.0,3979.0,42.0,0.0,1.0,0.0
2023-09-05 09:00:00,484.0,2365.0,3990.0,43.0,0.0,0.0,0.0
2023-09-05 10:00:00,485.0,2330.0,3989.0,9.0,0.0,0.0,0.0
2023-09-05 11:00:00,485.0,2347.0,3990.0,8.0,0.0,0.0,0.0
2023-09-05 12:00:00,486.0,2383.0,3992.0,9.0,0.0,0.0,0.0
2023-09-05 13:00:00,485.0,2542.0,3996.0,8.0,0.0,0.0,0.0
2023-09-05 14:00:00,515.0,2665.0,3997.0,7.0,0.0,1.0,0.0
2023-09-05 15:00:00,489.0,2063.0,3988.0,9.0,289.0,0.0,0.0
2023-09-05 16:00:00,488.0,1509.0,3977.0,8.0,460.0,0.0,0.0
2023-09-05 17:00:00,485.0,1543.0,3964.0,8.0,488.0,4.0,0.0
2023-09-05 18:00:00,483.0,1530.0,3964.0,8.0,508.0,11.0,0.0
2023-09-05 19:00:00,485.0,1671.0,3962.0,13.0,514.0,15.0,0.0
2023-09-05 20:00:00,485.0,1770.0,3961.0,52.0,514.0,12.0,0.0
2023-09-05 21:00:00,513.0,1962.0,3963.0,52.0,514.0,13.0,0.0
2023-09-05 22:00:00,607.0,2308.0,3966.0,51.0,511.0,17.0,0.0
2023-09-05 23:00:00,685.0,2584.0,3974.0,64.0,507.0,20.0,0.0
