Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
35976,2023-02-08 00:00:00,2024-07-17 00:00:00,3.1,86.06,4896.0,570.0,20648.0,5125.0,104.0,14465.0,21.0
35977,2023-02-08 01:00:00,2024-07-17 00:00:00,3.1,99.96,6181.0,34.0,19204.0,5125.0,184.0,16491.0,21.0
35978,2023-02-08 02:00:00,2024-07-17 00:00:00,3.1,110.43,6804.0,23.0,18384.0,5125.0,191.0,16457.0,19.0
35979,2023-02-08 03:00:00,2024-07-17 00:00:00,3.1,116.6,7078.0,23.0,17839.0,5125.0,111.0,16104.0,18.0
35980,2023-02-08 04:00:00,2024-07-17 00:00:00,3.1,101.31,5958.0,23.0,18283.0,5125.0,80.0,15396.0,18.0
35981,2023-02-08 05:00:00,2024-07-17 00:00:00,3.1,94.43,5290.0,23.0,17494.0,5125.0,62.0,14767.0,19.0
35982,2023-02-08 06:00:00,2024-07-17 00:00:00,3.1,86.58,4617.0,23.0,17320.0,5125.0,72.0,13477.0,1.0
35983,2023-02-08 07:00:00,2024-07-17 00:00:00,3.1,84.35,4320.0,23.0,16289.0,5125.0,107.0,13159.0,0.0
35984,2023-02-08 08:00:00,2024-07-17 00:00:00,3.1,88.12,4390.0,23.0,15033.0,5126.0,102.0,13366.0,15.0
35985,2023-02-08 09:00:00,2024-07-17 00:00:00,3.1,83.88,4153.0,23.0,14810.0,5127.0,53.0,13600.0,6.0
35986,2023-02-08 10:00:00,2024-07-17 00:00:00,3.1,81.33,4030.0,6.0,14903.0,5126.0,52.0,13569.0,0.0
35987,2023-02-08 11:00:00,2024-07-17 00:00:00,3.1,80.43,4074.0,0.0,15413.0,5127.0,76.0,13804.0,0.0
35988,2023-02-08 12:00:00,2024-07-17 00:00:00,3.1,82.14,4383.0,0.0,15059.0,5127.0,115.0,15872.0,0.0
35989,2023-02-08 13:00:00,2024-07-17 00:00:00,3.1,92.82,5373.0,0.0,13287.0,5127.0,196.0,20010.0,0.0
35990,2023-02-08 14:00:00,2024-07-17 00:00:00,3.1,112.7,6674.0,80.0,12212.0,5126.0,194.0,21264.0,68.0
35991,2023-02-08 15:00:00,2024-07-17 00:00:00,3.1,112.9,5825.0,2004.0,13042.0,5126.0,72.0,20145.0,106.0
35992,2023-02-08 16:00:00,2024-07-17 00:00:00,3.1,117.06,4895.0,4839.0,14141.0,5128.0,76.0,18197.0,51.0
35993,2023-02-08 17:00:00,2024-07-17 00:00:00,3.1,117.21,4643.0,5632.0,15011.0,5137.0,85.0,17453.0,20.0
35994,2023-02-08 18:00:00,2024-07-17 00:00:00,3.1,115.01,4598.0,5558.0,15754.0,5096.0,48.0,17291.0,20.0
35995,2023-02-08 19:00:00,2024-07-17 00:00:00,3.1,117.73,4739.0,5539.0,16043.0,5125.0,93.0,16539.0,20.0
35996,2023-02-08 20:00:00,2024-07-17 00:00:00,3.1,113.89,4550.0,5295.0,17312.0,5129.0,65.0,15295.0,20.0
35997,2023-02-08 21:00:00,2024-07-17 00:00:00,3.1,113.77,4413.0,5252.0,17540.0,5119.0,73.0,14250.0,21.0
35998,2023-02-08 22:00:00,2024-07-17 00:00:00,3.1,116.21,4450.0,5238.0,17047.0,5118.0,52.0,13953.0,20.0
35999,2023-02-08 23:00:00,2024-07-17 00:00:00,3.1,113.39,4499.0,4753.0,16073.0,5119.0,103.0,15199.0,20.0
