Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39336,2023-06-28 00:00:00,2024-07-17 00:00:00,3.1,212.12,2082.0,3397.0,0.0,4.0,0.0,576.0,233.0,438.0
39337,2023-06-28 01:00:00,2024-07-17 00:00:00,3.1,226.55,2220.0,3397.0,0.0,4.0,0.0,428.0,231.0,499.0
39338,2023-06-28 02:00:00,2024-07-17 00:00:00,3.1,232.0,2273.0,3397.0,0.0,4.0,0.0,308.0,235.0,492.0
39339,2023-06-28 03:00:00,2024-07-17 00:00:00,3.1,238.95,2331.0,3398.0,0.0,5.0,0.0,222.0,234.0,520.0
39340,2023-06-28 04:00:00,2024-07-17 00:00:00,3.1,249.28,2443.0,3400.0,0.0,6.0,48.0,214.0,234.0,633.0
39341,2023-06-28 05:00:00,2024-07-17 00:00:00,3.1,254.92,2769.0,3403.0,0.0,6.0,239.0,240.0,230.0,655.0
39342,2023-06-28 06:00:00,2024-07-17 00:00:00,3.1,247.78,2848.0,3403.0,0.0,6.0,585.0,263.0,236.0,661.0
39343,2023-06-28 07:00:00,2024-07-17 00:00:00,3.1,231.37,2754.0,3404.0,0.0,6.0,1089.0,266.0,235.0,635.0
39344,2023-06-28 08:00:00,2024-07-17 00:00:00,3.1,204.08,2484.0,3409.0,0.0,4.0,1756.0,345.0,236.0,575.0
39345,2023-06-28 09:00:00,2024-07-17 00:00:00,3.1,178.15,2157.0,3405.0,0.0,4.0,2501.0,450.0,227.0,556.0
39346,2023-06-28 10:00:00,2024-07-17 00:00:00,3.1,165.3,2006.0,3401.0,0.0,4.0,3140.0,537.0,235.0,591.0
39347,2023-06-28 11:00:00,2024-07-17 00:00:00,3.1,166.27,2011.0,3396.0,0.0,2.0,3328.0,453.0,229.0,623.0
39348,2023-06-28 12:00:00,2024-07-17 00:00:00,3.1,177.62,2241.0,3389.0,0.0,2.0,2759.0,619.0,237.0,609.0
39349,2023-06-28 13:00:00,2024-07-17 00:00:00,3.1,190.96,2361.0,3368.0,0.0,3.0,2042.0,595.0,233.0,576.0
39350,2023-06-28 14:00:00,2024-07-17 00:00:00,3.1,208.96,2540.0,3361.0,0.0,2.0,1385.0,716.0,238.0,636.0
39351,2023-06-28 15:00:00,2024-07-17 00:00:00,3.1,224.05,2955.0,3361.0,0.0,2.0,915.0,982.0,236.0,628.0
39352,2023-06-28 16:00:00,2024-07-17 00:00:00,3.1,237.91,3293.0,3364.0,0.0,2.0,518.0,1158.0,233.0,638.0
39353,2023-06-28 17:00:00,2024-07-17 00:00:00,3.1,249.49,3513.0,3370.0,0.0,3.0,280.0,1111.0,234.0,628.0
39354,2023-06-28 18:00:00,2024-07-17 00:00:00,3.1,256.63,3474.0,3377.0,0.0,3.0,120.0,865.0,237.0,587.0
39355,2023-06-28 19:00:00,2024-07-17 00:00:00,3.1,255.27,3416.0,3374.0,0.0,3.0,15.0,882.0,233.0,549.0
39356,2023-06-28 20:00:00,2024-07-17 00:00:00,3.1,247.86,3273.0,3377.0,0.0,3.0,0.0,984.0,235.0,535.0
39357,2023-06-28 21:00:00,2024-07-17 00:00:00,3.1,253.32,3369.0,3379.0,0.0,3.0,0.0,855.0,233.0,518.0
39358,2023-06-28 22:00:00,2024-07-17 00:00:00,3.1,240.93,3036.0,3382.0,0.0,2.0,0.0,723.0,235.0,408.0
39359,2023-06-28 23:00:00,2024-07-17 00:00:00,3.1,237.3,2867.0,3382.0,0.0,1.0,0.0,654.0,233.0,405.0
