Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37032,2023-03-24 00:00:00,2024-07-17 00:00:00,3.1,67.64,748.0,3431.0,0.0,39.0,0.0,4174.0,290.0,612.0
37033,2023-03-24 01:00:00,2024-07-17 00:00:00,3.1,64.95,753.0,3430.0,0.0,45.0,0.0,4308.0,293.0,578.0
37034,2023-03-24 02:00:00,2024-07-17 00:00:00,3.1,65.53,740.0,3431.0,0.0,45.0,0.0,4073.0,298.0,567.0
37035,2023-03-24 03:00:00,2024-07-17 00:00:00,3.1,66.56,744.0,3431.0,0.0,46.0,0.0,3693.0,301.0,534.0
37036,2023-03-24 04:00:00,2024-07-17 00:00:00,3.1,68.86,747.0,3434.0,0.0,45.0,0.0,3457.0,300.0,540.0
37037,2023-03-24 05:00:00,2024-07-17 00:00:00,3.1,73.51,695.0,3435.0,0.0,45.0,7.0,3367.0,302.0,638.0
37038,2023-03-24 06:00:00,2024-07-17 00:00:00,3.1,78.75,701.0,3435.0,0.0,44.0,319.0,3234.0,306.0,753.0
37039,2023-03-24 07:00:00,2024-07-17 00:00:00,3.1,72.38,719.0,3433.0,0.0,45.0,1078.0,3203.0,309.0,736.0
37040,2023-03-24 08:00:00,2024-07-17 00:00:00,3.1,63.24,717.0,3434.0,0.0,47.0,1728.0,3480.0,308.0,682.0
37041,2023-03-24 09:00:00,2024-07-17 00:00:00,3.1,56.26,720.0,3434.0,0.0,48.0,2145.0,3748.0,310.0,615.0
37042,2023-03-24 10:00:00,2024-07-17 00:00:00,3.1,54.41,741.0,3432.0,0.0,48.0,2332.0,3938.0,307.0,602.0
37043,2023-03-24 11:00:00,2024-07-17 00:00:00,3.1,58.59,724.0,3433.0,0.0,47.0,2613.0,4054.0,311.0,750.0
37044,2023-03-24 12:00:00,2024-07-17 00:00:00,3.1,53.63,717.0,3432.0,0.0,47.0,3073.0,3813.0,309.0,663.0
37045,2023-03-24 13:00:00,2024-07-17 00:00:00,3.1,52.22,680.0,3432.0,0.0,46.0,2840.0,3920.0,307.0,640.0
37046,2023-03-24 14:00:00,2024-07-17 00:00:00,3.1,56.99,678.0,3430.0,0.0,46.0,2094.0,3791.0,308.0,654.0
37047,2023-03-24 15:00:00,2024-07-17 00:00:00,3.1,62.56,713.0,3430.0,0.0,45.0,1671.0,3542.0,312.0,671.0
37048,2023-03-24 16:00:00,2024-07-17 00:00:00,3.1,72.74,788.0,3432.0,0.0,42.0,675.0,3688.0,313.0,714.0
37049,2023-03-24 17:00:00,2024-07-17 00:00:00,3.1,83.51,819.0,3432.0,0.0,41.0,135.0,3831.0,320.0,841.0
37050,2023-03-24 18:00:00,2024-07-17 00:00:00,3.1,86.37,897.0,3431.0,0.0,41.0,0.0,3813.0,305.0,821.0
37051,2023-03-24 19:00:00,2024-07-17 00:00:00,3.1,90.15,959.0,3433.0,0.0,40.0,0.0,3800.0,297.0,854.0
37052,2023-03-24 20:00:00,2024-07-17 00:00:00,3.1,89.45,974.0,3433.0,0.0,41.0,0.0,3932.0,301.0,857.0
37053,2023-03-24 21:00:00,2024-07-17 00:00:00,3.1,87.25,915.0,3432.0,0.0,45.0,0.0,3948.0,303.0,852.0
37054,2023-03-24 22:00:00,2024-07-17 00:00:00,3.1,85.54,852.0,3432.0,0.0,48.0,0.0,3958.0,299.0,857.0
37055,2023-03-24 23:00:00,2024-07-17 00:00:00,3.1,72.82,765.0,3432.0,0.0,50.0,0.0,4003.0,312.0,678.0
