Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41928,2023-10-14 00:00:00,2024-07-17 00:00:00,3.1,106.8,658.0,2822.0,0.0,3.0,0.0,3478.0,323.0,521.0
41929,2023-10-14 01:00:00,2024-07-17 00:00:00,3.1,109.8,649.0,2846.0,0.0,3.0,0.0,3164.0,327.0,517.0
41930,2023-10-14 02:00:00,2024-07-17 00:00:00,3.1,122.95,655.0,2852.0,0.0,3.0,0.0,2817.0,317.0,620.0
41931,2023-10-14 03:00:00,2024-07-17 00:00:00,3.1,122.06,661.0,2855.0,0.0,4.0,0.0,2850.0,312.0,613.0
41932,2023-10-14 04:00:00,2024-07-17 00:00:00,3.1,131.13,665.0,2855.0,0.0,4.0,0.0,2693.0,315.0,693.0
41933,2023-10-14 05:00:00,2024-07-17 00:00:00,3.1,138.9,664.0,2855.0,0.0,3.0,0.0,2514.0,313.0,753.0
41934,2023-10-14 06:00:00,2024-07-17 00:00:00,3.1,140.44,687.0,2858.0,0.0,3.0,231.0,2598.0,318.0,817.0
41935,2023-10-14 07:00:00,2024-07-17 00:00:00,3.1,138.56,682.0,2857.0,0.0,3.0,1246.0,2115.0,319.0,854.0
41936,2023-10-14 08:00:00,2024-07-17 00:00:00,3.1,123.06,655.0,2852.0,0.0,3.0,2467.0,1837.0,321.0,764.0
41937,2023-10-14 09:00:00,2024-07-17 00:00:00,3.1,110.94,656.0,2853.0,0.0,3.0,3279.0,1863.0,315.0,677.0
41938,2023-10-14 10:00:00,2024-07-17 00:00:00,3.1,111.07,659.0,2851.0,0.0,3.0,2992.0,2097.0,312.0,685.0
41939,2023-10-14 11:00:00,2024-07-17 00:00:00,3.1,106.38,661.0,2852.0,0.0,4.0,2700.0,2099.0,304.0,580.0
41940,2023-10-14 12:00:00,2024-07-17 00:00:00,3.1,112.2,667.0,2857.0,0.0,4.0,2275.0,2021.0,299.0,607.0
41941,2023-10-14 13:00:00,2024-07-17 00:00:00,3.1,122.17,709.0,2859.0,0.0,4.0,1645.0,1790.0,308.0,601.0
41942,2023-10-14 14:00:00,2024-07-17 00:00:00,3.1,126.32,659.0,2860.0,0.0,4.0,1132.0,1653.0,313.0,589.0
41943,2023-10-14 15:00:00,2024-07-17 00:00:00,3.1,144.86,690.0,2861.0,0.0,4.0,575.0,1595.0,317.0,696.0
41944,2023-10-14 16:00:00,2024-07-17 00:00:00,3.1,170.38,729.0,2861.0,0.0,4.0,93.0,1362.0,316.0,813.0
41945,2023-10-14 17:00:00,2024-07-17 00:00:00,3.1,181.33,758.0,2861.0,0.0,5.0,0.0,1037.0,330.0,794.0
41946,2023-10-14 18:00:00,2024-07-17 00:00:00,3.1,189.4,757.0,2861.0,0.0,6.0,0.0,825.0,321.0,813.0
41947,2023-10-14 19:00:00,2024-07-17 00:00:00,3.1,177.61,742.0,2859.0,0.0,7.0,0.0,888.0,318.0,716.0
41948,2023-10-14 20:00:00,2024-07-17 00:00:00,3.1,162.0,748.0,2861.0,0.0,5.0,0.0,1284.0,319.0,663.0
41949,2023-10-14 21:00:00,2024-07-17 00:00:00,3.1,148.91,713.0,2860.0,0.0,4.0,0.0,1916.0,317.0,703.0
41950,2023-10-14 22:00:00,2024-07-17 00:00:00,3.1,127.39,554.0,2860.0,0.0,4.0,0.0,2048.0,321.0,585.0
41951,2023-10-14 23:00:00,2024-07-17 00:00:00,3.1,124.31,532.0,2856.0,0.0,3.0,0.0,2379.0,327.0,628.0
