UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-10-21 00:00:00,578.0,3891.0,0.0,15.0,0.0,2054.0,336.0,447.0
2023-10-21 01:00:00,566.0,3892.0,0.0,15.0,0.0,2351.0,339.0,455.0
2023-10-21 02:00:00,562.0,3890.0,0.0,16.0,0.0,2548.0,330.0,549.0
2023-10-21 03:00:00,563.0,3890.0,0.0,19.0,0.0,2831.0,325.0,528.0
2023-10-21 04:00:00,564.0,3894.0,0.0,17.0,0.0,3256.0,327.0,619.0
2023-10-21 05:00:00,589.0,3896.0,0.0,13.0,0.0,3622.0,330.0,658.0
2023-10-21 06:00:00,599.0,3899.0,0.0,7.0,47.0,3874.0,329.0,704.0
2023-10-21 07:00:00,582.0,3899.0,0.0,2.0,545.0,3905.0,329.0,762.0
2023-10-21 08:00:00,579.0,3896.0,0.0,1.0,1390.0,3939.0,329.0,716.0
2023-10-21 09:00:00,577.0,3900.0,0.0,1.0,1980.0,4057.0,334.0,599.0
2023-10-21 10:00:00,570.0,3898.0,0.0,3.0,2031.0,4064.0,330.0,615.0
2023-10-21 11:00:00,561.0,3895.0,0.0,9.0,1837.0,4056.0,330.0,606.0
2023-10-21 12:00:00,542.0,3891.0,0.0,12.0,1338.0,3999.0,327.0,632.0
2023-10-21 13:00:00,567.0,3897.0,0.0,10.0,759.0,4207.0,326.0,652.0
2023-10-21 14:00:00,566.0,3902.0,0.0,8.0,509.0,4208.0,329.0,643.0
2023-10-21 15:00:00,596.0,3901.0,0.0,7.0,222.0,4168.0,330.0,691.0
2023-10-21 16:00:00,598.0,3904.0,0.0,6.0,13.0,4203.0,333.0,842.0
2023-10-21 17:00:00,587.0,3898.0,0.0,6.0,0.0,4215.0,327.0,807.0
2023-10-21 18:00:00,575.0,3898.0,0.0,6.0,0.0,4239.0,329.0,815.0
2023-10-21 19:00:00,568.0,3899.0,0.0,6.0,0.0,4270.0,328.0,743.0
2023-10-21 20:00:00,596.0,3899.0,0.0,8.0,0.0,4045.0,328.0,681.0
2023-10-21 21:00:00,842.0,3899.0,0.0,13.0,0.0,3119.0,321.0,639.0
2023-10-21 22:00:00,623.0,3900.0,0.0,17.0,0.0,3278.0,307.0,542.0
2023-10-21 23:00:00,570.0,3898.0,0.0,15.0,0.0,3910.0,319.0,596.0
