Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40656,2023-08-22 00:00:00,36.83,20.0,3925.0,30622.0,125.0,4035.0,0.0,2091.0,399.0
40657,2023-08-22 01:00:00,36.53,20.0,3840.0,30788.0,125.0,3674.0,0.0,1847.0,400.0
40658,2023-08-22 02:00:00,36.11,20.0,3809.0,31241.0,125.0,3672.0,0.0,1584.0,401.0
40659,2023-08-22 03:00:00,32.68,20.0,3425.0,31530.0,126.0,3836.0,0.0,1477.0,397.0
40660,2023-08-22 04:00:00,34.19,20.0,3656.0,31585.0,126.0,4059.0,220.0,1448.0,395.0
40661,2023-08-22 05:00:00,33.91,20.0,3727.0,31667.0,127.0,4689.0,566.0,1442.0,391.0
40662,2023-08-22 06:00:00,34.07,20.0,3920.0,31684.0,128.0,4772.0,2318.0,1305.0,399.0
40663,2023-08-22 07:00:00,32.03,20.0,3870.0,31571.0,128.0,4534.0,5295.0,980.0,399.0
40664,2023-08-22 08:00:00,30.11,20.0,3797.0,31466.0,127.0,4200.0,8022.0,848.0,392.0
40665,2023-08-22 09:00:00,29.39,20.0,3831.0,31461.0,127.0,3845.0,9985.0,835.0,394.0
40666,2023-08-22 10:00:00,29.72,20.0,3977.0,31425.0,126.0,3738.0,11200.0,856.0,398.0
40667,2023-08-22 11:00:00,29.26,20.0,3932.0,31407.0,126.0,3445.0,11740.0,923.0,396.0
40668,2023-08-22 12:00:00,29.58,20.0,3958.0,31420.0,126.0,3187.0,11683.0,956.0,400.0
40669,2023-08-22 13:00:00,31.4,18.0,4214.0,31405.0,125.0,3465.0,11112.0,964.0,400.0
40670,2023-08-22 14:00:00,31.77,15.0,4169.0,31404.0,125.0,3789.0,9566.0,1047.0,402.0
40671,2023-08-22 15:00:00,34.89,15.0,4472.0,31325.0,125.0,4516.0,7151.0,1200.0,401.0
40672,2023-08-22 16:00:00,38.35,15.0,4599.0,31456.0,338.0,5789.0,4276.0,1371.0,404.0
40673,2023-08-22 17:00:00,43.93,15.0,4644.0,31615.0,940.0,7172.0,1670.0,1596.0,406.0
40674,2023-08-22 18:00:00,45.96,15.0,4745.0,31619.0,968.0,6999.0,412.0,1838.0,406.0
40675,2023-08-22 19:00:00,46.15,15.0,4753.0,31618.0,980.0,6652.0,212.0,2337.0,406.0
40676,2023-08-22 20:00:00,44.35,15.0,4453.0,31450.0,987.0,6161.0,0.0,2963.0,411.0
40677,2023-08-22 21:00:00,43.03,15.0,4270.0,31507.0,993.0,5919.0,0.0,3236.0,413.0
40678,2023-08-22 22:00:00,41.17,15.0,3992.0,31877.0,951.0,5167.0,0.0,3116.0,414.0
40679,2023-08-22 23:00:00,34.91,15.0,3921.0,32370.0,189.0,4324.0,0.0,2847.0,416.0
