Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40368,2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,210.0,1961.0,3834.0,0.0,15.0,0.0,70.0,288.0,451.0
40369,2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,209.53,1948.0,3835.0,0.0,19.0,0.0,114.0,285.0,472.0
40370,2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,196.94,1944.0,3836.0,0.0,23.0,0.0,590.5555555555555,288.0,485.0
40371,2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,192.31,1951.0,3837.0,0.0,25.0,0.0,716.1296296296296,293.0,461.0
40372,2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,194.29,1966.0,3838.0,0.0,22.0,33.0,749.6820987654322,293.0,502.0
40373,2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,187.63,1952.0,3837.0,0.0,15.0,519.0,780.880144032922,288.0,558.0
40374,2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,172.92,1881.0,3834.0,0.0,7.0,1437.0,772.4531035665295,286.0,596.0
40375,2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,154.86,1831.0,3831.0,0.0,8.0,2581.0,769.8975622999543,272.0,566.0
40376,2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,128.58,1435.0,3813.0,0.0,11.0,3707.0,840.672451322207,273.0,539.0
40377,2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,103.5,978.0,3801.0,0.0,15.0,4670.0,1013.7441157185136,276.0,508.0
40378,2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,100.52,973.0,3793.0,0.0,17.0,5298.0,1103.0080212117266,266.0,528.0
40379,2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,95.28,942.0,3795.0,0.0,17.0,5577.0,1240.8826650566868,271.0,486.0
40380,2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,94.51,1023.0,3792.0,0.0,16.0,5486.0,1386.9008840119511,265.0,431.0
40381,2023-08-10 13:00:00,2024-07-17 00:00:00,3.1,97.71,974.0,3793.0,0.0,17.0,5034.0,1471.6036258338452,282.0,498.0
40382,2023-08-10 14:00:00,2024-07-17 00:00:00,3.1,104.63,1061.0,3795.0,0.0,19.0,4215.0,1598.0195408595455,307.0,515.0
40383,2023-08-10 15:00:00,2024-07-17 00:00:00,3.1,126.17,1486.0,3786.0,0.0,18.0,3153.0,1609.9156797439807,306.0,528.0
40384,2023-08-10 16:00:00,2024-07-17 00:00:00,3.1,165.42,2075.0,3781.0,0.0,17.0,1932.0,1170.4448572325446,307.0,566.0
40385,2023-08-10 17:00:00,2024-07-17 00:00:00,3.1,221.41,2603.0,3779.0,0.0,16.0,947.0,60.0,315.0,569.0
40386,2023-08-10 18:00:00,2024-07-17 00:00:00,3.1,218.75,2712.0,3777.0,0.0,15.0,232.0,876.8813193992332,321.0,555.0
40387,2023-08-10 19:00:00,2024-07-17 00:00:00,3.1,220.98,2802.0,3784.0,0.0,14.0,2.0,1017.9208795994888,318.0,524.0
40388,2023-08-10 20:00:00,2024-07-17 00:00:00,3.1,230.46,2751.0,3791.0,0.0,14.0,0.0,621.3069598664962,323.0,540.0
40389,2023-08-10 21:00:00,2024-07-17 00:00:00,3.1,225.18,2507.0,3794.0,0.0,13.0,0.0,469.1023199554987,324.0,519.0
40390,2023-08-10 22:00:00,2024-07-17 00:00:00,3.1,201.33,1977.0,3797.0,0.0,15.0,0.0,561.8674399851662,330.0,498.0
40391,2023-08-10 23:00:00,2024-07-17 00:00:00,3.1,164.86,1242.0,3797.0,0.0,17.0,0.0,632.7585266629583,332.0,476.0
