UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2024-01-02 00:00:00,620.0,3952.0,0.0,48.0,0.0,3906.0,328.0,583.0
2024-01-02 01:00:00,619.0,3953.0,0.0,48.0,0.0,3793.0,333.0,608.0
2024-01-02 02:00:00,600.0,3951.0,0.0,49.0,0.0,4018.0,334.0,624.0
2024-01-02 03:00:00,557.0,3949.0,0.0,48.0,0.0,4117.0,336.0,648.0
2024-01-02 04:00:00,553.0,3951.0,0.0,48.0,0.0,4185.0,329.0,663.0
2024-01-02 05:00:00,575.0,3950.0,0.0,48.0,0.0,4036.0,324.0,700.0
2024-01-02 06:00:00,605.0,3947.0,0.0,48.0,0.0,4024.0,321.0,723.0
2024-01-02 07:00:00,660.0,3946.0,0.0,47.0,0.0,3800.0,331.0,738.0
2024-01-02 08:00:00,647.0,3949.0,0.0,47.0,21.0,3620.0,329.0,808.0
2024-01-02 09:00:00,639.0,3945.0,0.0,46.0,109.0,3386.0,318.0,793.0
2024-01-02 10:00:00,666.0,3945.0,0.0,46.0,109.0,3525.0,321.0,755.0
2024-01-02 11:00:00,685.0,3946.0,0.0,45.0,100.0,3918.0,313.0,768.0
2024-01-02 12:00:00,682.0,3946.0,0.0,45.0,185.0,4206.0,312.0,822.0
2024-01-02 13:00:00,677.0,3945.0,0.0,42.0,149.0,4213.0,325.0,846.0
2024-01-02 14:00:00,708.0,3946.0,0.0,42.0,37.0,4321.0,323.0,795.0
2024-01-02 15:00:00,713.0,3946.0,0.0,40.0,4.0,4288.0,329.0,788.0
2024-01-02 16:00:00,810.0,3946.0,0.0,37.0,0.0,3664.0,326.0,865.0
2024-01-02 17:00:00,739.0,3947.0,0.0,36.0,0.0,3431.0,321.0,853.0
2024-01-02 18:00:00,723.0,3945.0,0.0,33.0,0.0,3451.0,312.0,734.0
2024-01-02 19:00:00,777.0,3944.0,0.0,31.0,0.0,3592.0,315.0,684.0
2024-01-02 20:00:00,809.0,3944.0,0.0,30.0,0.0,3703.0,313.0,689.0
2024-01-02 21:00:00,738.0,3943.0,0.0,29.0,0.0,3724.0,310.0,636.0
2024-01-02 22:00:00,738.0,3943.0,0.0,28.0,0.0,3829.0,298.0,642.0
2024-01-02 23:00:00,690.0,3938.0,0.0,27.0,0.0,4094.0,304.0,561.0
