UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-04-27 00:00:00,0.0,507.0,0.0,520.0,0.0,123.0,73.0,4.0,27.0
2023-04-27 01:00:00,0.0,507.0,0.0,523.0,0.0,139.0,73.0,4.0,27.0
2023-04-27 02:00:00,0.0,507.0,0.0,517.0,0.0,169.0,73.0,4.0,27.0
2023-04-27 03:00:00,0.0,505.0,0.0,641.0,0.0,173.0,73.0,5.0,27.0
2023-04-27 04:00:00,0.0,505.0,0.0,1012.0,2.0,127.0,73.0,5.0,28.0
2023-04-27 05:00:00,0.0,532.0,0.0,1093.0,11.0,96.0,72.0,4.0,29.0
2023-04-27 06:00:00,0.0,537.0,0.0,1086.0,25.0,90.0,72.0,4.0,30.0
2023-04-27 07:00:00,0.0,543.0,0.0,1090.0,36.0,51.0,72.0,4.0,30.0
2023-04-27 08:00:00,0.0,544.0,0.0,965.0,44.0,33.0,73.0,4.0,30.0
2023-04-27 09:00:00,0.0,543.0,0.0,586.0,48.0,44.0,73.0,4.0,30.0
2023-04-27 10:00:00,0.0,542.0,0.0,525.0,48.0,81.0,73.0,4.0,30.0
2023-04-27 11:00:00,0.0,543.0,0.0,490.0,45.0,156.0,73.0,4.0,30.0
2023-04-27 12:00:00,0.0,542.0,0.0,416.0,41.0,190.0,73.0,4.0,28.0
2023-04-27 13:00:00,0.0,541.0,0.0,468.0,34.0,172.0,73.0,4.0,28.0
2023-04-27 14:00:00,0.0,540.0,0.0,561.0,26.0,189.0,73.0,4.0,28.0
2023-04-27 15:00:00,0.0,541.0,0.0,896.0,15.0,172.0,73.0,4.0,29.0
2023-04-27 16:00:00,0.0,541.0,0.0,1084.0,6.0,113.0,73.0,4.0,30.0
2023-04-27 17:00:00,0.0,540.0,0.0,1135.0,1.0,93.0,73.0,4.0,30.0
2023-04-27 18:00:00,0.0,540.0,0.0,1151.0,0.0,52.0,73.0,4.0,30.0
2023-04-27 19:00:00,0.0,542.0,0.0,1165.0,0.0,40.0,73.0,4.0,30.0
2023-04-27 20:00:00,0.0,543.0,0.0,1105.0,0.0,44.0,73.0,4.0,30.0
2023-04-27 21:00:00,0.0,539.0,0.0,999.0,0.0,36.0,73.0,4.0,30.0
2023-04-27 22:00:00,0.0,505.0,0.0,680.0,0.0,20.0,74.0,4.0,28.0
2023-04-27 23:00:00,0.0,506.0,0.0,562.0,0.0,17.0,74.0,4.0,28.0
