Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39240,2023-06-24 00:00:00,2024-07-17 00:00:00,3.1,156.05,200.0,285.0,0.0,421.0,0.0,748.0,79.0,0.0,31.0
39241,2023-06-24 01:00:00,2024-07-17 00:00:00,3.1,157.11,201.0,285.0,0.0,395.0,0.0,766.0,79.0,0.0,31.0
39242,2023-06-24 02:00:00,2024-07-17 00:00:00,3.1,155.18,199.0,285.0,0.0,417.0,0.0,758.0,79.0,0.0,31.0
39243,2023-06-24 03:00:00,2024-07-17 00:00:00,3.1,154.85,197.0,285.0,0.0,403.0,1.0,767.0,79.0,0.0,31.0
39244,2023-06-24 04:00:00,2024-07-17 00:00:00,3.1,141.28,199.0,285.0,0.0,592.0,7.0,750.0,79.0,0.0,31.0
39245,2023-06-24 05:00:00,2024-07-17 00:00:00,3.1,135.86,198.0,285.0,0.0,691.0,15.0,716.0,79.0,0.0,31.0
39246,2023-06-24 06:00:00,2024-07-17 00:00:00,3.1,136.78,197.0,285.0,0.0,682.0,28.0,698.0,78.0,0.0,32.0
39247,2023-06-24 07:00:00,2024-07-17 00:00:00,3.1,138.52,197.0,285.0,0.0,682.0,37.0,663.0,79.0,0.0,32.0
39248,2023-06-24 08:00:00,2024-07-17 00:00:00,3.1,161.97,197.0,285.0,0.0,443.0,45.0,608.0,79.0,0.0,32.0
39249,2023-06-24 09:00:00,2024-07-17 00:00:00,3.1,165.76,198.0,285.0,0.0,450.0,49.0,562.0,79.0,0.0,32.0
39250,2023-06-24 10:00:00,2024-07-17 00:00:00,3.1,157.46,199.0,285.0,0.0,438.0,49.0,665.0,79.0,0.0,32.0
39251,2023-06-24 11:00:00,2024-07-17 00:00:00,3.1,156.49,198.0,285.0,0.0,379.0,47.0,733.0,79.0,0.0,32.0
39252,2023-06-24 12:00:00,2024-07-17 00:00:00,3.1,153.39,197.0,242.0,0.0,364.0,44.0,719.0,79.0,0.0,31.0
39253,2023-06-24 13:00:00,2024-07-17 00:00:00,3.1,153.51,198.0,272.0,0.0,401.0,38.0,733.0,79.0,0.0,31.0
39254,2023-06-24 14:00:00,2024-07-17 00:00:00,3.1,151.92,199.0,285.0,0.0,420.0,31.0,762.0,79.0,0.0,31.0
39255,2023-06-24 15:00:00,2024-07-17 00:00:00,3.1,145.3,198.0,285.0,0.0,493.0,22.0,779.0,79.0,0.0,32.0
39256,2023-06-24 16:00:00,2024-07-17 00:00:00,3.1,124.23,188.0,285.0,0.0,800.0,10.0,753.0,79.0,0.0,32.0
39257,2023-06-24 17:00:00,2024-07-17 00:00:00,3.1,123.51,197.0,285.0,0.0,879.0,4.0,739.0,79.0,0.0,32.0
39258,2023-06-24 18:00:00,2024-07-17 00:00:00,3.1,123.52,199.0,285.0,0.0,877.0,0.0,755.0,79.0,0.0,32.0
39259,2023-06-24 19:00:00,2024-07-17 00:00:00,3.1,122.92,199.0,285.0,0.0,874.0,0.0,769.0,79.0,0.0,32.0
39260,2023-06-24 20:00:00,2024-07-17 00:00:00,3.1,125.33,199.0,285.0,0.0,834.0,0.0,766.0,79.0,0.0,32.0
39261,2023-06-24 21:00:00,2024-07-17 00:00:00,3.1,135.07,198.0,285.0,0.0,655.0,0.0,782.0,79.0,0.0,32.0
39262,2023-06-24 22:00:00,2024-07-17 00:00:00,3.1,153.96,199.0,285.0,0.0,425.0,0.0,765.0,78.0,0.0,31.0
39263,2023-06-24 23:00:00,2024-07-17 00:00:00,3.1,155.47,200.0,286.0,0.0,431.0,0.0,747.0,78.0,0.0,31.0
