Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40896,2023-09-01 00:00:00,489.65,150.0,45.0,0.0,0.0,17.0,55.0,1.0
40897,2023-09-01 01:00:00,481.95,151.0,53.0,0.0,0.0,19.0,56.0,1.0
40898,2023-09-01 02:00:00,462.22,152.0,61.0,0.0,0.0,30.0,56.0,1.0
40899,2023-09-01 03:00:00,447.16,156.0,72.0,0.0,2.0,39.0,56.0,1.0
40900,2023-09-01 04:00:00,414.25,185.0,73.0,0.0,20.0,66.0,61.0,1.0
40901,2023-09-01 05:00:00,398.22,234.0,71.0,0.0,62.0,84.0,62.0,1.0
40902,2023-09-01 06:00:00,345.55,248.0,69.0,0.0,124.0,116.0,63.0,1.0
40903,2023-09-01 07:00:00,268.36,216.0,69.0,0.0,224.0,139.0,60.0,1.0
40904,2023-09-01 08:00:00,224.96,207.0,70.0,0.0,326.0,153.0,60.0,1.0
40905,2023-09-01 09:00:00,185.08,169.0,72.0,0.0,403.0,138.0,58.0,1.0
40906,2023-09-01 10:00:00,162.61,146.0,73.0,0.0,438.0,139.0,55.0,1.0
40907,2023-09-01 11:00:00,163.4,147.0,71.0,0.0,428.0,145.0,56.0,1.0
40908,2023-09-01 12:00:00,171.12,140.0,73.0,0.0,378.0,136.0,55.0,1.0
40909,2023-09-01 13:00:00,201.73,158.0,73.0,0.0,323.0,122.0,55.0,1.0
40910,2023-09-01 14:00:00,237.64,151.0,73.0,0.0,214.0,105.0,55.0,1.0
40911,2023-09-01 15:00:00,332.96,170.0,74.0,0.0,93.0,76.0,58.0,1.0
40912,2023-09-01 16:00:00,447.12,211.0,75.0,0.0,22.0,52.0,61.0,1.0
40913,2023-09-01 17:00:00,477.24,237.0,74.0,0.0,3.0,57.0,64.0,1.0
40914,2023-09-01 18:00:00,460.06,224.0,73.0,0.0,1.0,69.0,62.0,1.0
40915,2023-09-01 19:00:00,417.15,181.0,72.0,0.0,0.0,82.0,59.0,1.0
40916,2023-09-01 20:00:00,424.85,185.0,72.0,0.0,0.0,78.0,59.0,1.0
40917,2023-09-01 21:00:00,334.51,109.0,72.0,0.0,0.0,92.0,55.0,1.0
40918,2023-09-01 22:00:00,334.85,111.0,70.0,0.0,0.0,90.0,59.0,1.0
40919,2023-09-01 23:00:00,322.47,103.0,71.0,0.0,0.0,94.0,57.0,1.0
