UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-13 00:00:00,171.0,48.0,0.0,0.0,33.0,56.0,1.0
2023-08-13 01:00:00,169.0,48.0,0.0,0.0,39.0,56.0,1.0
2023-08-13 02:00:00,169.0,47.0,0.0,2.0,43.0,55.0,1.0
2023-08-13 03:00:00,172.0,47.0,0.0,18.0,41.0,55.0,1.0
2023-08-13 04:00:00,164.0,47.0,0.0,72.0,33.0,55.0,1.0
2023-08-13 05:00:00,172.0,46.0,0.0,197.0,39.0,53.0,1.0
2023-08-13 06:00:00,173.0,48.0,0.0,333.0,38.0,54.0,1.0
2023-08-13 07:00:00,173.0,49.0,0.0,428.0,42.0,54.0,1.0
2023-08-13 08:00:00,170.0,49.0,0.0,491.0,49.0,55.0,1.0
2023-08-13 09:00:00,172.0,49.0,0.0,490.0,50.0,55.0,1.0
2023-08-13 10:00:00,172.0,48.0,0.0,479.0,47.0,50.0,1.0
2023-08-13 11:00:00,170.0,47.0,0.0,451.0,42.0,46.0,1.0
2023-08-13 12:00:00,171.0,47.0,0.0,394.0,37.0,46.0,1.0
2023-08-13 13:00:00,170.0,49.0,0.0,299.0,29.0,45.0,1.0
2023-08-13 14:00:00,170.0,48.0,0.0,187.0,25.0,45.0,1.0
2023-08-13 15:00:00,170.0,48.0,0.0,90.0,18.0,52.0,1.0
2023-08-13 16:00:00,172.0,49.0,0.0,33.0,13.0,55.0,1.0
2023-08-13 17:00:00,174.0,49.0,0.0,8.0,11.0,55.0,1.0
2023-08-13 18:00:00,172.0,47.0,0.0,1.0,11.0,57.0,1.0
2023-08-13 19:00:00,171.0,47.0,0.0,1.0,13.0,56.0,1.0
2023-08-13 20:00:00,171.0,47.0,0.0,0.0,18.0,56.0,1.0
2023-08-13 21:00:00,168.0,47.0,0.0,0.0,27.0,55.0,1.0
2023-08-13 22:00:00,167.0,47.0,0.0,0.0,31.0,55.0,1.0
2023-08-13 23:00:00,167.0,46.0,0.0,0.0,29.0,55.0,1.0
