Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
42288,2023-10-29 00:00:00,585.26,440.0,133.0,2.0,0.0,36.0,195.0,4.0
42289,2023-10-29 01:00:00,565.15,270.75,82.75,1.25,0.0,41.25,118.0,2.25
42290,2023-10-29 02:00:00,587.82,215.0,65.0,1.0,0.0,16.0,95.0,2.0
42291,2023-10-29 03:00:00,587.9,216.0,64.0,1.0,0.0,19.0,91.0,2.0
42292,2023-10-29 04:00:00,592.52,227.0,65.0,1.0,0.0,20.0,91.0,2.0
42293,2023-10-29 05:00:00,588.57,217.0,64.0,1.0,1.0,18.0,91.0,2.0
42294,2023-10-29 06:00:00,589.73,217.0,64.0,1.0,8.0,10.0,92.0,2.0
42295,2023-10-29 07:00:00,571.15,217.0,65.0,1.0,25.0,10.0,87.0,2.0
42296,2023-10-29 08:00:00,554.51,218.0,65.0,1.0,42.0,10.0,82.0,2.0
42297,2023-10-29 09:00:00,538.97,229.0,67.0,1.0,57.0,14.0,82.0,2.0
42298,2023-10-29 10:00:00,524.84,222.0,66.0,1.0,61.0,13.0,92.0,2.0
42299,2023-10-29 11:00:00,543.65,232.0,66.0,1.0,51.0,12.0,91.0,2.0
42300,2023-10-29 12:00:00,562.32,232.0,66.0,1.0,35.0,11.0,92.0,2.0
42301,2023-10-29 13:00:00,589.29,235.0,67.0,1.0,15.0,11.0,91.0,2.0
42302,2023-10-29 14:00:00,588.99,219.0,67.0,1.0,1.0,18.0,91.0,2.0
42303,2023-10-29 15:00:00,579.53,220.0,67.0,1.0,0.0,26.0,91.0,2.0
42304,2023-10-29 16:00:00,565.29,219.0,67.0,1.0,0.0,36.0,91.0,2.0
42305,2023-10-29 17:00:00,556.98,219.0,68.0,1.0,0.0,47.0,83.0,2.0
42306,2023-10-29 18:00:00,546.2,223.0,68.0,1.0,0.0,64.0,72.0,2.0
42307,2023-10-29 19:00:00,522.22,222.0,66.0,1.0,0.0,82.0,75.0,2.0
42308,2023-10-29 20:00:00,523.79,224.0,67.0,1.0,0.0,80.0,78.0,2.0
42309,2023-10-29 21:00:00,514.02,219.0,68.0,1.0,0.0,84.0,81.0,2.0
42310,2023-10-29 22:00:00,511.56,217.0,68.0,1.0,0.0,85.0,81.0,2.0
42311,2023-10-29 23:00:00,521.08,220.0,68.0,1.0,0.0,80.0,78.0,2.0
