Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36144,2023-02-15 00:00:00,2024-07-17 00:00:00,3.1,489.08,1513.0,104.0,59.0,421.0,3.0,655.0
36145,2023-02-15 01:00:00,2024-07-17 00:00:00,3.1,493.07,1512.0,145.0,59.0,419.0,0.0,636.0
36146,2023-02-15 02:00:00,2024-07-17 00:00:00,3.1,497.37,1511.0,179.0,61.0,421.0,0.0,609.0
36147,2023-02-15 03:00:00,2024-07-17 00:00:00,3.1,500.77,1512.0,142.0,58.0,411.0,0.0,600.0
36148,2023-02-15 04:00:00,2024-07-17 00:00:00,3.1,503.46,1517.0,168.0,59.0,415.0,0.0,584.0
36149,2023-02-15 05:00:00,2024-07-17 00:00:00,3.1,502.35,1509.0,138.0,60.0,411.0,0.0,590.0
36150,2023-02-15 06:00:00,2024-07-17 00:00:00,3.1,508.77,1511.0,140.0,59.0,413.0,0.0,554.0
36151,2023-02-15 07:00:00,2024-07-17 00:00:00,3.1,528.39,1508.0,139.0,60.0,409.0,0.0,455.0
36152,2023-02-15 08:00:00,2024-07-17 00:00:00,3.1,546.52,1510.0,138.0,59.0,413.0,0.0,365.0
36153,2023-02-15 09:00:00,2024-07-17 00:00:00,3.1,540.76,1510.0,139.0,59.0,417.0,0.0,388.0
36154,2023-02-15 10:00:00,2024-07-17 00:00:00,3.1,537.62,1510.0,140.0,60.0,412.0,0.0,408.0
36155,2023-02-15 11:00:00,2024-07-17 00:00:00,3.1,538.75,1509.0,138.0,59.0,412.0,0.0,402.0
36156,2023-02-15 12:00:00,2024-07-17 00:00:00,3.1,554.71,1511.0,138.0,60.0,404.0,0.0,337.0
36157,2023-02-15 13:00:00,2024-07-17 00:00:00,3.1,573.89,1510.0,140.0,60.0,414.0,0.0,243.0
36158,2023-02-15 14:00:00,2024-07-17 00:00:00,3.1,571.88,1511.0,138.0,59.0,409.0,0.0,257.0
36159,2023-02-15 15:00:00,2024-07-17 00:00:00,3.1,555.71,1510.0,173.0,60.0,412.0,0.0,320.0
36160,2023-02-15 16:00:00,2024-07-17 00:00:00,3.1,524.94,1509.0,190.0,58.0,406.0,3.0,469.0
36161,2023-02-15 17:00:00,2024-07-17 00:00:00,3.1,515.82,1512.0,192.0,60.0,406.0,5.0,517.0
36162,2023-02-15 18:00:00,2024-07-17 00:00:00,3.1,519.0,1511.0,180.0,59.0,405.0,6.0,500.0
36163,2023-02-15 19:00:00,2024-07-17 00:00:00,3.1,519.6,1510.0,135.0,60.0,395.0,8.0,507.0
36164,2023-02-15 20:00:00,2024-07-17 00:00:00,3.1,503.17,1510.0,93.0,61.0,407.0,7.0,585.0
36165,2023-02-15 21:00:00,2024-07-17 00:00:00,3.1,495.82,1513.0,37.0,61.0,405.0,7.0,630.0
36166,2023-02-15 22:00:00,2024-07-17 00:00:00,3.1,491.64,1509.0,25.0,60.0,401.0,8.0,653.0
36167,2023-02-15 23:00:00,2024-07-17 00:00:00,3.1,488.74,1513.0,15.0,60.0,405.0,8.0,668.0
