Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35856,2023-02-03 00:00:00,2024-07-17 00:00:00,3.1,445.41,1571.0,138.0,59.0,436.0,1.0,644.0
35857,2023-02-03 01:00:00,2024-07-17 00:00:00,3.1,439.34,1571.0,159.0,60.0,436.0,0.0,681.0
35858,2023-02-03 02:00:00,2024-07-17 00:00:00,3.1,436.49,1573.0,181.0,61.0,436.0,0.0,698.0
35859,2023-02-03 03:00:00,2024-07-17 00:00:00,3.1,440.29,1572.0,161.0,61.0,432.0,0.0,679.0
35860,2023-02-03 04:00:00,2024-07-17 00:00:00,3.1,438.33,1570.0,139.0,61.0,435.0,0.0,691.0
35861,2023-02-03 05:00:00,2024-07-17 00:00:00,3.1,439.14,1572.0,140.0,60.0,436.0,0.0,686.0
35862,2023-02-03 06:00:00,2024-07-17 00:00:00,3.1,438.11,1568.0,139.0,61.0,432.0,0.0,694.0
35863,2023-02-03 07:00:00,2024-07-17 00:00:00,3.1,435.63,1573.0,140.0,61.0,430.0,0.0,716.0
35864,2023-02-03 08:00:00,2024-07-17 00:00:00,3.1,434.36,1571.0,140.0,62.0,431.0,0.0,722.0
35865,2023-02-03 09:00:00,2024-07-17 00:00:00,3.1,435.45,1570.0,140.0,61.0,426.0,0.0,719.0
35866,2023-02-03 10:00:00,2024-07-17 00:00:00,3.1,436.2,1570.0,140.0,61.0,425.0,0.0,715.0
35867,2023-02-03 11:00:00,2024-07-17 00:00:00,3.1,434.27,1569.0,141.0,61.0,427.0,0.0,725.0
35868,2023-02-03 12:00:00,2024-07-17 00:00:00,3.1,434.78,1571.0,141.0,62.0,422.0,0.0,728.0
35869,2023-02-03 13:00:00,2024-07-17 00:00:00,3.1,435.59,1571.0,139.0,60.0,424.0,0.0,721.0
35870,2023-02-03 14:00:00,2024-07-17 00:00:00,3.1,437.3,1572.0,141.0,61.0,426.0,0.0,708.0
35871,2023-02-03 15:00:00,2024-07-17 00:00:00,3.1,438.92,1577.0,141.0,60.0,424.0,0.0,703.0
35872,2023-02-03 16:00:00,2024-07-17 00:00:00,3.1,441.07,1570.0,140.0,59.0,423.0,0.0,685.0
35873,2023-02-03 17:00:00,2024-07-17 00:00:00,3.1,443.56,1568.0,143.0,58.0,423.0,4.0,663.0
35874,2023-02-03 18:00:00,2024-07-17 00:00:00,3.1,442.52,1569.0,139.0,59.0,417.0,7.0,674.0
35875,2023-02-03 19:00:00,2024-07-17 00:00:00,3.1,441.22,1570.0,139.0,61.0,423.0,8.0,676.0
35876,2023-02-03 20:00:00,2024-07-17 00:00:00,3.1,438.55,1569.0,138.0,60.0,424.0,8.0,692.0
35877,2023-02-03 21:00:00,2024-07-17 00:00:00,3.1,436.53,1570.0,139.0,60.0,427.0,6.0,705.0
35878,2023-02-03 22:00:00,2024-07-17 00:00:00,3.1,440.78,1568.0,136.0,60.0,423.0,7.0,679.0
35879,2023-02-03 23:00:00,2024-07-17 00:00:00,3.1,447.33,1574.0,44.0,60.0,429.0,6.0,652.0
