Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43656,2023-12-25 00:00:00,2024-07-17 00:00:00,3.1,537.96,1490.0,44.0,54.0,429.0,1.0,158.0
43657,2023-12-25 01:00:00,2024-07-17 00:00:00,3.1,543.66,1494.0,48.0,56.0,427.0,0.0,138.0
43658,2023-12-25 02:00:00,2024-07-17 00:00:00,3.1,544.38,1489.0,43.0,55.0,425.0,0.0,137.0
43659,2023-12-25 03:00:00,2024-07-17 00:00:00,3.1,533.14,1489.0,89.0,56.0,425.0,0.0,168.0
43660,2023-12-25 04:00:00,2024-07-17 00:00:00,3.1,533.8,1492.0,94.0,56.0,425.0,0.0,165.0
43661,2023-12-25 05:00:00,2024-07-17 00:00:00,3.1,527.14,1489.0,92.0,58.0,428.0,0.0,189.0
43662,2023-12-25 06:00:00,2024-07-17 00:00:00,3.1,529.52,1491.0,48.0,58.0,430.0,0.0,191.0
43663,2023-12-25 07:00:00,2024-07-17 00:00:00,3.1,525.11,1493.0,43.0,58.0,422.0,0.0,220.0
43664,2023-12-25 08:00:00,2024-07-17 00:00:00,3.1,521.04,1502.0,43.0,56.0,426.0,0.0,238.0
43665,2023-12-25 09:00:00,2024-07-17 00:00:00,3.1,518.61,1492.0,43.0,56.0,423.0,0.0,247.0
43666,2023-12-25 10:00:00,2024-07-17 00:00:00,3.1,513.86,1496.0,43.0,55.0,426.0,0.0,267.0
43667,2023-12-25 11:00:00,2024-07-17 00:00:00,3.1,512.78,1503.0,43.0,56.0,422.0,0.0,279.0
43668,2023-12-25 12:00:00,2024-07-17 00:00:00,3.1,509.74,1504.0,43.0,57.0,424.0,0.0,291.0
43669,2023-12-25 13:00:00,2024-07-17 00:00:00,3.1,501.09,1502.0,43.0,57.0,425.0,0.0,329.0
43670,2023-12-25 14:00:00,2024-07-17 00:00:00,3.1,488.8,1501.0,41.0,58.0,426.0,0.0,387.0
43671,2023-12-25 15:00:00,2024-07-17 00:00:00,3.1,474.4,1503.0,43.0,58.0,427.0,0.0,460.0
43672,2023-12-25 16:00:00,2024-07-17 00:00:00,3.1,473.25,1501.0,43.0,57.0,422.0,11.0,459.0
43673,2023-12-25 17:00:00,2024-07-17 00:00:00,3.1,473.91,1509.0,40.0,57.0,423.0,48.0,423.0
43674,2023-12-25 18:00:00,2024-07-17 00:00:00,3.1,488.91,1504.0,43.0,56.0,421.0,57.0,336.0
43675,2023-12-25 19:00:00,2024-07-17 00:00:00,3.1,501.08,1500.0,43.0,57.0,420.0,49.0,284.0
43676,2023-12-25 20:00:00,2024-07-17 00:00:00,3.1,515.57,1504.0,43.0,56.0,419.0,45.0,225.0
43677,2023-12-25 21:00:00,2024-07-17 00:00:00,3.1,527.92,1501.0,44.0,55.0,424.0,52.0,158.0
43678,2023-12-25 22:00:00,2024-07-17 00:00:00,3.1,536.02,1503.0,41.0,55.0,418.0,55.0,129.0
43679,2023-12-25 23:00:00,2024-07-17 00:00:00,3.1,542.65,1502.0,33.0,56.0,419.0,26.0,132.0
