Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43752,2023-12-29 00:00:00,2024-07-17 00:00:00,3.1,317.64,112.0,68.0,1.0,0.0,103.0,64.0,1.0
43753,2023-12-29 01:00:00,2024-07-17 00:00:00,3.1,327.81,115.0,67.0,1.0,0.0,96.0,64.0,1.0
43754,2023-12-29 02:00:00,2024-07-17 00:00:00,3.1,330.57,115.0,66.0,1.0,0.0,93.0,64.0,1.0
43755,2023-12-29 03:00:00,2024-07-17 00:00:00,3.1,344.85,115.0,67.0,1.0,0.0,79.0,64.0,1.0
43756,2023-12-29 04:00:00,2024-07-17 00:00:00,3.1,374.65,115.0,66.0,1.0,0.0,51.0,66.0,1.0
43757,2023-12-29 05:00:00,2024-07-17 00:00:00,3.1,389.17,113.0,64.0,1.0,0.0,38.0,66.0,1.0
43758,2023-12-29 06:00:00,2024-07-17 00:00:00,3.1,375.95,116.0,65.0,1.0,0.0,51.0,66.0,1.0
43759,2023-12-29 07:00:00,2024-07-17 00:00:00,3.1,345.12,117.0,65.0,1.0,2.0,82.0,61.0,1.0
43760,2023-12-29 08:00:00,2024-07-17 00:00:00,3.1,332.45,119.0,64.0,1.0,5.0,103.0,52.0,1.0
43761,2023-12-29 09:00:00,2024-07-17 00:00:00,3.1,310.33,123.0,62.0,1.0,7.0,131.0,52.0,1.0
43762,2023-12-29 10:00:00,2024-07-17 00:00:00,3.1,300.81,117.0,63.0,1.0,9.0,132.0,52.0,1.0
43763,2023-12-29 11:00:00,2024-07-17 00:00:00,3.1,308.93,118.0,65.0,1.0,8.0,125.0,52.0,1.0
43764,2023-12-29 12:00:00,2024-07-17 00:00:00,3.1,312.61,122.0,63.0,1.0,5.0,131.0,50.0,1.0
43765,2023-12-29 13:00:00,2024-07-17 00:00:00,3.1,328.29,121.0,64.0,1.0,1.0,119.0,47.0,1.0
43766,2023-12-29 14:00:00,2024-07-17 00:00:00,3.1,341.47,128.0,65.0,1.0,0.0,114.0,48.0,1.0
43767,2023-12-29 15:00:00,2024-07-17 00:00:00,3.1,330.1,113.0,67.0,1.0,0.0,109.0,46.0,1.0
43768,2023-12-29 16:00:00,2024-07-17 00:00:00,3.1,344.4,123.0,66.0,1.0,0.0,103.0,50.0,1.0
43769,2023-12-29 17:00:00,2024-07-17 00:00:00,3.1,325.42,119.0,68.0,1.0,0.0,111.0,57.0,1.0
43770,2023-12-29 18:00:00,2024-07-17 00:00:00,3.1,331.94,129.0,69.0,1.0,0.0,111.0,63.0,1.0
43771,2023-12-29 19:00:00,2024-07-17 00:00:00,3.1,321.99,133.0,69.0,1.0,0.0,127.0,64.0,1.0
43772,2023-12-29 20:00:00,2024-07-17 00:00:00,3.1,307.57,123.0,65.0,1.0,0.0,130.0,64.0,1.0
43773,2023-12-29 21:00:00,2024-07-17 00:00:00,3.1,298.88,115.0,70.0,1.0,0.0,129.0,65.0,1.0
43774,2023-12-29 22:00:00,2024-07-17 00:00:00,3.1,307.18,119.0,67.0,1.0,0.0,125.0,64.0,1.0
43775,2023-12-29 23:00:00,2024-07-17 00:00:00,3.1,311.88,112.0,71.0,1.0,0.0,110.0,64.0,1.0
