Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35472,2023-01-18 00:00:00,2024-07-17 00:00:00,3.1,503.85,395.0,45.0,1.0,0.0,121.0,67.0,1.0
35473,2023-01-18 01:00:00,2024-07-17 00:00:00,3.1,499.5,395.0,43.0,1.0,0.0,122.0,72.0,1.0
35474,2023-01-18 02:00:00,2024-07-17 00:00:00,3.1,482.44,350.0,41.0,1.0,0.0,122.0,69.0,1.0
35475,2023-01-18 03:00:00,2024-07-17 00:00:00,3.1,480.57,331.0,42.0,1.0,0.0,116.0,66.0,1.0
35476,2023-01-18 04:00:00,2024-07-17 00:00:00,3.1,519.83,406.0,44.0,1.0,0.0,106.0,68.0,1.0
35477,2023-01-18 05:00:00,2024-07-17 00:00:00,3.1,542.13,510.0,41.0,1.0,0.0,114.0,77.0,1.0
35478,2023-01-18 06:00:00,2024-07-17 00:00:00,3.1,554.27,509.0,42.0,1.0,0.0,106.0,68.0,1.0
35479,2023-01-18 07:00:00,2024-07-17 00:00:00,3.1,566.77,511.0,41.0,1.0,3.0,89.0,67.0,1.0
35480,2023-01-18 08:00:00,2024-07-17 00:00:00,3.1,563.18,519.0,42.0,1.0,11.0,87.0,68.0,1.0
35481,2023-01-18 09:00:00,2024-07-17 00:00:00,3.1,566.62,532.0,42.0,1.0,18.0,79.0,69.0,1.0
35482,2023-01-18 10:00:00,2024-07-17 00:00:00,3.1,579.15,531.0,41.0,1.0,19.0,61.0,70.0,1.0
35483,2023-01-18 11:00:00,2024-07-17 00:00:00,3.1,595.9,530.0,42.0,1.0,14.0,46.0,69.0,1.0
35484,2023-01-18 12:00:00,2024-07-17 00:00:00,3.1,605.36,508.0,43.0,1.0,8.0,38.0,66.0,1.0
35485,2023-01-18 13:00:00,2024-07-17 00:00:00,3.1,623.76,531.0,44.0,1.0,2.0,29.0,66.0,1.0
35486,2023-01-18 14:00:00,2024-07-17 00:00:00,3.1,629.96,503.0,43.0,1.0,0.0,21.0,64.0,1.0
35487,2023-01-18 15:00:00,2024-07-17 00:00:00,3.1,624.71,507.0,41.0,1.0,0.0,27.0,65.0,1.0
35488,2023-01-18 16:00:00,2024-07-17 00:00:00,3.1,617.39,500.0,41.0,1.0,0.0,33.0,65.0,1.0
35489,2023-01-18 17:00:00,2024-07-17 00:00:00,3.1,614.46,504.0,41.0,1.0,0.0,35.0,67.0,1.0
35490,2023-01-18 18:00:00,2024-07-17 00:00:00,3.1,591.67,504.0,41.0,1.0,0.0,54.0,73.0,1.0
35491,2023-01-18 19:00:00,2024-07-17 00:00:00,3.1,585.07,502.0,41.0,1.0,0.0,52.0,82.0,1.0
35492,2023-01-18 20:00:00,2024-07-17 00:00:00,3.1,580.85,496.0,44.0,1.0,0.0,51.0,85.0,1.0
35493,2023-01-18 21:00:00,2024-07-17 00:00:00,3.1,552.2,399.0,43.0,1.0,0.0,58.0,77.0,1.0
35494,2023-01-18 22:00:00,2024-07-17 00:00:00,3.1,507.45,328.0,42.0,1.0,0.0,77.0,74.0,1.0
35495,2023-01-18 23:00:00,2024-07-17 00:00:00,3.1,476.51,315.0,43.0,1.0,0.0,103.0,74.0,1.0
