UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-23 00:00:00,159.0,70.0,0.0,0.0,58.0,53.0,2.0
2023-08-23 01:00:00,169.0,70.0,0.0,0.0,54.0,56.0,2.0
2023-08-23 02:00:00,162.0,70.0,0.0,1.0,55.0,54.0,2.0
2023-08-23 03:00:00,182.0,69.0,0.0,9.0,53.0,58.0,2.0
2023-08-23 04:00:00,246.0,71.0,0.0,39.0,57.0,63.0,2.0
2023-08-23 05:00:00,245.0,71.0,0.0,98.0,44.0,62.0,2.0
2023-08-23 06:00:00,261.0,71.0,0.0,173.0,39.0,64.0,2.0
2023-08-23 07:00:00,242.0,71.0,0.0,243.0,36.0,63.0,2.0
2023-08-23 08:00:00,204.0,71.0,0.0,298.0,42.0,60.0,2.0
2023-08-23 09:00:00,197.0,73.0,0.0,336.0,46.0,59.0,2.0
2023-08-23 10:00:00,196.0,72.0,0.0,361.0,46.0,59.0,2.0
2023-08-23 11:00:00,196.0,72.0,0.0,366.0,53.0,59.0,2.0
2023-08-23 12:00:00,198.0,72.0,0.0,334.0,51.0,60.0,2.0
2023-08-23 13:00:00,216.0,72.0,0.0,274.0,48.0,63.0,2.0
2023-08-23 14:00:00,202.0,71.0,0.0,198.0,43.0,61.0,2.0
2023-08-23 15:00:00,205.0,75.0,0.0,107.0,37.0,61.0,2.0
2023-08-23 16:00:00,255.0,74.0,0.0,36.0,26.0,63.0,2.0
2023-08-23 17:00:00,272.0,74.0,0.0,6.0,24.0,65.0,2.0
2023-08-23 18:00:00,262.0,75.0,0.0,1.0,29.0,65.0,2.0
2023-08-23 19:00:00,232.0,74.0,0.0,0.0,29.0,63.0,2.0
2023-08-23 20:00:00,179.0,73.0,0.0,0.0,27.0,58.0,2.0
2023-08-23 21:00:00,130.0,73.0,0.0,0.0,16.0,56.0,2.0
2023-08-23 22:00:00,123.0,73.0,0.0,0.0,11.0,54.0,2.0
2023-08-23 23:00:00,116.0,75.0,0.0,0.0,11.0,52.0,2.0
