Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37344,2023-04-06 00:00:00,2024-07-17 00:00:00,3.1,376.03,110.0,53.0,1.0,0.0,37.0,74.0,1.0
37345,2023-04-06 01:00:00,2024-07-17 00:00:00,3.1,373.23,108.0,53.0,1.0,0.0,33.0,78.0,1.0
37346,2023-04-06 02:00:00,2024-07-17 00:00:00,3.1,390.02,112.0,53.0,1.0,0.0,27.0,76.0,1.0
37347,2023-04-06 03:00:00,2024-07-17 00:00:00,3.1,467.16,201.0,54.0,1.0,2.0,37.0,75.0,1.0
37348,2023-04-06 04:00:00,2024-07-17 00:00:00,3.1,492.67,247.0,53.0,1.0,15.0,29.0,76.0,1.0
37349,2023-04-06 05:00:00,2024-07-17 00:00:00,3.1,476.79,260.0,52.0,1.0,36.0,30.0,76.0,1.0
37350,2023-04-06 06:00:00,2024-07-17 00:00:00,3.1,466.09,258.0,53.0,1.0,49.0,27.0,75.0,1.0
37351,2023-04-06 07:00:00,2024-07-17 00:00:00,3.1,450.79,254.0,53.0,1.0,61.0,28.0,75.0,1.0
37352,2023-04-06 08:00:00,2024-07-17 00:00:00,3.1,418.45,234.0,55.0,1.0,76.0,33.0,75.0,1.0
37353,2023-04-06 09:00:00,2024-07-17 00:00:00,3.1,400.49,237.0,55.0,1.0,96.0,36.0,76.0,1.0
37354,2023-04-06 10:00:00,2024-07-17 00:00:00,3.1,358.8,217.0,56.0,1.0,131.0,41.0,72.0,1.0
37355,2023-04-06 11:00:00,2024-07-17 00:00:00,3.1,247.19,139.0,57.0,1.0,197.0,50.0,70.0,1.0
37356,2023-04-06 12:00:00,2024-07-17 00:00:00,3.1,186.97,110.0,57.0,1.0,267.0,59.0,68.0,1.0
37357,2023-04-06 13:00:00,2024-07-17 00:00:00,3.1,199.67,128.0,55.0,1.0,276.0,62.0,69.0,1.0
37358,2023-04-06 14:00:00,2024-07-17 00:00:00,3.1,219.09,119.0,56.0,1.0,200.0,64.0,69.0,1.0
37359,2023-04-06 15:00:00,2024-07-17 00:00:00,3.1,316.06,142.0,57.0,1.0,85.0,55.0,69.0,1.0
37360,2023-04-06 16:00:00,2024-07-17 00:00:00,3.1,368.66,134.0,55.0,1.0,15.0,57.0,70.0,1.0
37361,2023-04-06 17:00:00,2024-07-17 00:00:00,3.1,383.29,151.0,55.0,1.0,1.0,74.0,71.0,1.0
37362,2023-04-06 18:00:00,2024-07-17 00:00:00,3.1,345.99,120.0,54.0,1.0,0.0,77.0,70.0,1.0
37363,2023-04-06 19:00:00,2024-07-17 00:00:00,3.1,348.73,123.0,54.0,1.0,0.0,78.0,70.0,1.0
37364,2023-04-06 20:00:00,2024-07-17 00:00:00,3.1,325.55,111.0,52.0,1.0,0.0,86.0,69.0,1.0
37365,2023-04-06 21:00:00,2024-07-17 00:00:00,3.1,322.57,118.0,49.0,1.0,0.0,98.0,69.0,1.0
37366,2023-04-06 22:00:00,2024-07-17 00:00:00,3.1,331.55,129.0,48.0,1.0,0.0,98.0,74.0,1.0
37367,2023-04-06 23:00:00,2024-07-17 00:00:00,3.1,301.58,110.0,48.0,1.0,0.0,104.0,74.0,1.0
