Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43248,2023-12-08 00:00:00,336.42,299.0,126.0,29.0,31.0,17.0
43249,2023-12-08 01:00:00,336.57,299.0,126.0,27.0,33.0,16.0
43250,2023-12-08 02:00:00,335.18,298.0,126.0,29.0,32.0,16.0
43251,2023-12-08 03:00:00,335.18,298.0,126.0,29.0,32.0,16.0
43252,2023-12-08 04:00:00,315.04,307.0,171.0,24.0,33.0,16.0
43253,2023-12-08 05:00:00,351.92,457.0,176.0,21.0,34.0,17.0
43254,2023-12-08 06:00:00,351.45,457.0,176.0,23.0,34.0,18.0
43255,2023-12-08 07:00:00,364.75,535.0,176.0,24.0,34.0,18.0
43256,2023-12-08 08:00:00,389.41,535.0,126.0,21.0,34.0,18.0
43257,2023-12-08 09:00:00,392.66,536.0,126.0,15.0,34.0,18.0
43258,2023-12-08 10:00:00,340.73,535.0,246.0,13.0,34.0,17.0
43259,2023-12-08 11:00:00,314.86,535.0,329.0,11.0,37.0,22.0
43260,2023-12-08 12:00:00,327.41,535.0,290.0,7.0,32.0,17.0
43261,2023-12-08 13:00:00,330.17,536.0,284.0,5.0,34.0,17.0
43262,2023-12-08 14:00:00,340.65,468.0,222.0,7.0,34.0,18.0
43263,2023-12-08 15:00:00,357.68,456.0,179.0,7.0,34.0,18.0
43264,2023-12-08 16:00:00,358.75,454.0,176.0,7.0,34.0,18.0
43265,2023-12-08 17:00:00,316.2,398.0,243.0,8.0,35.0,19.0
43266,2023-12-08 18:00:00,314.84,396.0,243.0,10.0,35.0,19.0
43267,2023-12-08 19:00:00,342.91,396.0,180.0,10.0,35.0,18.0
43268,2023-12-08 20:00:00,306.27,396.0,264.0,9.0,35.0,18.0
43269,2023-12-08 21:00:00,344.1,390.0,176.0,10.0,35.0,19.0
43270,2023-12-08 22:00:00,337.86,390.0,189.0,8.0,33.0,17.0
43271,2023-12-08 23:00:00,322.83,306.0,173.0,9.0,33.0,17.0
