UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-01-01 21:00:00,907.0,135.0,4370.0,1.0,739.0,0.0,3298.0,860.0,102.0
2023-01-01 22:00:00,922.0,139.0,4370.0,1.0,668.0,0.0,3263.0,856.0,102.0
2023-01-01 23:00:00,933.0,145.0,4371.0,1.0,627.0,0.0,3264.0,858.0,103.0
2023-01-02 00:00:00,932.0,136.0,4371.0,1.0,687.0,0.0,3166.0,856.0,106.0
2023-01-02 01:00:00,933.0,142.0,4371.0,1.0,679.0,0.0,3143.0,857.0,110.0
2023-01-02 02:00:00,943.0,154.0,4372.0,1.0,715.0,0.0,2892.0,872.0,111.0
2023-01-02 03:00:00,967.0,136.0,4372.0,1.0,858.0,0.0,2578.0,891.0,112.0
2023-01-02 04:00:00,1067.0,142.0,4371.0,1.0,833.0,0.0,2468.0,924.0,116.0
2023-01-02 05:00:00,1149.0,153.0,4371.0,1.0,1092.0,0.0,2392.0,956.0,120.0
2023-01-02 06:00:00,1190.0,166.0,4372.0,1.0,1346.0,0.0,2178.0,973.0,124.0
2023-01-02 07:00:00,1199.0,163.0,4374.0,1.0,1507.0,1.0,2047.0,970.0,126.0
2023-01-02 08:00:00,1201.0,155.0,3981.0,1.0,1639.0,6.0,2039.0,982.0,125.0
2023-01-02 09:00:00,1217.0,198.0,2797.0,1.0,1807.0,13.0,2017.0,991.0,117.0
2023-01-02 10:00:00,1227.0,150.0,2804.0,1.0,1896.0,14.0,1814.0,1007.0,116.0
2023-01-02 11:00:00,1234.0,149.0,2985.0,1.0,1753.0,6.0,1915.0,1004.0,119.0
2023-01-02 12:00:00,1243.0,166.0,2987.0,1.0,1706.0,0.0,1871.0,998.0,121.0
2023-01-02 13:00:00,1261.0,151.0,3009.0,1.0,1874.0,0.0,1873.0,1001.0,128.0
2023-01-02 14:00:00,1272.0,138.0,3037.0,1.0,2078.0,0.0,1718.0,1008.0,131.0
2023-01-02 15:00:00,1293.0,142.0,3048.0,1.0,2047.0,0.0,1649.0,1004.0,138.0
2023-01-02 16:00:00,1299.0,137.0,3442.0,0.0,2042.0,0.0,1530.0,980.0,141.0
2023-01-02 17:00:00,1309.0,140.0,3556.0,1.0,2034.0,0.0,1448.0,971.0,133.0
2023-01-02 18:00:00,1316.0,151.0,3556.0,1.0,1853.0,0.0,1313.0,960.0,133.0
2023-01-02 19:00:00,1301.0,153.0,3888.0,0.0,1620.0,0.0,1115.0,955.0,134.0
2023-01-02 20:00:00,1248.0,169.0,4312.0,1.0,1379.0,0.0,981.0,956.0,131.0
2023-01-02 21:00:00,1194.0,196.0,4364.0,0.0,1174.0,0.0,861.0,950.0,128.0
2023-01-02 22:00:00,1155.0,146.0,4371.0,0.0,1027.0,0.0,729.0,942.0,128.0
2023-01-02 23:00:00,1138.0,167.0,4370.0,0.0,941.0,0.0,667.0,930.0,128.0
2023-01-03 00:00:00,1140.0,220.0,4370.0,1.0,821.0,0.0,576.0,897.0,128.0
2023-01-03 01:00:00,1164.0,217.0,4371.0,1.0,757.0,0.0,459.0,878.0,124.0
2023-01-03 02:00:00,1214.0,230.0,4371.0,1.0,747.0,0.0,369.0,876.0,122.0
2023-01-03 03:00:00,1256.0,234.0,4371.0,1.0,898.0,0.0,325.0,872.0,122.0
2023-01-03 04:00:00,1464.0,239.0,4370.0,1.0,938.0,0.0,313.0,904.0,121.0
2023-01-03 05:00:00,1558.0,265.0,4369.0,1.0,1255.0,0.0,326.0,951.0,119.0
2023-01-03 06:00:00,1643.0,267.0,4370.0,1.0,1600.0,0.0,350.0,977.0,122.0
2023-01-03 07:00:00,1735.0,285.0,4370.0,22.0,1916.0,1.0,334.0,982.0,116.0
2023-01-03 08:00:00,1768.0,323.0,3890.0,58.0,1779.0,4.0,292.0,982.0,117.0
2023-01-03 09:00:00,1765.0,315.0,3419.0,2.0,1814.0,11.0,259.0,981.0,112.0
2023-01-03 10:00:00,1770.0,298.0,3329.0,6.0,1853.0,12.0,188.0,976.0,108.0
2023-01-03 11:00:00,1785.0,322.0,3320.0,1.0,1972.0,5.0,162.0,982.0,108.0
2023-01-03 12:00:00,1792.0,338.0,3320.0,1.0,1894.0,0.0,174.0,1010.0,113.0
2023-01-03 13:00:00,1794.0,322.0,3318.0,1.0,2026.0,0.0,247.0,1029.0,116.0
2023-01-03 14:00:00,1799.0,320.0,3302.0,1.0,2060.0,0.0,332.0,1025.0,116.0
2023-01-03 15:00:00,1799.0,325.0,3456.0,1.0,2048.0,0.0,383.0,1025.0,116.0
2023-01-03 16:00:00,1828.0,309.0,3458.0,1.0,2175.0,0.0,413.0,1034.0,118.0
2023-01-03 17:00:00,1885.0,312.0,3457.0,1.0,2107.0,0.0,549.0,1045.0,119.0
2023-01-03 18:00:00,1867.0,316.0,3457.0,1.0,1900.0,0.0,665.0,1021.0,122.0
2023-01-03 19:00:00,1835.0,273.0,3458.0,1.0,1581.0,0.0,787.0,1031.0,120.0
2023-01-03 20:00:00,1730.0,252.0,3458.0,1.0,1395.0,0.0,946.0,1036.0,121.0
2023-01-03 21:00:00,1623.0,244.0,3458.0,1.0,1193.0,0.0,1048.0,1021.0,125.0
2023-01-03 22:00:00,1407.0,235.0,3457.0,1.0,1062.0,0.0,984.0,989.0,125.0
2023-01-03 23:00:00,1389.0,223.0,3458.0,1.0,1152.0,0.0,1009.0,957.0,126.0
2023-01-04 00:00:00,1373.0,223.0,3458.0,1.0,939.0,0.0,1168.0,950.0,129.0
2023-01-04 01:00:00,1379.0,226.0,3458.0,1.0,797.0,0.0,1234.0,945.0,130.0
2023-01-04 02:00:00,1388.0,220.0,3458.0,1.0,772.0,0.0,1283.0,953.0,130.0
2023-01-04 03:00:00,1414.0,218.0,3458.0,1.0,868.0,0.0,1364.0,988.0,132.0
2023-01-04 04:00:00,1460.0,220.0,3459.0,1.0,1023.0,0.0,1449.0,1003.0,136.0
2023-01-04 05:00:00,1519.0,253.0,3460.0,1.0,1228.0,0.0,1577.0,1028.0,136.0
2023-01-04 06:00:00,1531.0,280.0,3457.0,1.0,1497.0,0.0,1665.0,1037.0,134.0
2023-01-04 07:00:00,1537.0,260.0,3560.0,4.0,1581.0,1.0,1646.0,1052.0,133.0
2023-01-04 08:00:00,1559.0,259.0,3672.0,0.0,1656.0,8.0,1643.0,1041.0,133.0
2023-01-04 09:00:00,1544.0,267.0,3672.0,1.0,1717.0,19.0,1700.0,1037.0,133.0
2023-01-04 10:00:00,1569.0,249.0,3672.0,1.0,1766.0,20.0,1623.0,1034.0,133.0
2023-01-04 11:00:00,1568.0,244.0,3673.0,1.0,1759.0,8.0,1513.0,1027.0,133.0
2023-01-04 12:00:00,1568.0,238.0,3673.0,0.0,1710.0,0.0,1540.0,1024.0,136.0
2023-01-04 13:00:00,1577.0,224.0,3677.0,0.0,1716.0,0.0,1786.0,1020.0,142.0
2023-01-04 14:00:00,1586.0,230.0,3676.0,0.0,1699.0,0.0,2132.0,1027.0,148.0
2023-01-04 15:00:00,1592.0,225.0,3675.0,0.0,1554.0,0.0,2426.0,1036.0,152.0
2023-01-04 16:00:00,1601.0,228.0,3675.0,0.0,1425.0,0.0,2512.0,1037.0,160.0
2023-01-04 17:00:00,1599.0,228.0,3676.0,0.0,1400.0,0.0,2351.0,1033.0,166.0
2023-01-04 18:00:00,1565.0,241.0,3675.0,0.0,1124.0,0.0,2356.0,1011.0,169.0
2023-01-04 19:00:00,1500.0,236.0,3673.0,0.0,967.0,0.0,2434.0,1004.0,170.0
2023-01-04 20:00:00,1454.0,220.0,3673.0,0.0,789.0,0.0,2766.0,995.0,172.0
2023-01-04 21:00:00,1407.0,217.0,3673.0,0.0,763.0,0.0,2942.0,990.0,176.0
2023-01-04 22:00:00,1402.0,222.0,3674.0,0.0,739.0,0.0,3016.0,986.0,181.0
2023-01-04 23:00:00,1381.0,220.0,3674.0,0.0,700.0,0.0,2903.0,992.0,183.0
2023-01-05 00:00:00,1367.0,206.0,3674.0,0.0,605.0,0.0,2825.0,988.0,185.0
2023-01-05 01:00:00,1329.0,192.0,3674.0,0.0,575.0,0.0,3012.0,992.0,183.0
2023-01-05 02:00:00,1326.0,205.0,3674.0,0.0,572.0,0.0,3060.0,977.0,183.0
2023-01-05 03:00:00,1342.0,209.0,3675.0,0.0,588.0,0.0,3143.0,922.0,183.0
2023-01-05 04:00:00,1384.0,221.0,3674.0,0.0,669.0,0.0,3154.0,889.0,182.0
2023-01-05 05:00:00,1455.0,218.0,3674.0,0.0,837.0,0.0,3084.0,894.0,179.0
2023-01-05 06:00:00,1489.0,236.0,3673.0,0.0,1049.0,0.0,2795.0,887.0,177.0
2023-01-05 07:00:00,1497.0,254.0,3673.0,0.0,1273.0,3.0,2746.0,920.0,174.0
2023-01-05 08:00:00,1528.0,257.0,3675.0,1.0,1505.0,17.0,2498.0,959.0,168.0
2023-01-05 09:00:00,1546.0,296.0,3675.0,1.0,1748.0,32.0,2204.0,988.0,139.0
2023-01-05 10:00:00,1554.0,365.0,3675.0,1.0,1832.0,33.0,1964.0,1024.0,132.0
2023-01-05 11:00:00,1571.0,380.0,3674.0,1.0,1800.0,19.0,1821.0,1044.0,127.0
2023-01-05 12:00:00,1596.0,411.0,3674.0,1.0,1802.0,5.0,1788.0,1041.0,139.0
2023-01-05 13:00:00,1599.0,425.0,3676.0,1.0,1922.0,0.0,1751.0,1052.0,153.0
2023-01-05 14:00:00,1602.0,432.0,3964.0,1.0,1977.0,0.0,1771.0,1070.0,156.0
2023-01-05 15:00:00,1610.0,433.0,4015.0,1.0,1948.0,0.0,1724.0,1074.0,157.0
2023-01-05 16:00:00,1614.0,430.0,4013.0,1.0,1998.0,0.0,1648.0,1081.0,157.0
2023-01-05 17:00:00,1608.0,425.0,4014.0,1.0,2018.0,0.0,1471.0,1078.0,157.0
2023-01-05 18:00:00,1601.0,431.0,4014.0,1.0,2027.0,0.0,1191.0,1071.0,157.0
2023-01-05 19:00:00,1579.0,413.0,4074.0,1.0,1867.0,0.0,919.0,1060.0,157.0
2023-01-05 20:00:00,1533.0,409.0,4341.0,1.0,1593.0,0.0,718.0,1055.0,156.0
2023-01-05 21:00:00,1487.0,405.0,4355.0,0.0,1444.0,0.0,585.0,1058.0,154.0
2023-01-05 22:00:00,1477.0,407.0,4356.0,0.0,1223.0,0.0,509.0,1057.0,154.0
2023-01-05 23:00:00,1453.0,412.0,4357.0,0.0,1158.0,0.0,423.0,1017.0,154.0
2023-01-06 00:00:00,1439.0,410.0,4361.0,0.0,1085.0,0.0,320.0,983.0,154.0
2023-01-06 01:00:00,1429.0,401.0,4361.0,1.0,920.0,0.0,264.0,970.0,157.0
2023-01-06 02:00:00,1433.0,398.0,4361.0,1.0,836.0,0.0,230.0,968.0,159.0
2023-01-06 03:00:00,1453.0,394.0,4360.0,1.0,869.0,0.0,212.0,973.0,162.0
2023-01-06 04:00:00,1469.0,387.0,4362.0,1.0,880.0,0.0,189.0,1016.0,166.0
2023-01-06 05:00:00,1489.0,385.0,4362.0,1.0,1129.0,0.0,244.0,1044.0,169.0
2023-01-06 06:00:00,1549.0,384.0,4359.0,1.0,1562.0,0.0,276.0,1047.0,171.0
2023-01-06 07:00:00,1545.0,374.0,4361.0,1.0,1811.0,1.0,332.0,1042.0,169.0
2023-01-06 08:00:00,1552.0,374.0,4360.0,1.0,1833.0,13.0,409.0,1034.0,166.0
2023-01-06 09:00:00,1548.0,401.0,4360.0,1.0,1948.0,26.0,498.0,1030.0,135.0
2023-01-06 10:00:00,1504.0,414.0,4361.0,1.0,1730.0,26.0,539.0,1031.0,155.0
2023-01-06 11:00:00,1491.0,404.0,4359.0,1.0,1592.0,14.0,559.0,1023.0,158.0
2023-01-06 12:00:00,1488.0,353.0,4359.0,1.0,1552.0,2.0,622.0,1024.0,160.0
2023-01-06 13:00:00,1527.0,407.0,4359.0,1.0,1602.0,0.0,713.0,1032.0,166.0
2023-01-06 14:00:00,1547.0,462.0,4358.0,1.0,1832.0,0.0,898.0,1032.0,171.0
2023-01-06 15:00:00,1556.0,478.0,4358.0,1.0,2007.0,0.0,1114.0,1033.0,176.0
2023-01-06 16:00:00,1568.0,452.0,4358.0,1.0,1942.0,0.0,1374.0,1033.0,179.0
2023-01-06 17:00:00,1558.0,449.0,4359.0,1.0,1799.0,0.0,1609.0,996.0,181.0
2023-01-06 18:00:00,1520.0,409.0,4358.0,1.0,1483.0,0.0,1883.0,995.0,184.0
2023-01-06 19:00:00,1487.0,407.0,4359.0,0.0,1239.0,0.0,1978.0,990.0,188.0
2023-01-06 20:00:00,1479.0,396.0,4372.0,0.0,1091.0,0.0,1927.0,984.0,189.0
2023-01-06 21:00:00,1475.0,333.0,4373.0,0.0,890.0,0.0,1863.0,990.0,189.0
2023-01-06 22:00:00,1470.0,284.0,4373.0,1.0,717.0,0.0,1986.0,987.0,189.0
2023-01-06 23:00:00,1467.0,189.0,4375.0,1.0,701.0,0.0,2079.0,976.0,189.0
2023-01-07 00:00:00,1470.0,180.0,4374.0,1.0,704.0,0.0,2260.0,969.0,190.0
2023-01-07 01:00:00,1468.0,182.0,4375.0,1.0,700.0,0.0,2484.0,968.0,192.0
2023-01-07 02:00:00,1469.0,183.0,4374.0,1.0,658.0,0.0,2743.0,980.0,192.0
2023-01-07 03:00:00,1460.0,181.0,4374.0,1.0,641.0,0.0,2892.0,987.0,191.0
2023-01-07 04:00:00,1453.0,176.0,4374.0,1.0,685.0,0.0,2995.0,984.0,189.0
2023-01-07 05:00:00,1448.0,175.0,4375.0,1.0,790.0,0.0,2997.0,994.0,189.0
2023-01-07 06:00:00,1464.0,178.0,4373.0,1.0,961.0,0.0,2870.0,984.0,186.0
2023-01-07 07:00:00,1472.0,196.0,4373.0,0.0,1019.0,1.0,2927.0,982.0,185.0
2023-01-07 08:00:00,1455.0,191.0,4373.0,0.0,1194.0,6.0,3115.0,971.0,181.0
2023-01-07 09:00:00,1443.0,184.0,4373.0,0.0,1146.0,14.0,3435.0,975.0,175.0
2023-01-07 10:00:00,1438.0,179.0,4374.0,0.0,1178.0,16.0,3547.0,975.0,172.0
2023-01-07 11:00:00,1437.0,175.0,4373.0,0.0,1117.0,9.0,3424.0,974.0,171.0
2023-01-07 12:00:00,1436.0,168.0,4373.0,0.0,1142.0,1.0,3414.0,979.0,170.0
2023-01-07 13:00:00,1433.0,175.0,4374.0,0.0,1249.0,0.0,3498.0,979.0,168.0
2023-01-07 14:00:00,1432.0,181.0,4374.0,0.0,1479.0,0.0,3607.0,992.0,168.0
2023-01-07 15:00:00,1433.0,174.0,4374.0,0.0,1417.0,0.0,3688.0,1000.0,168.0
2023-01-07 16:00:00,1430.0,177.0,4372.0,0.0,1402.0,0.0,3628.0,993.0,168.0
2023-01-07 17:00:00,1381.0,176.0,4372.0,0.0,1266.0,0.0,3669.0,983.0,168.0
2023-01-07 18:00:00,1361.0,169.0,4371.0,0.0,980.0,0.0,3744.0,973.0,168.0
2023-01-07 19:00:00,1349.0,158.0,4373.0,0.0,858.0,0.0,3713.0,971.0,166.0
2023-01-07 20:00:00,1322.0,172.0,4373.0,0.0,710.0,0.0,3626.0,960.0,165.0
2023-01-07 21:00:00,1298.0,161.0,4373.0,0.0,647.0,0.0,3657.0,954.0,165.0
2023-01-07 22:00:00,1258.0,161.0,4374.0,0.0,543.0,0.0,3690.0,944.0,165.0
2023-01-07 23:00:00,1141.0,161.0,4374.0,0.0,589.0,0.0,3620.0,939.0,165.0
2023-01-08 00:00:00,1065.0,161.0,4376.0,0.0,590.0,0.0,3597.0,933.0,162.0
2023-01-08 01:00:00,1049.0,170.0,4374.0,0.0,590.0,0.0,3612.0,935.0,162.0
2023-01-08 02:00:00,1045.0,188.0,4374.0,0.0,543.0,0.0,3525.0,938.0,162.0
2023-01-08 03:00:00,1045.0,185.0,4376.0,0.0,564.0,0.0,3548.0,930.0,162.0
2023-01-08 04:00:00,1046.0,182.0,4375.0,0.0,602.0,0.0,3692.0,929.0,159.0
2023-01-08 05:00:00,1066.0,185.0,4376.0,0.0,564.0,0.0,3858.0,932.0,159.0
2023-01-08 06:00:00,1067.0,195.0,4376.0,0.0,628.0,0.0,3979.0,943.0,159.0
2023-01-08 07:00:00,1087.0,179.0,4375.0,0.0,785.0,0.0,4076.0,960.0,159.0
2023-01-08 08:00:00,1107.0,188.0,4375.0,0.0,825.0,5.0,4197.0,967.0,156.0
2023-01-08 09:00:00,1125.0,186.0,4375.0,0.0,875.0,12.0,4292.0,977.0,153.0
2023-01-08 10:00:00,1142.0,181.0,4374.0,0.0,939.0,10.0,4346.0,968.0,153.0
2023-01-08 11:00:00,1146.0,181.0,4377.0,0.0,935.0,3.0,4367.0,983.0,150.0
2023-01-08 12:00:00,1159.0,198.0,4391.0,0.0,887.0,0.0,4379.0,975.0,150.0
2023-01-08 13:00:00,1173.0,199.0,4392.0,0.0,917.0,0.0,4389.0,980.0,150.0
2023-01-08 14:00:00,1198.0,199.0,4392.0,0.0,1124.0,0.0,4395.0,988.0,147.0
2023-01-08 15:00:00,1233.0,199.0,4386.0,0.0,1295.0,0.0,4359.0,979.0,145.0
2023-01-08 16:00:00,1220.0,192.0,4377.0,0.0,1358.0,0.0,4343.0,971.0,144.0
2023-01-08 17:00:00,1223.0,184.0,4377.0,0.0,1177.0,0.0,4268.0,982.0,144.0
2023-01-08 18:00:00,1208.0,174.0,4376.0,0.0,1096.0,0.0,4221.0,971.0,144.0
2023-01-08 19:00:00,1199.0,176.0,4377.0,0.0,1091.0,0.0,4216.0,962.0,144.0
2023-01-08 20:00:00,1182.0,174.0,4376.0,0.0,1081.0,0.0,4111.0,941.0,144.0
2023-01-08 21:00:00,1149.0,187.0,4377.0,0.0,830.0,0.0,4063.0,935.0,142.0
2023-01-08 22:00:00,1115.0,182.0,4379.0,0.0,674.0,0.0,4068.0,931.0,141.0
2023-01-08 23:00:00,1078.0,173.0,4376.0,0.0,664.0,0.0,4077.0,930.0,141.0
2023-01-09 00:00:00,1073.0,184.0,4378.0,0.0,566.0,0.0,3990.0,932.0,140.0
2023-01-09 01:00:00,1047.0,196.0,4379.0,0.0,565.0,0.0,3969.0,935.0,138.0
2023-01-09 02:00:00,1049.0,188.0,4378.0,0.0,531.0,0.0,3910.0,936.0,135.0
2023-01-09 03:00:00,1064.0,185.0,4378.0,0.0,549.0,0.0,3916.0,945.0,135.0
2023-01-09 04:00:00,1138.0,190.0,4379.0,0.0,665.0,0.0,4017.0,952.0,135.0
2023-01-09 05:00:00,1214.0,187.0,4377.0,0.0,911.0,0.0,4128.0,968.0,135.0
2023-01-09 06:00:00,1260.0,186.0,4376.0,0.0,1095.0,0.0,4132.0,980.0,135.0
2023-01-09 07:00:00,1255.0,184.0,4326.0,0.0,1178.0,0.0,4057.0,969.0,135.0
2023-01-09 08:00:00,1264.0,185.0,4302.0,0.0,1196.0,5.0,3997.0,962.0,133.0
2023-01-09 09:00:00,1265.0,161.0,4284.0,1.0,1370.0,12.0,3907.0,956.0,131.0
2023-01-09 10:00:00,1255.0,148.0,4261.0,1.0,1311.0,11.0,3795.0,946.0,130.0
2023-01-09 11:00:00,1260.0,153.0,4307.0,1.0,1172.0,4.0,3637.0,942.0,131.0
2023-01-09 12:00:00,1260.0,148.0,4333.0,4.0,1247.0,0.0,3488.0,965.0,129.0
2023-01-09 13:00:00,1258.0,147.0,4269.0,2.0,1452.0,0.0,3361.0,969.0,129.0
2023-01-09 14:00:00,1262.0,155.0,4262.0,0.0,1676.0,0.0,3420.0,974.0,129.0
2023-01-09 15:00:00,1262.0,178.0,4274.0,0.0,1641.0,0.0,3428.0,965.0,129.0
2023-01-09 16:00:00,1269.0,173.0,4347.0,0.0,1572.0,0.0,3361.0,948.0,129.0
2023-01-09 17:00:00,1295.0,177.0,4360.0,0.0,1501.0,0.0,3223.0,951.0,129.0
2023-01-09 18:00:00,1270.0,185.0,4375.0,0.0,1492.0,0.0,3112.0,950.0,127.0
2023-01-09 19:00:00,1258.0,173.0,4376.0,0.0,1262.0,0.0,2930.0,948.0,127.0
2023-01-09 20:00:00,1217.0,185.0,4375.0,0.0,1201.0,0.0,2653.0,948.0,127.0
2023-01-09 21:00:00,1201.0,179.0,4375.0,0.0,1112.0,0.0,2409.0,946.0,127.0
2023-01-09 22:00:00,1205.0,186.0,4374.0,0.0,962.0,0.0,2379.0,945.0,127.0
2023-01-09 23:00:00,1202.0,173.0,4234.0,0.0,1000.0,0.0,2332.0,944.0,127.0
2023-01-10 00:00:00,1226.0,153.0,4019.0,0.0,957.0,0.0,2184.0,935.0,127.0
2023-01-10 01:00:00,1267.0,153.0,4017.0,0.0,993.0,0.0,2149.0,936.0,127.0
2023-01-10 02:00:00,1275.0,153.0,4018.0,0.0,1011.0,0.0,1971.0,945.0,127.0
2023-01-10 03:00:00,1287.0,116.0,4019.0,0.0,1174.0,0.0,1905.0,950.0,127.0
2023-01-10 04:00:00,1337.0,115.0,4018.0,0.0,1373.0,0.0,1793.0,961.0,127.0
2023-01-10 05:00:00,1418.0,123.0,4017.0,0.0,1808.0,0.0,1747.0,954.0,127.0
2023-01-10 06:00:00,1441.0,126.0,4017.0,0.0,2164.0,0.0,1647.0,925.0,130.0
2023-01-10 07:00:00,1469.0,128.0,4016.0,26.0,2218.0,0.0,1612.0,921.0,130.0
2023-01-10 08:00:00,1472.0,119.0,4018.0,153.0,2088.0,6.0,1661.0,910.0,130.0
2023-01-10 09:00:00,1481.0,116.0,4018.0,5.0,2190.0,12.0,1748.0,911.0,128.0
2023-01-10 10:00:00,1518.0,121.0,4019.0,0.0,2157.0,12.0,1753.0,915.0,127.0
2023-01-10 11:00:00,1382.0,145.0,3910.0,0.0,1993.0,5.0,1696.0,914.0,125.0
2023-01-10 12:00:00,1341.0,112.0,3349.0,0.0,1942.0,0.0,1732.0,921.0,124.0
2023-01-10 13:00:00,1331.0,115.0,2985.0,0.0,2042.0,0.0,1745.0,921.0,124.0
2023-01-10 14:00:00,1327.0,135.0,2897.0,0.0,2105.0,0.0,1832.0,936.0,124.0
2023-01-10 15:00:00,1326.0,143.0,2897.0,0.0,2184.0,0.0,1812.0,935.0,124.0
2023-01-10 16:00:00,1321.0,123.0,2897.0,0.0,2168.0,0.0,1819.0,950.0,118.0
2023-01-10 17:00:00,1321.0,156.0,2898.0,0.0,2020.0,0.0,1743.0,957.0,113.0
2023-01-10 18:00:00,1288.0,190.0,2897.0,0.0,1867.0,0.0,1665.0,952.0,109.0
2023-01-10 19:00:00,1223.0,160.0,2861.0,0.0,1690.0,0.0,1640.0,967.0,107.0
2023-01-10 20:00:00,1189.0,161.0,2737.0,0.0,1476.0,0.0,1691.0,922.0,104.0
2023-01-10 21:00:00,1091.0,161.0,2743.0,0.0,1342.0,0.0,1744.0,867.0,101.0
2023-01-10 22:00:00,999.0,169.0,2743.0,0.0,1016.0,0.0,1766.0,851.0,98.0
2023-01-10 23:00:00,913.0,173.0,2744.0,0.0,877.0,0.0,1531.0,828.0,96.0
2023-01-11 00:00:00,872.0,165.0,2745.0,0.0,752.0,0.0,1501.0,808.0,93.0
2023-01-11 01:00:00,840.0,150.0,2745.0,0.0,657.0,0.0,1622.0,793.0,90.0
2023-01-11 02:00:00,846.0,151.0,2745.0,0.0,634.0,0.0,1559.0,795.0,87.0
2023-01-11 03:00:00,857.0,145.0,2745.0,0.0,724.0,0.0,1842.0,790.0,88.0
2023-01-11 04:00:00,886.0,147.0,2744.0,0.0,875.0,0.0,2000.0,782.0,89.0
2023-01-11 05:00:00,927.0,150.0,2743.0,0.0,1458.0,0.0,2214.0,793.0,87.0
2023-01-11 06:00:00,959.0,168.0,2741.0,0.0,1596.0,0.0,2525.0,772.0,89.0
2023-01-11 07:00:00,966.0,186.0,2741.0,37.0,1519.0,0.0,2771.0,766.0,86.0
2023-01-11 08:00:00,961.0,196.0,2739.0,51.0,1506.0,6.0,3056.0,765.0,82.0
2023-01-11 09:00:00,967.0,172.0,2736.0,1.0,1571.0,14.0,3299.0,761.0,79.0
2023-01-11 10:00:00,964.0,196.0,2733.0,0.0,1571.0,13.0,3486.0,760.0,76.0
2023-01-11 11:00:00,968.0,174.0,2731.0,1.0,1471.0,5.0,3649.0,766.0,75.0
2023-01-11 12:00:00,957.0,153.0,2731.0,0.0,1370.0,0.0,3831.0,761.0,77.0
2023-01-11 13:00:00,876.0,166.0,2731.0,1.0,1288.0,0.0,4028.0,751.0,77.0
2023-01-11 14:00:00,813.0,151.0,2747.0,0.0,1278.0,0.0,4181.0,738.0,74.0
2023-01-11 15:00:00,771.0,126.0,2751.0,0.0,1272.0,0.0,4321.0,752.0,73.0
2023-01-11 16:00:00,781.0,127.0,2750.0,0.0,1237.0,0.0,4387.0,772.0,73.0
2023-01-11 17:00:00,769.0,128.0,2749.0,0.0,1155.0,0.0,4428.0,778.0,73.0
2023-01-11 18:00:00,760.0,133.0,2750.0,0.0,1112.0,0.0,4429.0,800.0,73.0
2023-01-11 19:00:00,734.0,131.0,2750.0,0.0,1016.0,0.0,4425.0,801.0,73.0
2023-01-11 20:00:00,607.0,144.0,2750.0,0.0,1020.0,0.0,4331.0,795.0,71.0
2023-01-11 21:00:00,594.0,157.0,2750.0,0.0,852.0,0.0,4308.0,781.0,70.0
2023-01-11 22:00:00,584.0,155.0,2751.0,0.0,738.0,0.0,4291.0,784.0,70.0
2023-01-11 23:00:00,581.0,177.0,2753.0,0.0,763.0,0.0,4268.0,785.0,70.0
2023-01-12 00:00:00,582.0,156.0,2760.0,0.0,749.0,0.0,4125.0,783.0,71.0
