,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-31 00:00:00,2023-09-03 15:38:40,3.0,555.93,1351.0,1420.0,21.0
1,2023-08-31 01:00:00,2023-09-03 15:38:40,3.0,553.94,1317.0,1367.0,36.0
2,2023-08-31 02:00:00,2023-09-03 15:38:40,3.0,557.04,1354.0,1365.0,35.0
3,2023-08-31 03:00:00,2023-09-03 15:38:40,3.0,559.17,1315.0,1195.0,68.0
4,2023-08-31 04:00:00,2023-09-03 15:38:40,3.0,583.36,1363.0,948.0,66.0
5,2023-08-31 05:00:00,2023-09-03 15:38:40,3.0,573.74,1152.0,842.0,75.0
6,2023-08-31 06:00:00,2023-09-03 15:38:40,3.0,582.89,1140.0,576.0,136.0
7,2023-08-31 07:00:00,2023-09-03 15:38:40,3.0,548.69,1140.0,473.0,285.0
8,2023-08-31 08:00:00,2023-09-03 15:38:40,3.0,521.58,1143.0,480.0,383.0
9,2023-08-31 09:00:00,2023-09-03 15:38:40,3.0,515.93,1141.0,473.0,406.0
10,2023-08-31 10:00:00,2023-09-03 15:38:40,3.0,519.26,1142.0,506.0,384.0
11,2023-08-31 11:00:00,2023-09-03 15:38:40,3.0,525.69,1163.0,555.0,354.0
12,2023-08-31 12:00:00,2023-09-03 15:38:40,3.0,529.97,1198.0,583.0,344.0
13,2023-08-31 13:00:00,2023-09-03 15:38:40,3.0,552.44,1323.0,521.0,325.0
14,2023-08-31 14:00:00,2023-09-03 15:38:40,3.0,586.61,1380.0,712.0,145.0
15,2023-08-31 15:00:00,2023-09-03 15:38:40,3.0,587.58,1328.0,839.0,79.0
16,2023-08-31 16:00:00,2023-09-03 15:38:40,3.0,588.67,1374.0,880.0,73.0
17,2023-08-31 17:00:00,2023-09-03 15:38:40,3.0,568.53,1319.0,897.0,131.0
18,2023-08-31 18:00:00,2023-09-03 15:38:40,3.0,560.53,1342.0,946.0,156.0
19,2023-08-31 19:00:00,2023-09-03 15:38:40,3.0,543.29,1201.0,1041.0,147.0
20,2023-08-31 20:00:00,2023-09-03 15:38:40,3.0,508.88,1013.0,1260.0,156.0
21,2023-08-31 21:00:00,2023-09-03 15:38:40,3.0,494.44,1002.0,1431.0,178.0
22,2023-08-31 22:00:00,2023-09-03 15:38:40,3.0,493.03,1056.0,1530.0,190.0
23,2023-08-31 23:00:00,2023-09-03 15:38:40,3.0,505.14,1197.0,1536.0,193.0
