Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40296,2023-08-07 00:00:00,2024-07-17 00:00:00,3.1,392.58,592.0,2207.0,981.0,251.0,8.0,2.0
40297,2023-08-07 01:00:00,2024-07-17 00:00:00,3.1,357.9,464.0,1848.0,982.0,356.0,0.0,0.0
40298,2023-08-07 02:00:00,2024-07-17 00:00:00,3.1,385.92,615.0,1488.0,982.0,151.0,0.0,0.0
40299,2023-08-07 03:00:00,2024-07-17 00:00:00,3.1,413.0,693.0,1537.0,983.0,16.0,0.0,0.0
40300,2023-08-07 04:00:00,2024-07-17 00:00:00,3.1,414.41,700.0,1544.0,981.0,15.0,0.0,0.0
40301,2023-08-07 05:00:00,2024-07-17 00:00:00,3.1,396.73,559.0,1582.0,983.0,16.0,0.0,0.0
40302,2023-08-07 06:00:00,2024-07-17 00:00:00,3.1,375.65,439.0,1466.0,981.0,17.0,0.0,0.0
40303,2023-08-07 07:00:00,2024-07-17 00:00:00,3.1,371.82,439.0,1381.0,983.0,18.0,0.0,0.0
40304,2023-08-07 08:00:00,2024-07-17 00:00:00,3.1,370.43,441.0,1338.0,984.0,16.0,0.0,0.0
40305,2023-08-07 09:00:00,2024-07-17 00:00:00,3.1,374.83,443.0,1433.0,982.0,17.0,0.0,0.0
40306,2023-08-07 10:00:00,2024-07-17 00:00:00,3.1,381.61,443.0,1613.0,983.0,16.0,0.0,0.0
40307,2023-08-07 11:00:00,2024-07-17 00:00:00,3.1,382.34,440.0,1656.0,983.0,19.0,0.0,0.0
40308,2023-08-07 12:00:00,2024-07-17 00:00:00,3.1,369.85,443.0,1579.0,982.0,17.0,98.0,0.0
40309,2023-08-07 13:00:00,2024-07-17 00:00:00,3.1,334.05,443.0,1489.0,984.0,25.0,425.0,0.0
40310,2023-08-07 14:00:00,2024-07-17 00:00:00,3.1,317.57,441.0,1547.0,983.0,7.0,682.0,0.0
40311,2023-08-07 15:00:00,2024-07-17 00:00:00,3.1,316.4,443.0,1649.0,983.0,17.0,756.0,0.0
40312,2023-08-07 16:00:00,2024-07-17 00:00:00,3.1,317.27,460.0,1717.0,984.0,17.0,817.0,0.0
40313,2023-08-07 17:00:00,2024-07-17 00:00:00,3.1,335.89,582.0,1835.0,982.0,18.0,828.0,0.0
40314,2023-08-07 18:00:00,2024-07-17 00:00:00,3.1,355.06,709.0,1985.0,984.0,49.0,786.0,0.0
40315,2023-08-07 19:00:00,2024-07-17 00:00:00,3.1,370.91,779.0,2172.0,982.0,87.0,693.0,0.0
40316,2023-08-07 20:00:00,2024-07-17 00:00:00,3.1,375.99,862.0,2196.0,983.0,137.0,686.0,0.0
40317,2023-08-07 21:00:00,2024-07-17 00:00:00,3.1,375.8,860.0,2239.0,981.0,157.0,682.0,0.0
40318,2023-08-07 22:00:00,2024-07-17 00:00:00,3.1,390.09,859.0,2343.0,982.0,174.0,488.0,0.0
40319,2023-08-07 23:00:00,2024-07-17 00:00:00,3.1,410.38,862.0,2413.0,981.0,253.0,155.0,0.0
