Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36072,2023-02-12 00:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,683.0,0.0,16.0
36073,2023-02-12 01:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,503.0,0.0,15.0
36074,2023-02-12 02:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,465.0,0.0,17.0
36075,2023-02-12 03:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,328.0,0.0,17.0
36076,2023-02-12 04:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,352.0,0.0,14.0
36077,2023-02-12 05:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,556.0,0.0,15.0
36078,2023-02-12 06:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,805.0,0.0,22.0
36079,2023-02-12 07:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,933.0,90.0,28.0
36080,2023-02-12 08:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,903.0,458.0,34.0
36081,2023-02-12 09:00:00,2024-07-17 00:00:00,3.1,0.0,3017.0,893.0,801.0,31.0
36082,2023-02-12 10:00:00,2024-07-17 00:00:00,3.1,0.0,3015.0,479.0,1132.0,31.0
36083,2023-02-12 11:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,275.0,1339.0,24.0
36084,2023-02-12 12:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,220.0,1338.0,13.0
36085,2023-02-12 13:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,294.0,1157.0,10.0
36086,2023-02-12 14:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,342.0,834.0,11.0
36087,2023-02-12 15:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,643.0,421.0,11.0
36088,2023-02-12 16:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,1776.0,87.0,21.0
36089,2023-02-12 17:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,2712.0,1.0,35.0
36090,2023-02-12 18:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,2753.0,0.0,35.0
36091,2023-02-12 19:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,2378.0,0.0,36.0
36092,2023-02-12 20:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,1220.0,0.0,28.0
36093,2023-02-12 21:00:00,2024-07-17 00:00:00,3.1,0.0,3015.0,933.0,0.0,18.0
36094,2023-02-12 22:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,636.0,0.0,9.0
36095,2023-02-12 23:00:00,2024-07-17 00:00:00,3.1,0.0,3017.0,435.0,0.0,6.0
