Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36936,2023-03-20 00:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,419.0,0.0,2.0
36937,2023-03-20 01:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,386.0,0.0,1.0
36938,2023-03-20 02:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,393.0,0.0,2.0
36939,2023-03-20 03:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,364.0,0.0,3.0
36940,2023-03-20 04:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,430.0,0.0,1.0
36941,2023-03-20 05:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1305.0,0.0,1.0
36942,2023-03-20 06:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,2448.0,78.0,1.0
36943,2023-03-20 07:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,2435.0,503.0,1.0
36944,2023-03-20 08:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,1860.0,1055.0,3.0
36945,2023-03-20 09:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1500.0,1594.0,1.0
36946,2023-03-20 10:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1057.0,1994.0,1.0
36947,2023-03-20 11:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,857.0,2095.0,2.0
36948,2023-03-20 12:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,713.0,2110.0,3.0
36949,2023-03-20 13:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,959.0,1620.0,5.0
36950,2023-03-20 14:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,1052.0,1035.0,4.0
36951,2023-03-20 15:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,1568.0,1132.0,3.0
36952,2023-03-20 16:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,1854.0,283.0,4.0
36953,2023-03-20 17:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,2907.0,57.0,5.0
36954,2023-03-20 18:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,3209.0,0.0,3.0
36955,2023-03-20 19:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,2602.0,0.0,2.0
36956,2023-03-20 20:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,1801.0,0.0,0.0
36957,2023-03-20 21:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,791.0,0.0,3.0
36958,2023-03-20 22:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,506.0,0.0,8.0
36959,2023-03-20 23:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,510.0,0.0,4.0
