Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
43032,2023-11-29 00:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,901.0,0.0,9.0
43033,2023-11-29 01:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,872.0,0.0,10.0
43034,2023-11-29 02:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,788.0,0.0,5.0
43035,2023-11-29 03:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,842.0,0.0,4.0
43036,2023-11-29 04:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,1274.0,0.0,2.0
43037,2023-11-29 05:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,1994.0,0.0,4.0
43038,2023-11-29 06:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,3054.0,0.0,8.0
43039,2023-11-29 07:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,3594.0,24.0,7.0
43040,2023-11-29 08:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,3152.0,326.0,5.0
43041,2023-11-29 09:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,3053.0,718.0,5.0
43042,2023-11-29 10:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,2518.0,1001.0,4.0
43043,2023-11-29 11:00:00,2024-07-17 00:00:00,3.1,0.0,3025.0,2272.0,1137.0,3.0
43044,2023-11-29 12:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,2398.0,1035.0,3.0
43045,2023-11-29 13:00:00,2024-07-17 00:00:00,3.1,0.0,3026.0,2870.0,687.0,4.0
43046,2023-11-29 14:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,3541.0,323.0,4.0
43047,2023-11-29 15:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,3935.0,59.0,7.0
43048,2023-11-29 16:00:00,2024-07-17 00:00:00,3.1,0.0,3017.0,4157.0,0.0,8.0
43049,2023-11-29 17:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,4262.0,0.0,9.0
43050,2023-11-29 18:00:00,2024-07-17 00:00:00,3.1,0.0,3022.0,4314.0,0.0,10.0
43051,2023-11-29 19:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,3941.0,0.0,17.0
43052,2023-11-29 20:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,3314.0,0.0,21.0
43053,2023-11-29 21:00:00,2024-07-17 00:00:00,3.1,0.0,3026.0,2536.0,0.0,30.0
43054,2023-11-29 22:00:00,2024-07-17 00:00:00,3.1,0.0,3025.0,1353.0,0.0,45.0
43055,2023-11-29 23:00:00,2024-07-17 00:00:00,3.1,0.0,3027.0,1197.0,0.0,36.0
