UTC time,nuclear,hydro,solar,wind
2023-03-13 00:00:00,3008.0,261.0,0.0,51.0
2023-03-13 01:00:00,3010.0,257.0,0.0,48.0
2023-03-13 02:00:00,3008.0,234.0,0.0,49.0
2023-03-13 03:00:00,3008.0,274.0,0.0,50.0
2023-03-13 04:00:00,3005.0,321.0,0.0,51.0
2023-03-13 05:00:00,3005.0,552.0,0.0,48.0
2023-03-13 06:00:00,3003.0,841.0,64.0,46.0
2023-03-13 07:00:00,3002.0,805.0,240.0,39.0
2023-03-13 08:00:00,3000.0,598.0,467.0,35.0
2023-03-13 09:00:00,2998.0,481.0,888.0,47.0
2023-03-13 10:00:00,2991.0,515.0,1679.0,50.0
2023-03-13 11:00:00,2989.0,452.0,1755.0,49.0
2023-03-13 12:00:00,2983.0,381.0,1719.0,48.0
2023-03-13 13:00:00,2979.0,416.0,1481.0,55.0
2023-03-13 14:00:00,2975.0,476.0,1159.0,63.0
2023-03-13 15:00:00,2973.0,647.0,781.0,49.0
2023-03-13 16:00:00,2972.0,1294.0,321.0,50.0
2023-03-13 17:00:00,2979.0,1298.0,36.0,64.0
2023-03-13 18:00:00,2982.0,1606.0,0.0,63.0
2023-03-13 19:00:00,2984.0,885.0,0.0,48.0
2023-03-13 20:00:00,2987.0,517.0,0.0,51.0
2023-03-13 21:00:00,2994.0,417.0,0.0,51.0
2023-03-13 22:00:00,2997.0,465.0,0.0,42.0
2023-03-13 23:00:00,2996.0,410.0,0.0,50.0
