Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
40344,2023-08-09 00:00:00,2024-07-17 00:00:00,3.1,0.0,2616.0,585.0,0.0,13.0
40345,2023-08-09 01:00:00,2024-07-17 00:00:00,3.1,0.0,2615.0,602.0,0.0,18.0
40346,2023-08-09 02:00:00,2024-07-17 00:00:00,3.1,0.0,2616.0,633.0,0.0,23.0
40347,2023-08-09 03:00:00,2024-07-17 00:00:00,3.1,0.0,2615.0,1625.0,0.0,26.0
40348,2023-08-09 04:00:00,2024-07-17 00:00:00,3.1,0.0,2616.0,2254.0,1.0,27.0
40349,2023-08-09 05:00:00,2024-07-17 00:00:00,3.1,0.0,2614.0,2338.0,60.0,20.0
40350,2023-08-09 06:00:00,2024-07-17 00:00:00,3.1,0.0,2621.0,2485.0,246.0,16.0
40351,2023-08-09 07:00:00,2024-07-17 00:00:00,3.1,0.0,2622.0,2388.0,348.0,12.0
40352,2023-08-09 08:00:00,2024-07-17 00:00:00,3.1,0.0,2615.0,2078.0,705.0,11.0
40353,2023-08-09 09:00:00,2024-07-17 00:00:00,3.1,0.0,2607.0,1739.0,1446.0,14.0
40354,2023-08-09 10:00:00,2024-07-17 00:00:00,3.1,0.0,2601.0,882.0,1856.0,17.0
40355,2023-08-09 11:00:00,2024-07-17 00:00:00,3.1,0.0,2600.0,1187.0,1469.0,16.0
40356,2023-08-09 12:00:00,2024-07-17 00:00:00,3.1,0.0,2596.0,851.0,1010.0,18.0
40357,2023-08-09 13:00:00,2024-07-17 00:00:00,3.1,0.0,2592.0,991.0,673.0,20.0
40358,2023-08-09 14:00:00,2024-07-17 00:00:00,3.1,0.0,2589.0,1191.0,922.0,19.0
40359,2023-08-09 15:00:00,2024-07-17 00:00:00,3.1,0.0,2588.0,1985.0,1069.0,17.0
40360,2023-08-09 16:00:00,2024-07-17 00:00:00,3.1,0.0,2591.0,2368.0,1027.0,12.0
40361,2023-08-09 17:00:00,2024-07-17 00:00:00,3.1,0.0,2590.0,2771.0,429.0,12.0
40362,2023-08-09 18:00:00,2024-07-17 00:00:00,3.1,0.0,2592.0,3178.0,76.0,8.0
40363,2023-08-09 19:00:00,2024-07-17 00:00:00,3.1,0.0,2596.0,3070.0,0.0,5.0
40364,2023-08-09 20:00:00,2024-07-17 00:00:00,3.1,0.0,2598.0,2376.0,0.0,4.0
40365,2023-08-09 21:00:00,2024-07-17 00:00:00,3.1,0.0,2604.0,1737.0,0.0,2.0
40366,2023-08-09 22:00:00,2024-07-17 00:00:00,3.1,0.0,2605.0,1781.0,0.0,1.0
40367,2023-08-09 23:00:00,2024-07-17 00:00:00,3.1,0.0,2607.0,1541.0,0.0,2.0
