Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
41352,2023-09-20 00:00:00,2024-07-17 00:00:00,3.1,0.0,2968.0,788.0,0.0,8.0
41353,2023-09-20 01:00:00,2024-07-17 00:00:00,3.1,0.0,2970.0,821.0,0.0,6.0
41354,2023-09-20 02:00:00,2024-07-17 00:00:00,3.1,0.0,2973.0,860.0,0.0,6.0
41355,2023-09-20 03:00:00,2024-07-17 00:00:00,3.1,0.0,2976.0,896.0,0.0,5.0
41356,2023-09-20 04:00:00,2024-07-17 00:00:00,3.1,0.0,2976.0,1476.0,0.0,6.0
41357,2023-09-20 05:00:00,2024-07-17 00:00:00,3.1,0.0,2976.0,2355.0,9.0,9.0
41358,2023-09-20 06:00:00,2024-07-17 00:00:00,3.1,0.0,2976.0,2305.0,193.0,12.0
41359,2023-09-20 07:00:00,2024-07-17 00:00:00,3.1,0.0,2972.0,1511.0,702.0,10.0
41360,2023-09-20 08:00:00,2024-07-17 00:00:00,3.1,0.0,2964.0,900.0,1255.0,10.0
41361,2023-09-20 09:00:00,2024-07-17 00:00:00,3.1,0.0,2957.0,855.0,1748.0,8.0
41362,2023-09-20 10:00:00,2024-07-17 00:00:00,3.1,0.0,2951.0,801.0,2018.0,8.0
41363,2023-09-20 11:00:00,2024-07-17 00:00:00,3.1,0.0,2946.0,1109.0,2138.0,10.0
41364,2023-09-20 12:00:00,2024-07-17 00:00:00,3.1,0.0,2944.0,888.0,2086.0,12.0
41365,2023-09-20 13:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,786.0,1849.0,12.0
41366,2023-09-20 14:00:00,2024-07-17 00:00:00,3.1,0.0,2940.0,1128.0,1430.0,8.0
41367,2023-09-20 15:00:00,2024-07-17 00:00:00,3.1,0.0,2936.0,1802.0,893.0,7.0
41368,2023-09-20 16:00:00,2024-07-17 00:00:00,3.1,0.0,2938.0,3089.0,382.0,8.0
41369,2023-09-20 17:00:00,2024-07-17 00:00:00,3.1,0.0,2939.0,3523.0,41.0,8.0
41370,2023-09-20 18:00:00,2024-07-17 00:00:00,3.1,0.0,2946.0,3355.0,0.0,5.0
41371,2023-09-20 19:00:00,2024-07-17 00:00:00,3.1,0.0,2950.0,2670.0,0.0,7.0
41372,2023-09-20 20:00:00,2024-07-17 00:00:00,3.1,0.0,2953.0,2031.0,0.0,3.0
41373,2023-09-20 21:00:00,2024-07-17 00:00:00,3.1,0.0,2956.0,1109.0,0.0,3.0
41374,2023-09-20 22:00:00,2024-07-17 00:00:00,3.1,0.0,2960.0,883.0,0.0,3.0
41375,2023-09-20 23:00:00,2024-07-17 00:00:00,3.1,0.0,2960.0,835.0,0.0,6.0
