Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
39096,2023-06-18 00:00:00,2024-07-17 00:00:00,3.1,16.95,1796.0,1265.0,0.0,3.0
39097,2023-06-18 01:00:00,2024-07-17 00:00:00,3.1,16.77,1798.0,1192.0,0.0,5.0
39098,2023-06-18 02:00:00,2024-07-17 00:00:00,3.1,16.18,1798.0,962.0,0.0,4.0
39099,2023-06-18 03:00:00,2024-07-17 00:00:00,3.1,16.29,1799.0,1005.0,0.0,4.0
39100,2023-06-18 04:00:00,2024-07-17 00:00:00,3.1,16.93,1799.0,988.0,68.0,6.0
39101,2023-06-18 05:00:00,2024-07-17 00:00:00,3.1,18.19,1800.0,607.0,286.0,7.0
39102,2023-06-18 06:00:00,2024-07-17 00:00:00,3.1,22.03,1796.0,716.0,726.0,6.0
39103,2023-06-18 07:00:00,2024-07-17 00:00:00,3.1,25.82,1793.0,565.0,1351.0,6.0
39104,2023-06-18 08:00:00,2024-07-17 00:00:00,3.1,28.07,1789.0,460.0,1814.0,5.0
39105,2023-06-18 09:00:00,2024-07-17 00:00:00,3.1,28.74,1783.0,549.0,2000.0,4.0
39106,2023-06-18 10:00:00,2024-07-17 00:00:00,3.1,29.17,1777.0,567.0,2117.0,3.0
39107,2023-06-18 11:00:00,2024-07-17 00:00:00,3.1,30.06,1774.0,660.0,2416.0,4.0
39108,2023-06-18 12:00:00,2024-07-17 00:00:00,3.1,30.33,1771.0,655.0,2508.0,9.0
39109,2023-06-18 13:00:00,2024-07-17 00:00:00,3.1,24.95,1772.0,486.0,1176.0,12.0
39110,2023-06-18 14:00:00,2024-07-17 00:00:00,3.1,23.55,1771.0,527.0,953.0,17.0
39111,2023-06-18 15:00:00,2024-07-17 00:00:00,3.1,20.52,1768.0,825.0,501.0,8.0
39112,2023-06-18 16:00:00,2024-07-17 00:00:00,3.1,23.37,1766.0,1631.0,884.0,5.0
39113,2023-06-18 17:00:00,2024-07-17 00:00:00,3.1,21.96,1771.0,2852.0,516.0,6.0
39114,2023-06-18 18:00:00,2024-07-17 00:00:00,3.1,20.16,1772.0,3045.0,116.0,14.0
39115,2023-06-18 19:00:00,2024-07-17 00:00:00,3.1,19.71,1773.0,3063.0,27.0,18.0
39116,2023-06-18 20:00:00,2024-07-17 00:00:00,3.1,19.57,1776.0,3060.0,0.0,13.0
39117,2023-06-18 21:00:00,2024-07-17 00:00:00,3.1,18.69,1778.0,2261.0,0.0,16.0
39118,2023-06-18 22:00:00,2024-07-17 00:00:00,3.1,16.68,1779.0,1149.0,0.0,15.0
39119,2023-06-18 23:00:00,2024-07-17 00:00:00,3.1,15.62,1782.0,781.0,0.0,21.0
