,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-09-05 00:00:00,2023-09-08 17:38:55,3.0,54.52,445.0,1136.0,5259.0,68.0,2369.0,184.0
1,2023-09-05 01:00:00,2023-09-08 17:38:55,3.0,53.99,447.0,1135.0,5693.0,57.0,2222.0,185.0
2,2023-09-05 02:00:00,2023-09-08 17:38:55,3.0,54.55,446.0,1135.0,5832.0,30.0,2040.0,188.0
3,2023-09-05 03:00:00,2023-09-08 17:38:55,3.0,55.42,447.0,1137.0,5821.0,22.0,1998.0,197.0
4,2023-09-05 04:00:00,2023-09-08 17:38:55,3.0,55.84,447.0,1141.0,5568.0,24.0,2084.0,197.0
5,2023-09-05 05:00:00,2023-09-08 17:38:55,3.0,58.2,448.0,1143.0,4986.0,24.0,2052.0,198.0
6,2023-09-05 06:00:00,2023-09-08 17:38:55,3.0,59.75,448.0,1145.0,4793.0,22.0,1898.0,197.0
7,2023-09-05 07:00:00,2023-09-08 17:38:55,3.0,61.73,450.0,1146.0,4522.0,9.0,1775.0,196.0
8,2023-09-05 08:00:00,2023-09-08 17:38:55,3.0,65.03,455.0,1145.0,4167.0,0.0,1571.0,194.0
9,2023-09-05 09:00:00,2023-09-08 17:38:55,3.0,68.44,460.0,1146.0,4002.0,0.0,1298.0,195.0
10,2023-09-05 10:00:00,2023-09-08 17:38:55,3.0,70.21,462.0,1146.0,3984.0,0.0,1146.0,198.0
11,2023-09-05 11:00:00,2023-09-08 17:38:55,3.0,76.16,515.0,1146.0,4016.0,0.0,929.0,209.0
12,2023-09-05 12:00:00,2023-09-08 17:38:55,3.0,81.2,605.0,1148.0,4213.0,0.0,722.0,200.0
13,2023-09-05 13:00:00,2023-09-08 17:38:55,3.0,87.55,775.0,1149.0,4786.0,0.0,671.0,213.0
14,2023-09-05 14:00:00,2023-09-08 17:38:55,3.0,92.89,862.0,1149.0,4870.0,6.0,561.0,218.0
15,2023-09-05 15:00:00,2023-09-08 17:38:55,3.0,91.67,881.0,1149.0,5131.0,42.0,516.0,216.0
16,2023-09-05 16:00:00,2023-09-08 17:38:55,3.0,92.43,913.0,1146.0,5178.0,116.0,511.0,215.0
17,2023-09-05 17:00:00,2023-09-08 17:38:55,3.0,91.68,919.0,1143.0,5190.0,126.0,588.0,213.0
18,2023-09-05 18:00:00,2023-09-08 17:38:55,3.0,93.69,921.0,1142.0,5126.0,128.0,416.0,208.0
19,2023-09-05 19:00:00,2023-09-08 17:38:55,3.0,95.27,918.0,1141.0,4987.0,125.0,359.0,206.0
20,2023-09-05 20:00:00,2023-09-08 17:38:55,3.0,92.45,910.0,1140.0,5336.0,125.0,303.0,207.0
21,2023-09-05 21:00:00,2023-09-08 17:38:55,3.0,93.31,904.0,1139.0,5224.0,121.0,287.0,207.0
22,2023-09-05 22:00:00,2023-09-08 17:38:55,3.0,88.13,897.0,1141.0,5557.0,115.0,322.0,184.0
23,2023-09-05 23:00:00,2023-09-08 17:38:55,3.0,84.69,899.0,1140.0,5786.0,112.0,448.0,174.0
