Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
41808,2023-10-09 00:00:00,2024-07-17 00:00:00,3.1,48.45,0.0,0.0,826.0,330.0,161.0,42.0
41809,2023-10-09 01:00:00,2024-07-17 00:00:00,3.1,42.94,0.0,0.0,1093.0,79.0,180.0,40.0
41810,2023-10-09 02:00:00,2024-07-17 00:00:00,3.1,44.15,0.0,0.0,1059.0,1.0,227.0,44.0
41811,2023-10-09 03:00:00,2024-07-17 00:00:00,3.1,45.2,0.0,0.0,1063.0,0.0,241.0,47.0
41812,2023-10-09 04:00:00,2024-07-17 00:00:00,3.1,47.6,0.0,0.0,995.0,0.0,214.0,48.0
41813,2023-10-09 05:00:00,2024-07-17 00:00:00,3.1,52.23,0.0,0.0,821.0,0.0,192.0,48.0
41814,2023-10-09 06:00:00,2024-07-17 00:00:00,3.1,55.84,0.0,0.0,751.0,0.0,185.0,50.0
41815,2023-10-09 07:00:00,2024-07-17 00:00:00,3.1,61.72,0.0,0.0,679.0,0.0,162.0,53.0
41816,2023-10-09 08:00:00,2024-07-17 00:00:00,3.1,63.18,0.0,0.0,598.0,0.0,210.0,54.0
41817,2023-10-09 09:00:00,2024-07-17 00:00:00,3.1,63.6,0.0,0.0,521.0,0.0,249.0,53.0
41818,2023-10-09 10:00:00,2024-07-17 00:00:00,3.1,63.89,0.0,0.0,519.0,0.0,246.0,53.0
41819,2023-10-09 11:00:00,2024-07-17 00:00:00,3.1,52.34,0.0,0.0,847.0,0.0,234.0,52.0
41820,2023-10-09 12:00:00,2024-07-17 00:00:00,3.1,50.18,0.0,0.0,966.0,0.0,250.0,54.0
41821,2023-10-09 13:00:00,2024-07-17 00:00:00,3.1,48.34,0.0,0.0,993.0,0.0,295.0,54.0
41822,2023-10-09 14:00:00,2024-07-17 00:00:00,3.1,49.58,0.0,0.0,936.0,1.0,374.0,59.0
41823,2023-10-09 15:00:00,2024-07-17 00:00:00,3.1,48.9,0.0,0.0,858.0,99.0,371.0,55.0
41824,2023-10-09 16:00:00,2024-07-17 00:00:00,3.1,54.02,0.0,0.0,690.0,345.0,302.0,57.0
41825,2023-10-09 17:00:00,2024-07-17 00:00:00,3.1,53.24,0.0,0.0,574.0,409.0,319.0,52.0
41826,2023-10-09 18:00:00,2024-07-17 00:00:00,3.1,53.79,0.0,0.0,510.0,394.0,319.0,50.0
41827,2023-10-09 19:00:00,2024-07-17 00:00:00,3.1,53.76,0.0,0.0,539.0,359.0,307.0,50.0
41828,2023-10-09 20:00:00,2024-07-17 00:00:00,3.1,55.37,0.0,0.0,555.0,340.0,211.0,47.0
41829,2023-10-09 21:00:00,2024-07-17 00:00:00,3.1,55.07,0.0,0.0,548.0,316.0,156.0,42.0
41830,2023-10-09 22:00:00,2024-07-17 00:00:00,3.1,53.29,0.0,0.0,622.0,214.0,139.0,40.0
41831,2023-10-09 23:00:00,2024-07-17 00:00:00,3.1,53.09,0.0,0.0,640.0,165.0,156.0,41.0
