Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
36864,2023-03-17 00:00:00,2024-07-17 00:00:00,3.1,141.9,198.0,0.0,387.0,393.0,113.0,53.0
36865,2023-03-17 01:00:00,2024-07-17 00:00:00,3.1,178.93,398.0,0.0,662.0,231.0,116.0,56.0
36866,2023-03-17 02:00:00,2024-07-17 00:00:00,3.1,225.41,658.0,0.0,772.0,23.0,187.0,54.0
36867,2023-03-17 03:00:00,2024-07-17 00:00:00,3.1,218.99,669.0,0.0,807.0,0.0,240.0,54.0
36868,2023-03-17 04:00:00,2024-07-17 00:00:00,3.1,219.84,673.0,0.0,813.0,0.0,237.0,56.0
36869,2023-03-17 05:00:00,2024-07-17 00:00:00,3.1,222.18,674.0,0.0,772.0,0.0,257.0,56.0
36870,2023-03-17 06:00:00,2024-07-17 00:00:00,3.1,224.55,678.0,0.0,765.0,0.0,249.0,56.0
36871,2023-03-17 07:00:00,2024-07-17 00:00:00,3.1,246.56,675.0,0.0,683.0,0.0,162.0,57.0
36872,2023-03-17 08:00:00,2024-07-17 00:00:00,3.1,272.1,677.0,0.0,573.0,0.0,109.0,54.0
36873,2023-03-17 09:00:00,2024-07-17 00:00:00,3.1,277.22,677.0,0.0,578.0,0.0,85.0,59.0
36874,2023-03-17 10:00:00,2024-07-17 00:00:00,3.1,274.08,677.0,0.0,598.0,0.0,73.0,53.0
36875,2023-03-17 11:00:00,2024-07-17 00:00:00,3.1,258.74,679.0,0.0,690.0,0.0,78.0,55.0
36876,2023-03-17 12:00:00,2024-07-17 00:00:00,3.1,235.27,679.0,0.0,857.0,0.0,82.0,57.0
36877,2023-03-17 13:00:00,2024-07-17 00:00:00,3.1,220.24,724.0,0.0,1015.0,0.0,103.0,53.0
36878,2023-03-17 14:00:00,2024-07-17 00:00:00,3.1,221.84,769.0,0.0,1074.0,0.0,95.0,55.0
36879,2023-03-17 15:00:00,2024-07-17 00:00:00,3.1,197.41,641.0,0.0,1059.0,72.0,105.0,53.0
36880,2023-03-17 16:00:00,2024-07-17 00:00:00,3.1,157.22,451.0,0.0,957.0,308.0,126.0,56.0
36881,2023-03-17 17:00:00,2024-07-17 00:00:00,3.1,150.67,432.0,0.0,843.0,393.0,204.0,55.0
36882,2023-03-17 18:00:00,2024-07-17 00:00:00,3.1,164.37,360.0,0.0,450.0,401.0,229.0,54.0
36883,2023-03-17 19:00:00,2024-07-17 00:00:00,3.1,154.23,304.0,0.0,379.0,395.0,265.0,52.0
36884,2023-03-17 20:00:00,2024-07-17 00:00:00,3.1,134.89,264.0,0.0,393.0,393.0,357.0,52.0
36885,2023-03-17 21:00:00,2024-07-17 00:00:00,3.1,129.6,253.0,0.0,381.0,399.0,395.0,52.0
36886,2023-03-17 22:00:00,2024-07-17 00:00:00,3.1,128.18,252.0,0.0,408.0,403.0,383.0,52.0
36887,2023-03-17 23:00:00,2024-07-17 00:00:00,3.1,124.74,254.0,0.0,456.0,402.0,398.0,53.0
