Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
36168,2023-02-16 00:00:00,2024-07-17 00:00:00,3.1,162.52,545.0,0.0,442.0,247.0,121.0,45.0
36169,2023-02-16 01:00:00,2024-07-17 00:00:00,3.1,160.04,557.0,0.0,571.0,86.0,193.0,46.0
36170,2023-02-16 02:00:00,2024-07-17 00:00:00,3.1,158.43,677.0,0.0,788.0,0.0,237.0,46.0
36171,2023-02-16 03:00:00,2024-07-17 00:00:00,3.1,151.53,682.0,0.0,863.0,0.0,274.0,55.0
36172,2023-02-16 04:00:00,2024-07-17 00:00:00,3.1,140.15,593.0,0.0,840.0,0.0,297.0,53.0
36173,2023-02-16 05:00:00,2024-07-17 00:00:00,3.1,154.14,576.0,0.0,706.0,0.0,259.0,58.0
36174,2023-02-16 06:00:00,2024-07-17 00:00:00,3.1,163.61,578.0,0.0,660.0,0.0,215.0,58.0
36175,2023-02-16 07:00:00,2024-07-17 00:00:00,3.1,174.88,579.0,0.0,685.0,0.0,96.0,59.0
36176,2023-02-16 08:00:00,2024-07-17 00:00:00,3.1,179.83,580.0,0.0,681.0,0.0,62.0,59.0
36177,2023-02-16 09:00:00,2024-07-17 00:00:00,3.1,193.96,616.0,0.0,602.0,0.0,73.0,59.0
36178,2023-02-16 10:00:00,2024-07-17 00:00:00,3.1,201.38,629.0,0.0,595.0,0.0,43.0,60.0
36179,2023-02-16 11:00:00,2024-07-17 00:00:00,3.1,209.52,631.0,0.0,551.0,0.0,37.0,60.0
36180,2023-02-16 12:00:00,2024-07-17 00:00:00,3.1,199.75,615.0,0.0,591.0,0.0,44.0,59.0
36181,2023-02-16 13:00:00,2024-07-17 00:00:00,3.1,170.58,584.0,0.0,763.0,0.0,62.0,60.0
36182,2023-02-16 14:00:00,2024-07-17 00:00:00,3.1,155.88,586.0,0.0,889.0,0.0,80.0,61.0
36183,2023-02-16 15:00:00,2024-07-17 00:00:00,3.1,145.18,584.0,0.0,973.0,3.0,106.0,60.0
36184,2023-02-16 16:00:00,2024-07-17 00:00:00,3.1,140.65,540.0,0.0,829.0,113.0,130.0,62.0
36185,2023-02-16 17:00:00,2024-07-17 00:00:00,3.1,120.98,486.0,0.0,729.0,337.0,152.0,58.0
36186,2023-02-16 18:00:00,2024-07-17 00:00:00,3.1,116.1,432.0,0.0,626.0,378.0,170.0,58.0
36187,2023-02-16 19:00:00,2024-07-17 00:00:00,3.1,121.76,447.0,0.0,584.0,347.0,185.0,55.0
36188,2023-02-16 20:00:00,2024-07-17 00:00:00,3.1,112.16,339.0,0.0,475.0,329.0,194.0,53.0
36189,2023-02-16 21:00:00,2024-07-17 00:00:00,3.1,121.84,338.0,0.0,381.0,333.0,179.0,55.0
36190,2023-02-16 22:00:00,2024-07-17 00:00:00,3.1,123.31,337.0,0.0,343.0,350.0,179.0,54.0
36191,2023-02-16 23:00:00,2024-07-17 00:00:00,3.1,116.46,335.0,0.0,349.0,362.0,223.0,52.0
