Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
42696,2023-11-15 00:00:00,2024-07-17 00:00:00,3.1,203.4,554.0,0.0,432.0,55.0,49.0,45.0
42697,2023-11-15 01:00:00,2024-07-17 00:00:00,3.1,187.38,559.0,0.0,568.0,1.0,73.0,47.0
42698,2023-11-15 02:00:00,2024-07-17 00:00:00,3.1,175.68,560.0,0.0,632.0,0.0,92.0,46.0
42699,2023-11-15 03:00:00,2024-07-17 00:00:00,3.1,175.92,563.0,0.0,617.0,0.0,113.0,48.0
42700,2023-11-15 04:00:00,2024-07-17 00:00:00,3.1,190.49,553.0,0.0,510.0,0.0,108.0,48.0
42701,2023-11-15 05:00:00,2024-07-17 00:00:00,3.1,195.84,513.0,0.0,433.0,0.0,120.0,50.0
42702,2023-11-15 06:00:00,2024-07-17 00:00:00,3.1,183.84,466.0,0.0,437.0,0.0,137.0,48.0
42703,2023-11-15 07:00:00,2024-07-17 00:00:00,3.1,173.45,462.0,0.0,432.0,0.0,198.0,46.0
42704,2023-11-15 08:00:00,2024-07-17 00:00:00,3.1,183.7,466.0,0.0,371.0,0.0,206.0,49.0
42705,2023-11-15 09:00:00,2024-07-17 00:00:00,3.1,199.71,468.0,0.0,283.0,0.0,210.0,50.0
42706,2023-11-15 10:00:00,2024-07-17 00:00:00,3.1,201.54,468.0,0.0,279.0,0.0,203.0,49.0
42707,2023-11-15 11:00:00,2024-07-17 00:00:00,3.1,204.94,469.0,0.0,281.0,0.0,187.0,50.0
42708,2023-11-15 12:00:00,2024-07-17 00:00:00,3.1,187.82,471.0,0.0,344.0,0.0,218.0,51.0
42709,2023-11-15 13:00:00,2024-07-17 00:00:00,3.1,174.14,470.0,0.0,414.0,0.0,232.0,51.0
42710,2023-11-15 14:00:00,2024-07-17 00:00:00,3.1,137.39,470.0,0.0,708.0,0.0,247.0,50.0
42711,2023-11-15 15:00:00,2024-07-17 00:00:00,3.1,136.15,473.0,0.0,720.0,1.0,259.0,52.0
42712,2023-11-15 16:00:00,2024-07-17 00:00:00,3.1,128.21,471.0,0.0,736.0,53.0,270.0,49.0
42713,2023-11-15 17:00:00,2024-07-17 00:00:00,3.1,128.95,465.0,0.0,619.0,154.0,283.0,54.0
42714,2023-11-15 18:00:00,2024-07-17 00:00:00,3.1,137.88,462.0,0.0,463.0,237.0,249.0,54.0
42715,2023-11-15 19:00:00,2024-07-17 00:00:00,3.1,141.15,457.0,0.0,470.0,226.0,214.0,55.0
42716,2023-11-15 20:00:00,2024-07-17 00:00:00,3.1,153.12,455.0,0.0,354.0,241.0,201.0,55.0
42717,2023-11-15 21:00:00,2024-07-17 00:00:00,3.1,141.6,447.0,0.0,438.0,259.0,177.0,50.0
42718,2023-11-15 22:00:00,2024-07-17 00:00:00,3.1,140.35,447.0,0.0,449.0,264.0,164.0,47.0
42719,2023-11-15 23:00:00,2024-07-17 00:00:00,3.1,147.06,447.0,0.0,457.0,227.0,145.0,52.0
