Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
39144,2023-06-20 00:00:00,2024-07-17 00:00:00,3.1,45.13,223.0,0.0,1256.0,289.0,471.0,35.0
39145,2023-06-20 01:00:00,2024-07-17 00:00:00,3.1,45.68,223.0,0.0,1311.0,304.0,478.0,44.0
39146,2023-06-20 02:00:00,2024-07-17 00:00:00,3.1,47.69,231.0,0.0,1381.0,233.0,467.0,47.0
39147,2023-06-20 03:00:00,2024-07-17 00:00:00,3.1,59.04,278.0,0.0,1391.0,83.0,401.0,47.0
39148,2023-06-20 04:00:00,2024-07-17 00:00:00,3.1,61.53,277.0,0.0,1400.0,1.0,355.0,44.0
39149,2023-06-20 05:00:00,2024-07-17 00:00:00,3.1,62.85,277.0,0.0,1401.0,0.0,303.0,43.0
39150,2023-06-20 06:00:00,2024-07-17 00:00:00,3.1,70.41,277.0,0.0,1328.0,0.0,166.0,44.0
39151,2023-06-20 07:00:00,2024-07-17 00:00:00,3.1,70.26,278.0,0.0,1349.0,0.0,153.0,44.0
39152,2023-06-20 08:00:00,2024-07-17 00:00:00,3.1,70.68,277.0,0.0,1309.0,0.0,171.0,43.0
39153,2023-06-20 09:00:00,2024-07-17 00:00:00,3.1,70.52,277.0,0.0,1317.0,0.0,174.0,44.0
39154,2023-06-20 10:00:00,2024-07-17 00:00:00,3.1,71.31,276.0,0.0,1316.0,0.0,158.0,45.0
39155,2023-06-20 11:00:00,2024-07-17 00:00:00,3.1,72.2,278.0,0.0,1314.0,0.0,160.0,47.0
39156,2023-06-20 12:00:00,2024-07-17 00:00:00,3.1,73.76,276.0,0.0,1317.0,0.0,104.0,46.0
39157,2023-06-20 13:00:00,2024-07-17 00:00:00,3.1,71.95,277.0,0.0,1322.0,23.0,117.0,45.0
39158,2023-06-20 14:00:00,2024-07-17 00:00:00,3.1,65.36,276.0,0.0,1344.0,205.0,96.0,46.0
39159,2023-06-20 15:00:00,2024-07-17 00:00:00,3.1,60.45,276.0,0.0,1307.0,373.0,91.0,42.0
39160,2023-06-20 16:00:00,2024-07-17 00:00:00,3.1,61.13,276.0,0.0,1311.0,343.0,102.0,43.0
39161,2023-06-20 17:00:00,2024-07-17 00:00:00,3.1,61.17,278.0,0.0,1287.0,355.0,89.0,39.0
39162,2023-06-20 18:00:00,2024-07-17 00:00:00,3.1,59.52,277.0,0.0,1283.0,398.0,119.0,41.0
39163,2023-06-20 19:00:00,2024-07-17 00:00:00,3.1,59.97,279.0,0.0,1245.0,375.0,140.0,37.0
39164,2023-06-20 20:00:00,2024-07-17 00:00:00,3.1,61.35,279.0,0.0,1246.0,346.0,138.0,39.0
39165,2023-06-20 21:00:00,2024-07-17 00:00:00,3.1,61.99,280.0,0.0,1247.0,351.0,116.0,39.0
39166,2023-06-20 22:00:00,2024-07-17 00:00:00,3.1,57.47,280.0,0.0,1304.0,309.0,279.0,41.0
39167,2023-06-20 23:00:00,2024-07-17 00:00:00,3.1,60.42,280.0,0.0,1282.0,254.0,265.0,43.0
