Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
39480,2023-07-04 00:00:00,2024-07-17 00:00:00,3.1,301.99,399.0,1354.0,46.0,887.0,176.0,220.0
39481,2023-07-04 01:00:00,2024-07-17 00:00:00,3.1,301.2,394.0,1529.0,229.0,732.0,192.0,224.0
39482,2023-07-04 02:00:00,2024-07-17 00:00:00,3.1,335.7,391.0,1654.0,231.0,402.0,197.0,234.0
39483,2023-07-04 03:00:00,2024-07-17 00:00:00,3.1,378.74,394.0,1731.0,229.0,76.0,174.0,236.0
39484,2023-07-04 04:00:00,2024-07-17 00:00:00,3.1,390.99,398.0,1738.0,230.0,0.0,162.0,233.0
39485,2023-07-04 05:00:00,2024-07-17 00:00:00,3.1,426.4,401.0,1746.0,42.0,0.0,122.0,233.0
39486,2023-07-04 06:00:00,2024-07-17 00:00:00,3.1,429.3,402.0,1738.0,42.0,0.0,105.0,228.0
39487,2023-07-04 07:00:00,2024-07-17 00:00:00,3.1,436.05,402.0,1306.0,42.0,1.0,127.0,217.0
39488,2023-07-04 08:00:00,2024-07-17 00:00:00,3.1,433.01,400.0,1255.0,48.0,0.0,138.0,203.0
39489,2023-07-04 09:00:00,2024-07-17 00:00:00,3.1,452.64,399.0,1237.0,48.0,6.0,43.0,192.0
39490,2023-07-04 10:00:00,2024-07-17 00:00:00,3.1,468.55,396.0,1066.0,48.0,2.0,13.0,180.0
39491,2023-07-04 11:00:00,2024-07-17 00:00:00,3.1,469.07,394.0,1060.0,48.0,0.0,12.0,175.0
39492,2023-07-04 12:00:00,2024-07-17 00:00:00,3.1,467.67,392.0,1065.0,48.0,0.0,15.0,176.0
39493,2023-07-04 13:00:00,2024-07-17 00:00:00,3.1,471.94,391.0,984.0,48.0,2.0,13.0,169.0
39494,2023-07-04 14:00:00,2024-07-17 00:00:00,3.1,431.52,388.0,874.0,48.0,146.0,14.0,112.0
39495,2023-07-04 15:00:00,2024-07-17 00:00:00,3.1,332.04,387.0,440.0,48.0,562.0,13.0,101.0
39496,2023-07-04 16:00:00,2024-07-17 00:00:00,3.1,277.18,383.0,440.0,49.0,861.0,13.0,101.0
39497,2023-07-04 17:00:00,2024-07-17 00:00:00,3.1,263.07,375.0,440.0,0.0,991.0,16.0,101.0
39498,2023-07-04 18:00:00,2024-07-17 00:00:00,3.1,253.03,377.0,441.0,0.0,1077.0,12.0,102.0
39499,2023-07-04 19:00:00,2024-07-17 00:00:00,3.1,250.11,378.0,442.0,0.0,1102.0,13.0,102.0
39500,2023-07-04 20:00:00,2024-07-17 00:00:00,3.1,241.38,384.0,441.0,49.0,1103.0,49.0,102.0
39501,2023-07-04 21:00:00,2024-07-17 00:00:00,3.1,239.55,392.0,442.0,49.0,1093.0,110.0,114.0
39502,2023-07-04 22:00:00,2024-07-17 00:00:00,3.1,237.58,396.0,442.0,49.0,1087.0,153.0,121.0
39503,2023-07-04 23:00:00,2024-07-17 00:00:00,3.1,241.43,398.0,440.0,51.0,1036.0,179.0,128.0
