Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
43584,2023-12-22 00:00:00,2024-07-17 00:00:00,3.1,461.48,221.0,1390.0,330.0,92.0,14.0,294.0
43585,2023-12-22 01:00:00,2024-07-17 00:00:00,3.1,513.16,221.0,1554.0,150.0,5.0,22.0,294.0
43586,2023-12-22 02:00:00,2024-07-17 00:00:00,3.1,516.42,221.0,1604.0,143.0,0.0,16.0,293.0
43587,2023-12-22 03:00:00,2024-07-17 00:00:00,3.1,517.25,228.0,1589.0,143.0,0.0,14.0,284.0
43588,2023-12-22 04:00:00,2024-07-17 00:00:00,3.1,517.69,226.0,1564.0,129.0,0.0,14.0,251.0
43589,2023-12-22 05:00:00,2024-07-17 00:00:00,3.1,540.96,240.0,1560.0,33.0,0.0,15.0,236.0
43590,2023-12-22 06:00:00,2024-07-17 00:00:00,3.1,540.48,244.0,1564.0,33.0,0.0,18.0,234.0
43591,2023-12-22 07:00:00,2024-07-17 00:00:00,3.1,542.35,242.0,1489.0,33.0,0.0,17.0,234.0
43592,2023-12-22 08:00:00,2024-07-17 00:00:00,3.1,543.68,223.0,1371.0,33.0,0.0,14.0,234.0
43593,2023-12-22 09:00:00,2024-07-17 00:00:00,3.1,557.49,229.0,1060.0,26.0,0.0,15.0,235.0
43594,2023-12-22 10:00:00,2024-07-17 00:00:00,3.1,559.94,229.0,985.0,26.0,0.0,14.0,221.0
43595,2023-12-22 11:00:00,2024-07-17 00:00:00,3.1,567.1,227.0,855.0,26.0,0.0,9.0,208.0
43596,2023-12-22 12:00:00,2024-07-17 00:00:00,3.1,571.93,228.0,799.0,26.0,0.0,6.0,207.0
43597,2023-12-22 13:00:00,2024-07-17 00:00:00,3.1,573.46,229.0,805.0,26.0,0.0,3.0,211.0
43598,2023-12-22 14:00:00,2024-07-17 00:00:00,3.1,574.51,230.0,821.0,26.0,0.0,0.0,217.0
43599,2023-12-22 15:00:00,2024-07-17 00:00:00,3.1,577.06,263.0,863.0,26.0,0.0,1.0,213.0
43600,2023-12-22 16:00:00,2024-07-17 00:00:00,3.1,566.02,253.0,873.0,26.0,17.0,0.0,187.0
43601,2023-12-22 17:00:00,2024-07-17 00:00:00,3.1,548.52,250.0,876.0,26.0,39.0,0.0,110.0
43602,2023-12-22 18:00:00,2024-07-17 00:00:00,3.1,536.17,230.0,874.0,26.0,59.0,0.0,106.0
43603,2023-12-22 19:00:00,2024-07-17 00:00:00,3.1,530.98,229.0,834.0,26.0,77.0,0.0,110.0
43604,2023-12-22 20:00:00,2024-07-17 00:00:00,3.1,532.41,228.0,815.0,26.0,75.0,0.0,112.0
43605,2023-12-22 21:00:00,2024-07-17 00:00:00,3.1,525.57,228.0,805.0,26.0,90.0,0.0,102.0
43606,2023-12-22 22:00:00,2024-07-17 00:00:00,3.1,488.5,228.0,800.0,121.0,93.0,1.0,100.0
43607,2023-12-22 23:00:00,2024-07-17 00:00:00,3.1,448.38,228.0,800.0,136.0,215.0,0.0,105.0
