Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40056,2023-07-28 00:00:00,2024-07-17 00:00:00,3.1,390.43,437.0,2122.0,228.0,880.0,204.0,213.0
40057,2023-07-28 01:00:00,2024-07-17 00:00:00,3.1,415.08,515.0,2229.0,271.0,703.0,191.0,238.0
40058,2023-07-28 02:00:00,2024-07-17 00:00:00,3.1,466.33,651.0,2312.0,282.0,358.0,151.0,254.0
40059,2023-07-28 03:00:00,2024-07-17 00:00:00,3.1,512.58,774.0,2377.0,276.0,43.0,153.0,253.0
40060,2023-07-28 04:00:00,2024-07-17 00:00:00,3.1,482.98,628.0,2292.0,436.0,4.0,167.0,244.0
40061,2023-07-28 05:00:00,2024-07-17 00:00:00,3.1,501.96,510.0,2255.0,276.0,3.0,102.0,243.0
40062,2023-07-28 06:00:00,2024-07-17 00:00:00,3.1,535.64,495.0,2229.0,47.0,0.0,105.0,244.0
40063,2023-07-28 07:00:00,2024-07-17 00:00:00,3.1,540.92,493.0,2044.0,0.0,0.0,132.0,229.0
40064,2023-07-28 08:00:00,2024-07-17 00:00:00,3.1,557.85,586.0,1638.0,0.0,0.0,132.0,209.0
40065,2023-07-28 09:00:00,2024-07-17 00:00:00,3.1,539.51,454.0,1569.0,0.0,0.0,138.0,145.0
40066,2023-07-28 10:00:00,2024-07-17 00:00:00,3.1,552.52,432.0,1543.0,0.0,0.0,78.0,157.0
40067,2023-07-28 11:00:00,2024-07-17 00:00:00,3.1,567.26,430.0,1573.0,0.0,0.0,17.0,168.0
40068,2023-07-28 12:00:00,2024-07-17 00:00:00,3.1,566.42,430.0,1579.0,0.0,5.0,15.0,169.0
40069,2023-07-28 13:00:00,2024-07-17 00:00:00,3.1,575.95,525.0,1579.0,0.0,0.0,25.0,175.0
40070,2023-07-28 14:00:00,2024-07-17 00:00:00,3.1,557.35,586.0,1579.0,0.0,80.0,58.0,176.0
40071,2023-07-28 15:00:00,2024-07-17 00:00:00,3.1,471.07,462.0,1517.0,0.0,453.0,55.0,124.0
40072,2023-07-28 16:00:00,2024-07-17 00:00:00,3.1,416.52,437.0,1420.0,0.0,796.0,46.0,119.0
40073,2023-07-28 17:00:00,2024-07-17 00:00:00,3.1,391.5,434.0,1254.0,0.0,936.0,64.0,127.0
40074,2023-07-28 18:00:00,2024-07-17 00:00:00,3.1,378.06,424.0,1342.0,41.0,1015.0,75.0,132.0
40075,2023-07-28 19:00:00,2024-07-17 00:00:00,3.1,384.14,429.0,1448.0,44.0,1030.0,62.0,152.0
40076,2023-07-28 20:00:00,2024-07-17 00:00:00,3.1,392.84,429.0,1720.0,45.0,1026.0,81.0,176.0
40077,2023-07-28 21:00:00,2024-07-17 00:00:00,3.1,397.65,429.0,1899.0,45.0,1025.0,108.0,210.0
40078,2023-07-28 22:00:00,2024-07-17 00:00:00,3.1,382.0,439.0,1924.0,212.0,1022.0,122.0,206.0
40079,2023-07-28 23:00:00,2024-07-17 00:00:00,3.1,396.97,593.0,1834.0,230.0,925.0,151.0,159.0
