Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
41952,2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,400.31,414.0,646.0,151.0,590.0,0.0,116.0
41953,2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,419.22,416.0,971.0,561.0,156.0,0.0,159.0
41954,2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,473.01,495.0,1066.0,522.0,1.0,0.0,198.0
41955,2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,473.12,488.0,1079.0,517.0,0.0,0.0,197.0
41956,2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,495.62,542.0,1164.0,417.0,0.0,0.0,134.0
41957,2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,489.46,492.0,1180.0,410.0,0.0,0.0,131.0
41958,2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,530.67,474.0,1181.0,220.0,0.0,0.0,132.0
41959,2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,525.59,439.0,1144.0,221.0,0.0,0.0,128.0
41960,2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,577.15,426.0,1127.0,37.0,0.0,0.0,124.0
41961,2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,579.45,421.0,1076.0,34.0,0.0,0.0,115.0
41962,2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,578.46,416.0,1074.0,34.0,0.0,0.0,110.0
41963,2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,584.91,415.0,958.0,34.0,0.0,0.0,108.0
41964,2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,585.03,413.0,957.0,33.0,0.0,0.0,108.0
41965,2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,578.31,413.0,1072.0,33.0,0.0,0.0,108.0
41966,2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,578.33,413.0,1073.0,33.0,0.0,0.0,109.0
41967,2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,537.14,411.0,939.0,32.0,149.0,0.0,109.0
41968,2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,426.94,411.0,557.0,0.0,590.0,0.0,105.0
41969,2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,365.04,409.0,468.0,0.0,873.0,0.0,104.0
41970,2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,351.6,406.0,469.0,0.0,949.0,0.0,103.0
41971,2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,349.18,406.0,468.0,0.0,965.0,0.0,104.0
41972,2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,346.44,406.0,466.0,0.0,965.0,14.0,103.0
41973,2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,346.78,406.0,466.0,0.0,955.0,21.0,103.0
41974,2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,328.14,411.0,509.0,196.0,915.0,19.0,108.0
41975,2023-10-15 23:00:00,2024-07-17 00:00:00,3.1,377.25,420.0,618.0,33.0,824.0,20.0,115.0
