UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-10-01 00:00:00,0.0,0.0,0.0,10216.0,0.0,1100.0,1032.0,0.0,88.0
2023-10-01 01:00:00,0.0,0.0,0.0,10027.0,0.0,856.0,1024.0,0.0,88.0
2023-10-01 02:00:00,0.0,0.0,0.0,9914.0,0.0,624.0,1024.0,0.0,88.0
2023-10-01 03:00:00,0.0,0.0,0.0,10230.0,0.0,736.0,1024.0,0.0,88.0
2023-10-01 04:00:00,0.0,0.0,0.0,10241.0,0.0,728.0,1024.0,0.0,88.0
2023-10-01 05:00:00,0.0,0.0,0.0,10778.0,296.0,668.0,1024.0,0.0,88.0
2023-10-01 06:00:00,0.0,0.0,0.0,11097.0,1040.0,484.0,1024.0,0.0,88.0
2023-10-01 07:00:00,0.0,0.0,0.0,10939.0,2592.0,304.0,1024.0,0.0,88.0
2023-10-01 08:00:00,0.0,0.0,0.0,11277.0,4276.0,292.0,1036.0,0.0,88.0
2023-10-01 09:00:00,0.0,0.0,0.0,11072.0,5616.0,544.0,1040.0,0.0,88.0
2023-10-01 10:00:00,0.0,0.0,0.0,11053.0,6396.0,1088.0,1040.0,0.0,88.0
2023-10-01 11:00:00,0.0,0.0,0.0,10574.0,6456.0,1372.0,1036.0,0.0,88.0
2023-10-01 12:00:00,0.0,0.0,0.0,10165.0,5868.0,1740.0,1024.0,0.0,88.0
2023-10-01 13:00:00,0.0,0.0,0.0,10306.0,4672.0,2160.0,1024.0,0.0,88.0
2023-10-01 14:00:00,0.0,0.0,0.0,10137.0,3020.0,2248.0,1036.0,0.0,88.0
2023-10-01 15:00:00,0.0,0.0,0.0,10886.0,1332.0,1800.0,1040.0,0.0,88.0
2023-10-01 16:00:00,0.0,0.0,0.0,12314.0,240.0,1504.0,1024.0,0.0,88.0
2023-10-01 17:00:00,0.0,0.0,0.0,13921.0,0.0,1752.0,1024.0,0.0,88.0
2023-10-01 18:00:00,0.0,0.0,0.0,13410.0,0.0,2000.0,1024.0,0.0,88.0
2023-10-01 19:00:00,0.0,0.0,0.0,11504.0,0.0,1552.0,1024.0,0.0,88.0
2023-10-01 20:00:00,0.0,0.0,0.0,10620.0,0.0,1412.0,1024.0,0.0,88.0
2023-10-01 21:00:00,0.0,0.0,0.0,10060.0,0.0,1268.0,1024.0,0.0,88.0
2023-10-01 22:00:00,0.0,0.0,0.0,9525.0,0.0,1180.0,1024.0,0.0,88.0
2023-10-01 23:00:00,0.0,0.0,0.0,9513.0,0.0,1160.0,1024.0,0.0,88.0
