Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
37320,2023-04-05 00:00:00,2024-07-17 00:00:00,3.1,322.19,1803.0,1128.0,65.0,1172.0,1484.0,132.0
37321,2023-04-05 01:00:00,2024-07-17 00:00:00,3.1,385.71,2054.0,1461.0,63.0,708.0,1228.0,133.0
37322,2023-04-05 02:00:00,2024-07-17 00:00:00,3.1,448.41,2283.0,1735.0,63.0,108.0,1149.0,131.0
37323,2023-04-05 03:00:00,2024-07-17 00:00:00,3.1,484.28,2699.0,1760.0,64.0,0.0,1082.0,132.0
37324,2023-04-05 04:00:00,2024-07-17 00:00:00,3.1,493.77,2817.0,1765.0,63.0,0.0,1035.0,131.0
37325,2023-04-05 05:00:00,2024-07-17 00:00:00,3.1,492.92,2770.0,1751.0,61.0,0.0,1025.0,131.0
37326,2023-04-05 06:00:00,2024-07-17 00:00:00,3.1,498.98,2713.0,1650.0,64.0,0.0,949.0,133.0
37327,2023-04-05 07:00:00,2024-07-17 00:00:00,3.1,509.62,2792.0,1597.0,60.0,0.0,891.0,131.0
37328,2023-04-05 08:00:00,2024-07-17 00:00:00,3.1,513.8,2742.0,1478.0,67.0,0.0,849.0,132.0
37329,2023-04-05 09:00:00,2024-07-17 00:00:00,3.1,482.46,2287.0,1423.0,61.0,0.0,948.0,131.0
37330,2023-04-05 10:00:00,2024-07-17 00:00:00,3.1,464.23,1954.0,1553.0,61.0,0.0,900.0,131.0
37331,2023-04-05 11:00:00,2024-07-17 00:00:00,3.1,444.58,1937.0,1504.0,65.0,0.0,1096.0,133.0
37332,2023-04-05 12:00:00,2024-07-17 00:00:00,3.1,447.65,2050.0,1408.0,61.0,0.0,1163.0,133.0
37333,2023-04-05 13:00:00,2024-07-17 00:00:00,3.1,464.6,2442.0,1766.0,63.0,0.0,1161.0,130.0
37334,2023-04-05 14:00:00,2024-07-17 00:00:00,3.1,489.32,3018.0,1798.0,64.0,87.0,1103.0,131.0
37335,2023-04-05 15:00:00,2024-07-17 00:00:00,3.1,449.75,3034.0,1715.0,59.0,803.0,963.0,130.0
37336,2023-04-05 16:00:00,2024-07-17 00:00:00,3.1,381.3,2258.0,1407.0,64.0,1438.0,764.0,128.0
37337,2023-04-05 17:00:00,2024-07-17 00:00:00,3.1,353.4,1788.0,1131.0,64.0,1503.0,626.0,132.0
37338,2023-04-05 18:00:00,2024-07-17 00:00:00,3.1,320.48,1629.0,1017.0,62.0,1537.0,897.0,132.0
37339,2023-04-05 19:00:00,2024-07-17 00:00:00,3.1,288.63,1601.0,1048.0,63.0,1560.0,1420.0,134.0
37340,2023-04-05 20:00:00,2024-07-17 00:00:00,3.1,270.8,1587.0,985.0,65.0,1530.0,1781.0,132.0
37341,2023-04-05 21:00:00,2024-07-17 00:00:00,3.1,252.55,1504.0,955.0,64.0,1538.0,2034.0,133.0
37342,2023-04-05 22:00:00,2024-07-17 00:00:00,3.1,239.56,1358.0,946.0,65.0,1475.0,2113.0,134.0
37343,2023-04-05 23:00:00,2024-07-17 00:00:00,3.1,240.12,1184.0,951.0,70.0,1287.0,1905.0,132.0
