UTC time,coal,nat_gas,hydro,solar,wind,other
2023-07-01 00:00:00,3819.0,1598.0,188.0,1484.0,346.0,121.0
2023-07-01 01:00:00,4072.0,1619.0,189.0,1337.0,427.0,121.0
2023-07-01 02:00:00,4414.0,1658.0,186.0,861.0,168.0,117.0
2023-07-01 03:00:00,4926.0,1651.0,184.0,142.0,60.0,120.0
2023-07-01 04:00:00,4818.0,1579.0,188.0,0.0,55.0,123.0
2023-07-01 05:00:00,4325.0,1472.0,185.0,0.0,54.0,124.0
2023-07-01 06:00:00,4023.0,1424.0,186.0,0.0,58.0,124.0
2023-07-01 07:00:00,3839.0,1366.0,174.0,0.0,108.0,127.0
2023-07-01 08:00:00,3721.0,1435.0,173.0,0.0,176.0,127.0
2023-07-01 09:00:00,3129.0,1340.0,172.0,0.0,217.0,129.0
2023-07-01 10:00:00,2710.0,1308.0,171.0,0.0,236.0,130.0
2023-07-01 11:00:00,2468.0,1365.0,171.0,0.0,243.0,130.0
2023-07-01 12:00:00,2397.0,1413.0,171.0,0.0,289.0,130.0
2023-07-01 13:00:00,2143.0,1357.0,174.0,114.0,346.0,133.0
2023-07-01 14:00:00,1807.0,1014.0,171.0,875.0,386.0,129.0
2023-07-01 15:00:00,1538.0,919.0,170.0,1489.0,380.0,127.0
2023-07-01 16:00:00,1487.0,924.0,171.0,1626.0,541.0,124.0
2023-07-01 17:00:00,1547.0,976.0,172.0,1672.0,551.0,120.0
2023-07-01 18:00:00,1885.0,1007.0,171.0,1697.0,567.0,118.0
2023-07-01 19:00:00,2423.0,1077.0,171.0,1713.0,581.0,116.0
2023-07-01 20:00:00,2834.0,1186.0,168.0,1666.0,572.0,113.0
2023-07-01 21:00:00,3247.0,1379.0,171.0,1622.0,569.0,114.0
2023-07-01 22:00:00,3440.0,1401.0,169.0,1657.0,632.0,114.0
2023-07-01 23:00:00,3548.0,1491.0,167.0,1610.0,651.0,115.0
