UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-07 00:00:00,3560.0,1767.0,171.0,1425.0,1175.0,120.0
2023-09-07 01:00:00,3809.0,1930.0,170.0,908.0,957.0,123.0
2023-09-07 02:00:00,4013.0,1978.0,169.0,140.0,421.0,102.0
2023-09-07 03:00:00,4022.0,1936.0,168.0,0.0,365.0,100.0
2023-09-07 04:00:00,3911.0,1914.0,167.0,0.0,468.0,103.0
2023-09-07 05:00:00,3802.0,1900.0,169.0,0.0,456.0,104.0
2023-09-07 06:00:00,3613.0,1851.0,168.0,0.0,435.0,102.0
2023-09-07 07:00:00,3401.0,1683.0,167.0,0.0,426.0,105.0
2023-09-07 08:00:00,3326.0,1507.0,172.0,0.0,394.0,105.0
2023-09-07 09:00:00,2822.0,1491.0,168.0,0.0,537.0,107.0
2023-09-07 10:00:00,2952.0,1496.0,171.0,0.0,518.0,105.0
2023-09-07 11:00:00,3066.0,1485.0,168.0,0.0,464.0,105.0
2023-09-07 12:00:00,3265.0,1482.0,171.0,0.0,734.0,107.0
2023-09-07 13:00:00,3064.0,1585.0,170.0,1.0,1011.0,106.0
2023-09-07 14:00:00,3053.0,1601.0,169.0,187.0,1000.0,106.0
2023-09-07 15:00:00,2920.0,1512.0,168.0,1041.0,1038.0,107.0
2023-09-07 16:00:00,2424.0,1331.0,163.0,1467.0,1209.0,103.0
2023-09-07 17:00:00,2057.0,1447.0,166.0,1551.0,1483.0,99.0
2023-09-07 18:00:00,2360.0,1471.0,167.0,1565.0,1543.0,98.0
2023-09-07 19:00:00,2597.0,1522.0,162.0,1499.0,1424.0,96.0
2023-09-07 20:00:00,2790.0,1621.0,161.0,1480.0,1444.0,94.0
2023-09-07 21:00:00,2980.0,1588.0,159.0,1463.0,1438.0,94.0
2023-09-07 22:00:00,3081.0,1627.0,158.0,1457.0,1403.0,93.0
2023-09-07 23:00:00,3282.0,1641.0,154.0,1445.0,1064.0,93.0
