UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-08 00:00:00,4512.0,1735.0,211.0,1455.0,738.0,117.0
2023-08-08 01:00:00,4931.0,1760.0,215.0,1260.0,595.0,117.0
2023-08-08 02:00:00,5031.0,1763.0,212.0,531.0,311.0,118.0
2023-08-08 03:00:00,5037.0,1764.0,211.0,27.0,239.0,121.0
2023-08-08 04:00:00,4977.0,1779.0,210.0,0.0,248.0,123.0
2023-08-08 05:00:00,4913.0,1750.0,210.0,0.0,227.0,122.0
2023-08-08 06:00:00,4716.0,1733.0,212.0,0.0,232.0,124.0
2023-08-08 07:00:00,4596.0,1573.0,206.0,0.0,308.0,121.0
2023-08-08 08:00:00,4390.0,1473.0,212.0,0.0,543.0,125.0
2023-08-08 09:00:00,4263.0,1482.0,213.0,0.0,630.0,127.0
2023-08-08 10:00:00,4358.0,1471.0,211.0,0.0,479.0,128.0
2023-08-08 11:00:00,4359.0,1474.0,213.0,0.0,469.0,130.0
2023-08-08 12:00:00,4420.0,1488.0,210.0,0.0,274.0,127.0
2023-08-08 13:00:00,4438.0,1447.0,206.0,5.0,213.0,128.0
2023-08-08 14:00:00,4489.0,1370.0,209.0,396.0,145.0,133.0
2023-08-08 15:00:00,4471.0,1207.0,210.0,1022.0,124.0,132.0
2023-08-08 16:00:00,4449.0,1139.0,210.0,1255.0,215.0,130.0
2023-08-08 17:00:00,4389.0,1157.0,204.0,1432.0,495.0,128.0
2023-08-08 18:00:00,4324.0,1118.0,206.0,1424.0,892.0,126.0
2023-08-08 19:00:00,4087.0,1188.0,205.0,1383.0,1315.0,123.0
2023-08-08 20:00:00,4022.0,1219.0,209.0,1455.0,1295.0,122.0
2023-08-08 21:00:00,4083.0,1383.0,208.0,1494.0,1411.0,125.0
2023-08-08 22:00:00,4016.0,1455.0,209.0,1480.0,1413.0,123.0
2023-08-08 23:00:00,4108.0,1481.0,208.0,1473.0,1295.0,122.0
