Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
40296,2023-08-07 00:00:00,240.01,361.0,4481.0,15.0,3558.0,0.0,4338.0,1061.0,629.0,1226.0
40297,2023-08-07 01:00:00,240.33,475.0,4167.0,15.0,3329.0,0.0,4377.0,1067.0,628.0,1175.0
40298,2023-08-07 02:00:00,251.6,529.0,4268.0,15.0,3195.0,0.0,4103.0,1061.0,629.0,1221.0
40299,2023-08-07 03:00:00,282.82,598.0,5522.0,15.0,3296.0,0.0,3468.0,1060.0,630.0,1283.0
40300,2023-08-07 04:00:00,295.79,608.0,7015.0,15.0,3702.0,204.0,3296.0,1063.0,626.0,1338.0
40301,2023-08-07 05:00:00,264.96,661.0,6899.0,15.0,5043.0,2082.0,2917.0,1055.0,628.0,1536.0
40302,2023-08-07 06:00:00,232.62,661.0,6661.0,15.0,5176.0,5678.0,2735.0,1045.0,626.0,1641.0
40303,2023-08-07 07:00:00,210.41,669.0,6010.0,15.0,4721.0,8764.0,2356.0,1024.0,626.0,1619.0
40304,2023-08-07 08:00:00,190.67,652.0,5113.0,15.0,3984.0,10958.0,2102.0,1011.0,626.0,1465.0
40305,2023-08-07 09:00:00,185.39,674.0,5017.0,15.0,3791.0,12172.0,2110.0,1003.0,610.0,1498.0
40306,2023-08-07 10:00:00,183.72,708.0,5057.0,15.0,3358.0,12809.0,2166.0,1014.0,619.0,1403.0
40307,2023-08-07 11:00:00,187.9,825.0,5027.0,15.0,3368.0,12595.0,2424.0,1010.0,627.0,1533.0
40308,2023-08-07 12:00:00,194.45,906.0,5282.0,25.0,3290.0,11806.0,2799.0,1015.0,626.0,1506.0
40309,2023-08-07 13:00:00,197.24,906.0,5297.0,15.0,3306.0,11040.0,3185.0,1020.0,624.0,1573.0
40310,2023-08-07 14:00:00,219.29,931.0,6192.0,15.0,3485.0,8941.0,3338.0,1006.0,629.0,1655.0
40311,2023-08-07 15:00:00,247.46,921.0,7879.0,15.0,3963.0,6733.0,3641.0,1029.0,629.0,1801.0
40312,2023-08-07 16:00:00,282.37,853.0,9982.0,15.0,4613.0,3911.0,3738.0,1038.0,629.0,1930.0
40313,2023-08-07 17:00:00,319.34,759.0,12676.0,15.0,6548.0,902.0,2784.0,1041.0,631.0,2002.0
40314,2023-08-07 18:00:00,331.43,746.0,13425.0,20.0,7198.0,15.0,2259.0,1052.0,632.0,1990.0
40315,2023-08-07 19:00:00,329.16,730.0,13077.0,25.0,7457.0,0.0,2085.0,1063.0,632.0,2046.0
40316,2023-08-07 20:00:00,345.79,736.0,13141.0,24.0,6388.0,0.0,1665.0,1080.0,631.0,1922.0
40317,2023-08-07 21:00:00,361.9,734.0,11666.0,24.0,4684.0,0.0,1431.0,1085.0,631.0,1759.0
40318,2023-08-07 22:00:00,350.2,747.0,10073.0,20.0,4293.0,0.0,1590.0,1079.0,631.0,1433.0
40319,2023-08-07 23:00:00,348.56,749.0,8895.0,14.0,3711.0,0.0,1680.0,1074.0,631.0,1364.0
