Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
38400,2023-05-20 00:00:00,2024-07-17 00:00:00,3.1,410.46,1298.0,1439.0,247.0,1278.0,299.0,124.0
38401,2023-05-20 01:00:00,2024-07-17 00:00:00,3.1,406.79,1200.0,1391.0,248.0,1033.0,453.0,124.0
38402,2023-05-20 02:00:00,2024-07-17 00:00:00,3.1,457.47,1473.0,1524.0,246.0,458.0,713.0,125.0
38403,2023-05-20 03:00:00,2024-07-17 00:00:00,3.1,488.77,1630.0,1655.0,246.0,34.0,920.0,128.0
38404,2023-05-20 04:00:00,2024-07-17 00:00:00,3.1,448.93,1250.0,1606.0,246.0,0.0,1045.0,129.0
38405,2023-05-20 05:00:00,2024-07-17 00:00:00,3.1,458.73,1124.0,1536.0,248.0,0.0,844.0,131.0
38406,2023-05-20 06:00:00,2024-07-17 00:00:00,3.1,466.9,1064.0,1537.0,247.0,0.0,730.0,133.0
38407,2023-05-20 07:00:00,2024-07-17 00:00:00,3.1,473.68,991.0,1455.0,245.0,0.0,621.0,135.0
38408,2023-05-20 08:00:00,2024-07-17 00:00:00,3.1,482.68,907.0,1475.0,247.0,0.0,494.0,136.0
38409,2023-05-20 09:00:00,2024-07-17 00:00:00,3.1,510.57,971.0,1452.0,246.0,0.0,354.0,137.0
38410,2023-05-20 10:00:00,2024-07-17 00:00:00,3.1,525.47,964.0,1449.0,245.0,0.0,260.0,138.0
38411,2023-05-20 11:00:00,2024-07-17 00:00:00,3.1,519.07,916.0,1445.0,247.0,0.0,268.0,137.0
38412,2023-05-20 12:00:00,2024-07-17 00:00:00,3.1,515.29,908.0,1446.0,246.0,0.0,287.0,138.0
38413,2023-05-20 13:00:00,2024-07-17 00:00:00,3.1,498.57,916.0,1411.0,246.0,54.0,346.0,137.0
38414,2023-05-20 14:00:00,2024-07-17 00:00:00,3.1,422.18,877.0,1121.0,244.0,584.0,354.0,137.0
38415,2023-05-20 15:00:00,2024-07-17 00:00:00,3.1,341.61,764.0,760.0,241.0,1221.0,266.0,135.0
38416,2023-05-20 16:00:00,2024-07-17 00:00:00,3.1,323.13,782.0,643.0,242.0,1435.0,235.0,130.0
38417,2023-05-20 17:00:00,2024-07-17 00:00:00,3.1,316.98,738.0,649.0,240.0,1497.0,180.0,128.0
38418,2023-05-20 18:00:00,2024-07-17 00:00:00,3.1,312.47,714.0,647.0,238.0,1540.0,151.0,126.0
38419,2023-05-20 19:00:00,2024-07-17 00:00:00,3.1,314.46,713.0,673.0,239.0,1543.0,137.0,125.0
38420,2023-05-20 20:00:00,2024-07-17 00:00:00,3.1,328.3,748.0,757.0,238.0,1469.0,148.0,122.0
38421,2023-05-20 21:00:00,2024-07-17 00:00:00,3.1,409.3,1196.0,911.0,231.0,1208.0,180.0,124.0
38422,2023-05-20 22:00:00,2024-07-17 00:00:00,3.1,460.76,1596.0,1054.0,243.0,1083.0,170.0,120.0
38423,2023-05-20 23:00:00,2024-07-17 00:00:00,3.1,451.04,1445.0,1261.0,242.0,1058.0,180.0,120.0
