Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40992,2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,331.22,1711.0,1532.0,177.0,1222.0,2259.0,130.0
40993,2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,383.0,2089.0,1756.0,177.0,832.0,2144.0,131.0
40994,2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,470.41,2929.0,1919.0,181.0,151.0,2061.0,132.0
40995,2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,490.25,3105.0,1898.0,177.0,0.0,2021.0,132.0
40996,2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,500.65,3128.0,1926.0,180.0,0.0,1878.0,135.0
40997,2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,493.08,2955.0,1743.0,176.0,0.0,1879.0,134.0
40998,2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,495.56,2962.0,1708.0,179.0,0.0,1846.0,134.0
40999,2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,490.51,2617.0,1462.0,179.0,0.0,1682.0,136.0
41000,2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,514.35,2694.0,1391.0,181.0,0.0,1442.0,135.0
41001,2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,497.74,2294.0,1366.0,179.0,0.0,1379.0,135.0
41002,2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,498.62,2055.0,1443.0,185.0,0.0,1205.0,136.0
41003,2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,526.98,2218.0,1451.0,178.0,0.0,1028.0,137.0
41004,2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,575.83,2969.0,1511.0,185.0,0.0,903.0,136.0
41005,2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,606.65,3644.0,1478.0,179.0,0.0,862.0,136.0
41006,2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,617.73,3955.0,1480.0,181.0,174.0,684.0,136.0
41007,2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,541.91,3688.0,1365.0,187.0,963.0,755.0,136.0
41008,2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,518.03,3543.0,1329.0,177.0,1373.0,631.0,133.0
41009,2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,509.12,3206.0,1320.0,175.0,1427.0,500.0,130.0
41010,2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,518.76,3237.0,1485.0,173.0,1488.0,325.0,128.0
41011,2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,537.0,3529.0,1490.0,173.0,1483.0,249.0,127.0
41012,2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,543.36,3600.0,1540.0,174.0,1471.0,206.0,124.0
41013,2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,544.58,3692.0,1595.0,174.0,1503.0,202.0,125.0
41014,2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,552.69,3773.0,1651.0,172.0,1476.0,153.0,123.0
41015,2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,559.76,3941.0,1700.0,173.0,1451.0,154.0,122.0
