,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,380.33,2308.0,1580.0,171.0,973.0,1180.0,123.0
1,2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,450.3,2853.0,1842.0,173.0,548.0,947.0,124.0
2,2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,495.32,2935.0,1864.0,170.0,80.0,867.0,126.0
3,2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,540.23,3352.0,1894.0,171.0,0.0,604.0,127.0
4,2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,522.98,3474.0,1871.0,171.0,0.0,869.0,129.0
5,2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,508.7,3323.0,1769.0,170.0,0.0,1006.0,129.0
6,2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,510.78,3243.0,1727.0,173.0,0.0,950.0,133.0
7,2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,500.62,2706.0,1543.0,170.0,0.0,849.0,132.0
8,2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,517.34,2676.0,1443.0,170.0,0.0,689.0,133.0
9,2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,492.26,2229.0,1363.0,170.0,0.0,726.0,132.0
10,2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,438.29,1736.0,1425.0,171.0,0.0,923.0,134.0
11,2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,456.24,1717.0,1450.0,169.0,0.0,735.0,134.0
12,2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,479.12,2019.0,1428.0,172.0,0.0,713.0,133.0
13,2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,511.31,2163.0,1432.0,170.0,0.0,503.0,134.0
14,2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,511.96,2168.0,1407.0,171.0,143.0,363.0,136.0
15,2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,442.27,1998.0,1234.0,168.0,866.0,240.0,134.0
16,2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,367.36,1702.0,1271.0,170.0,1254.0,480.0,134.0
17,2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,329.39,1653.0,1244.0,172.0,1266.0,977.0,135.0
18,2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,283.34,1596.0,1279.0,176.0,1310.0,1726.0,132.0
19,2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,266.01,1550.0,1282.0,174.0,1325.0,2034.0,132.0
20,2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,259.31,1552.0,1248.0,173.0,1280.0,2236.0,131.0
21,2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,257.16,1554.0,1339.0,173.0,1322.0,2293.0,131.0
22,2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,260.72,1604.0,1330.0,175.0,1309.0,2303.0,131.0
23,2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,268.58,1710.0,1353.0,176.0,1259.0,2352.0,129.0
