Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
38232,2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,32.5,12.0,0.0,11252.0,123.0,317.0,143.0
38233,2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,31.94,13.0,0.0,11619.0,116.0,292.0,136.0
38234,2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,31.98,12.0,0.0,12009.0,95.0,240.0,141.0
38235,2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,32.23,12.0,0.0,11820.0,51.0,140.0,141.0
38236,2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,32.44,12.0,0.0,11702.0,29.0,59.0,141.0
38237,2023-05-13 05:00:00,2024-07-17 00:00:00,3.1,32.45,12.0,0.0,11663.0,29.0,37.0,140.0
38238,2023-05-13 06:00:00,2024-07-17 00:00:00,3.1,32.75,12.0,0.0,10607.0,26.0,47.0,132.0
38239,2023-05-13 07:00:00,2024-07-17 00:00:00,3.1,32.92,12.0,0.0,10348.0,0.0,27.0,131.0
38240,2023-05-13 08:00:00,2024-07-17 00:00:00,3.1,33.03,12.0,0.0,10007.0,0.0,21.0,128.0
38241,2023-05-13 09:00:00,2024-07-17 00:00:00,3.1,33.67,13.0,0.0,9721.0,0.0,25.0,133.0
38242,2023-05-13 10:00:00,2024-07-17 00:00:00,3.1,33.71,12.0,0.0,9533.0,0.0,40.0,132.0
38243,2023-05-13 11:00:00,2024-07-17 00:00:00,3.1,33.18,12.0,0.0,9926.0,1.0,46.0,130.0
38244,2023-05-13 12:00:00,2024-07-17 00:00:00,3.1,33.19,12.0,0.0,10130.0,0.0,78.0,134.0
38245,2023-05-13 13:00:00,2024-07-17 00:00:00,3.1,33.23,13.0,0.0,10235.0,0.0,127.0,137.0
38246,2023-05-13 14:00:00,2024-07-17 00:00:00,3.1,33.35,13.0,0.0,10484.0,37.0,135.0,142.0
38247,2023-05-13 15:00:00,2024-07-17 00:00:00,3.1,34.51,13.0,0.0,9294.0,114.0,196.0,143.0
38248,2023-05-13 16:00:00,2024-07-17 00:00:00,3.1,34.51,13.0,0.0,9204.0,126.0,240.0,143.0
38249,2023-05-13 17:00:00,2024-07-17 00:00:00,3.1,34.14,14.0,0.0,9485.0,127.0,411.0,147.0
38250,2023-05-13 18:00:00,2024-07-17 00:00:00,3.1,33.48,13.0,0.0,9663.0,130.0,525.0,144.0
38251,2023-05-13 19:00:00,2024-07-17 00:00:00,3.1,33.31,13.0,0.0,9634.0,129.0,618.0,144.0
38252,2023-05-13 20:00:00,2024-07-17 00:00:00,3.1,32.84,13.0,0.0,9586.0,128.0,891.0,145.0
38253,2023-05-13 21:00:00,2024-07-17 00:00:00,3.1,32.21,13.0,0.0,9571.0,130.0,1187.0,144.0
38254,2023-05-13 22:00:00,2024-07-17 00:00:00,3.1,31.93,13.0,0.0,9730.0,130.0,1307.0,145.0
38255,2023-05-13 23:00:00,2024-07-17 00:00:00,3.1,31.01,14.0,0.0,10322.0,128.0,1508.0,141.0
