Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
40656,2023-08-22 00:00:00,2024-07-17 00:00:00,3.1,77.76,971.0,1134.0,8092.0,10.0,54.0,182.0
40657,2023-08-22 01:00:00,2024-07-17 00:00:00,3.1,75.16,969.0,1132.0,8528.0,38.0,144.0,186.0
40658,2023-08-22 02:00:00,2024-07-17 00:00:00,3.1,73.85,971.0,1130.0,8571.0,34.0,336.0,184.0
40659,2023-08-22 03:00:00,2024-07-17 00:00:00,3.1,74.7,972.0,1133.0,8101.0,28.0,617.0,189.0
40660,2023-08-22 04:00:00,2024-07-17 00:00:00,3.1,75.23,973.0,1132.0,7621.0,7.0,916.0,188.0
40661,2023-08-22 05:00:00,2024-07-17 00:00:00,3.1,71.31,879.0,1132.0,7307.0,0.0,1216.0,188.0
40662,2023-08-22 06:00:00,2024-07-17 00:00:00,3.1,73.11,739.0,1132.0,5401.0,0.0,1363.0,177.0
40663,2023-08-22 07:00:00,2024-07-17 00:00:00,3.1,73.99,730.0,1130.0,5045.0,0.0,1435.0,174.0
40664,2023-08-22 08:00:00,2024-07-17 00:00:00,3.1,73.59,732.0,1132.0,5208.0,0.0,1421.0,179.0
40665,2023-08-22 09:00:00,2024-07-17 00:00:00,3.1,74.49,731.0,1133.0,4970.0,0.0,1460.0,177.0
40666,2023-08-22 10:00:00,2024-07-17 00:00:00,3.1,75.91,735.0,1134.0,4857.0,0.0,1352.0,173.0
40667,2023-08-22 11:00:00,2024-07-17 00:00:00,3.1,76.6,734.0,1132.0,4864.0,0.0,1226.0,170.0
40668,2023-08-22 12:00:00,2024-07-17 00:00:00,3.1,71.97,733.0,1132.0,4932.0,0.0,1474.0,140.0
40669,2023-08-22 13:00:00,2024-07-17 00:00:00,3.1,69.17,739.0,1133.0,5268.0,0.0,1715.0,145.0
40670,2023-08-22 14:00:00,2024-07-17 00:00:00,3.1,76.46,879.0,1133.0,5580.0,0.0,1671.0,179.0
40671,2023-08-22 15:00:00,2024-07-17 00:00:00,3.1,77.8,889.0,1133.0,5757.0,7.0,1508.0,191.0
40672,2023-08-22 16:00:00,2024-07-17 00:00:00,3.1,78.55,909.0,1133.0,5938.0,20.0,1363.0,190.0
40673,2023-08-22 17:00:00,2024-07-17 00:00:00,3.1,79.76,907.0,1133.0,5815.0,30.0,1341.0,197.0
40674,2023-08-22 18:00:00,2024-07-17 00:00:00,3.1,79.39,906.0,1133.0,6052.0,25.0,1160.0,193.0
40675,2023-08-22 19:00:00,2024-07-17 00:00:00,3.1,80.48,905.0,1132.0,6149.0,35.0,914.0,192.0
40676,2023-08-22 20:00:00,2024-07-17 00:00:00,3.1,80.25,903.0,1133.0,6373.0,47.0,726.0,190.0
40677,2023-08-22 21:00:00,2024-07-17 00:00:00,3.1,80.62,902.0,1135.0,6427.0,39.0,647.0,192.0
40678,2023-08-22 22:00:00,2024-07-17 00:00:00,3.1,76.85,900.0,1133.0,7055.0,40.0,629.0,188.0
40679,2023-08-22 23:00:00,2024-07-17 00:00:00,3.1,75.24,899.0,1131.0,7269.0,37.0,724.0,190.0
