Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
35448,2023-01-17 00:00:00,2024-07-17 00:00:00,3.1,67.19,658.0,1159.0,7075.0,36.0,523.0,192.0
35449,2023-01-17 01:00:00,2024-07-17 00:00:00,3.1,63.24,660.0,1160.0,8015.0,6.0,535.0,189.0
35450,2023-01-17 02:00:00,2024-07-17 00:00:00,3.1,59.51,659.0,1159.0,9165.0,0.0,552.0,193.0
35451,2023-01-17 03:00:00,2024-07-17 00:00:00,3.1,59.29,659.0,1160.0,9032.0,0.0,676.0,191.0
35452,2023-01-17 04:00:00,2024-07-17 00:00:00,3.1,60.61,660.0,1163.0,8505.0,0.0,798.0,194.0
35453,2023-01-17 05:00:00,2024-07-17 00:00:00,3.1,63.02,661.0,1163.0,7696.0,0.0,864.0,192.0
35454,2023-01-17 06:00:00,2024-07-17 00:00:00,3.1,65.65,661.0,1163.0,6955.0,0.0,907.0,191.0
35455,2023-01-17 07:00:00,2024-07-17 00:00:00,3.1,72.01,663.0,1165.0,5803.0,0.0,837.0,195.0
35456,2023-01-17 08:00:00,2024-07-17 00:00:00,3.1,77.18,717.0,1165.0,5307.0,0.0,868.0,192.0
35457,2023-01-17 09:00:00,2024-07-17 00:00:00,3.1,77.36,664.0,1164.0,4921.0,0.0,808.0,190.0
35458,2023-01-17 10:00:00,2024-07-17 00:00:00,3.1,77.84,661.0,1164.0,4611.0,0.0,965.0,188.0
35459,2023-01-17 11:00:00,2024-07-17 00:00:00,3.1,78.18,663.0,1166.0,4672.0,0.0,916.0,191.0
35460,2023-01-17 12:00:00,2024-07-17 00:00:00,3.1,76.52,660.0,1166.0,4926.0,0.0,876.0,190.0
35461,2023-01-17 13:00:00,2024-07-17 00:00:00,3.1,75.91,666.0,1166.0,5097.0,0.0,861.0,191.0
35462,2023-01-17 14:00:00,2024-07-17 00:00:00,3.1,69.57,707.0,1167.0,6512.0,0.0,885.0,188.0
35463,2023-01-17 15:00:00,2024-07-17 00:00:00,3.1,59.8,667.0,1168.0,8700.0,0.0,860.0,191.0
35464,2023-01-17 16:00:00,2024-07-17 00:00:00,3.1,58.44,708.0,1168.0,9875.0,0.0,724.0,192.0
35465,2023-01-17 17:00:00,2024-07-17 00:00:00,3.1,59.16,665.0,1169.0,9157.0,20.0,628.0,189.0
35466,2023-01-17 18:00:00,2024-07-17 00:00:00,3.1,62.19,662.0,1167.0,8329.0,59.0,560.0,193.0
35467,2023-01-17 19:00:00,2024-07-17 00:00:00,3.1,64.4,663.0,1166.0,7796.0,76.0,511.0,193.0
35468,2023-01-17 20:00:00,2024-07-17 00:00:00,3.1,66.25,663.0,1166.0,7208.0,67.0,650.0,196.0
35469,2023-01-17 21:00:00,2024-07-17 00:00:00,3.1,66.25,661.0,1163.0,6974.0,63.0,738.0,189.0
35470,2023-01-17 22:00:00,2024-07-17 00:00:00,3.1,66.1,660.0,1163.0,6867.0,72.0,824.0,188.0
35471,2023-01-17 23:00:00,2024-07-17 00:00:00,3.1,65.03,660.0,1164.0,7222.0,82.0,719.0,186.0
