UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-12-16 00:00:00,768.0,1153.0,6832.0,9.0,12.0,170.0
2023-12-16 01:00:00,769.0,1153.0,8308.0,28.0,15.0,166.0
2023-12-16 02:00:00,771.0,1154.0,8747.0,28.0,9.0,166.0
2023-12-16 03:00:00,771.0,1152.0,8809.0,11.0,4.0,168.0
2023-12-16 04:00:00,770.0,1153.0,8302.0,0.0,4.0,168.0
2023-12-16 05:00:00,771.0,1154.0,7998.0,0.0,2.0,165.0
2023-12-16 06:00:00,772.0,1156.0,7798.0,0.0,1.0,180.0
2023-12-16 07:00:00,773.0,1158.0,7416.0,0.0,0.0,185.0
2023-12-16 08:00:00,773.0,1156.0,7095.0,0.0,0.0,186.0
2023-12-16 09:00:00,774.0,1156.0,6182.0,0.0,0.0,187.0
2023-12-16 10:00:00,773.0,1156.0,5879.0,0.0,1.0,186.0
2023-12-16 11:00:00,774.0,1156.0,5631.0,0.0,0.0,186.0
2023-12-16 12:00:00,775.0,1156.0,5640.0,0.0,3.0,191.0
2023-12-16 13:00:00,775.0,1156.0,5983.0,0.0,4.0,189.0
2023-12-16 14:00:00,773.0,1157.0,7014.0,0.0,1.0,195.0
2023-12-16 15:00:00,777.0,1156.0,7009.0,0.0,5.0,202.0
2023-12-16 16:00:00,772.0,1157.0,7540.0,0.0,10.0,187.0
2023-12-16 17:00:00,777.0,1157.0,7714.0,3.0,2.0,195.0
2023-12-16 18:00:00,774.0,1156.0,7369.0,6.0,0.0,195.0
2023-12-16 19:00:00,759.0,1155.0,7308.0,12.0,0.0,196.0
2023-12-16 20:00:00,743.0,1156.0,6933.0,16.0,0.0,201.0
2023-12-16 21:00:00,750.0,1154.0,6345.0,17.0,0.0,204.0
2023-12-16 22:00:00,771.0,1154.0,6024.0,11.0,0.0,198.0
2023-12-16 23:00:00,769.0,1153.0,5968.0,9.0,3.0,199.0
